gene,logP
pdam_00000390,0.0125756535208104
pdam_00000391,4.50450773565563
pdam_00000392,-0.939464810244282
pdam_00000393,0.239278550205217
pdam_00000394,10.7383004170713
pdam_00000395,0.711671708950793
pdam_00000396,-0.0558171477899276
pdam_00000397,0.629177064530076
pdam_00000398,-0.191114832535639
pdam_00000399,0.952155780504977
pdam_00000401,-1.38226555970142
pdam_00000403,2.53731325873295
pdam_00000404,0.0254991732561165
pdam_00000405,-1.99466302121883
pdam_00000406,-0.166643546816452
pdam_00000407,0.583682813222256
pdam_00000408,4.32701343734479
pdam_00000409,-5.28338077386477
pdam_00000410,7.23401175627677
pdam_00000411,0.975846380520823
pdam_00000412,-0.392679518268313
pdam_00000413,-5.87935569215695
pdam_00000417,0.209014254605121
pdam_00000418,-0.274758850026743
pdam_00000419,-0.335417230518051
pdam_00000421,-0.179692673885546
pdam_00000422,-1.88994114691243
pdam_00000424,0.00343781328780293
pdam_00000425,0.104328170515036
pdam_00000426,-0.0100588757929749
pdam_00000427,-1.06103742217913
pdam_00000428,0.0290252459807408
pdam_00000429,-0.506880008849031
pdam_00000430,0.184848998591419
pdam_00000431,-0.588408329661164
pdam_00000432,0.058653082415734
pdam_00000435,0.0315438093553438
pdam_00000437,3.28670867217993
pdam_00000438,-1.36482015573998
pdam_00000440,-1.27155558883224
pdam_00000441,-0.979468966844571
pdam_00000443,-4.13781200707486
pdam_00000444,1.81958180371064
pdam_00000445,1.90333427430399
pdam_00000446,3.76478853239346
pdam_00000447,6.14758751899624
pdam_00000448,-0.14895825074879
pdam_00000449,-2.71025834044475
pdam_00000451,4.76060400946966
pdam_00000452,-0.296231381579966
pdam_00000453,1.88611176127725
pdam_00000454,6.95564927811949
pdam_00000455,0.486750195254921
pdam_00000457,-1.59825797591826
pdam_00000458,0.174362682553135
pdam_00000459,-1.62186631329817
pdam_00000460,1.64020668938971
pdam_00000462,1.78015228961167
pdam_00000463,0.66297031820468
pdam_00000464,0.0029950398926593
pdam_00000465,-11.3527700477797
pdam_00000466,-13.7637030566041
pdam_00000467,-3.09231673464129
pdam_00000473,0.702016435005121
pdam_00000474,-2.69920507554443
pdam_00000475,-10.0961539406333
pdam_00000477,-0.817199361681796
pdam_00000479,-2.08968900707452
pdam_00000480,-1.59253009524793
pdam_00000481,0.693488823714443
pdam_00000490,-2.36251343263133
pdam_00000491,-0.462054145009413
pdam_00000492,-0.29687398227305
pdam_00000493,-0.552991733533372
pdam_00000494,-1.27923595055844
pdam_00000495,-0.0975122249361963
pdam_00000496,-0.230952253192458
pdam_00000497,-1.68259081776855
pdam_00000498,-12.5333667525319
pdam_00000500,-0.628697602288212
pdam_00000501,-1.79253132132321
pdam_00000502,-1.65313616075998
pdam_00000503,-10.6022956398246
pdam_00000504,5.29218299629837
pdam_00000505,1.93865412316669
pdam_00000506,4.82212580565156
pdam_00000507,0.577843780048847
pdam_00000508,-1.06570353094429
pdam_00000509,0.143707318332535
pdam_00000510,-1.51021130635909
pdam_00000511,2.06756095040705
pdam_00000512,-1.41424015815363
pdam_00000513,0.734961872643837
pdam_00000514,-0.256973169790619
pdam_00000515,-0.0272720974731955
pdam_00000517,-0.655860242318998
pdam_00000518,-0.00245175471828691
pdam_00000519,-0.26738947212446
pdam_00000520,0.0528680634049687
pdam_00000521,-1.1847849158417
pdam_00000522,1.23836391084099
pdam_00000523,0.0533418917488755
pdam_00000524,0.441555983357172
pdam_00000525,-2.00402120161271
pdam_00000527,2.17343048958692
pdam_00000528,0.73450075548703
pdam_00000529,-8.03429476533928
pdam_00000530,3.31594709215765
pdam_00000531,-1.31832609499573
pdam_00000532,-0.0316000751862058
pdam_00000534,1.92730954210488
pdam_00000535,0.200842393352383
pdam_00000536,0.490417058116149
pdam_00000537,1.1824292978551
pdam_00000538,-1.80535536861809
pdam_00000539,-1.80981656411747
pdam_00000540,-4.87042628459308
pdam_00000542,-0.714643200292284
pdam_00000543,-0.569677911316414
pdam_00000544,-1.08831753745145
pdam_00000545,-0.852176099942342
pdam_00000546,-2.08799612089461
pdam_00000547,-2.12913938846321
pdam_00000548,-5.8462782822649
pdam_00000550,-2.4808879332527
pdam_00000551,-2.09754848050596
pdam_00000552,-2.56212520341822
pdam_00000553,0.729279076037109
pdam_00000554,-0.842746009262743
pdam_00000555,-6.53963316788243
pdam_00000556,-1.91020652452037
pdam_00000557,-0.25812076208568
pdam_00000558,-0.406144474731408
pdam_00000559,0.602958282084833
pdam_00000560,-6.99053707967758
pdam_00000561,-3.35789730999417
pdam_00000562,-0.103864662209099
pdam_00000563,NA
pdam_00000564,-3.16931741855402
pdam_00000565,-0.00308678677767066
pdam_00000566,-2.16361271363349
pdam_00000567,-2.53062987548273
pdam_00000568,10.6096994368242
pdam_00000569,1.07529155246672
pdam_00000570,0.380438807963241
pdam_00000571,-0.584829375151955
pdam_00000572,-0.743884249650678
pdam_00000573,-0.970740907111293
pdam_00000574,1.49275875143833
pdam_00000575,-0.0602311947870858
pdam_00000576,-0.795335544364058
pdam_00000577,-0.634296973209591
pdam_00000578,-1.17712489019898
pdam_00000579,-3.41416142682854
pdam_00000580,-0.441317295308599
pdam_00000581,-0.859067053494972
pdam_00000582,-0.0654762433787186
pdam_00000583,-9.58275430335486
pdam_00000584,0.493327064900432
pdam_00000585,-4.13681432002345
pdam_00000586,-0.530739112367908
pdam_00000587,-3.57091132542754
pdam_00000588,0.250371107731402
pdam_00000589,0.471777351198502
pdam_00000590,-1.99330150150677
pdam_00000591,2.92119709152276
pdam_00000592,6.26366256564212
pdam_00000593,-0.209894297455902
pdam_00000594,-1.91693261968676
pdam_00000595,-0.00933157209445115
pdam_00000596,-0.161407222163301
pdam_00000597,0.0899084418217696
pdam_00000598,0.152845213549732
pdam_00000599,4.11715144813519
pdam_00000600,0.680700014931308
pdam_00000601,0.489801053927854
pdam_00000602,-0.328095288353512
pdam_00000603,1.71329968559998
pdam_00000604,-0.310534949495068
pdam_00000605,0.743688619801401
pdam_00000606,-0.285263016204805
pdam_00000607,-0.145308087814292
pdam_00000608,0.173026835149626
pdam_00000609,3.03966716445785
pdam_00000612,13.6361387651871
pdam_00000613,-0.442925453578192
pdam_00000614,-1.24513982321181
pdam_00000615,-0.349382543082282
pdam_00000616,3.03689641331221
pdam_00000617,-0.112056846826183
pdam_00000618,1.2002015014902
pdam_00000619,2.99105505107281
pdam_00000620,0.460511615167484
pdam_00000621,0.48136480058962
pdam_00000622,2.07980606937955
pdam_00000623,1.44507461048056
pdam_00000624,0.208831739510744
pdam_00000625,-16.3625407965419
pdam_00000626,3.1472998716611
pdam_00000628,1.04021821444697
pdam_00000629,-0.710309488276906
pdam_00000630,2.27029552194135
pdam_00000631,0.567399391182828
pdam_00000632,-3.74843073820508
pdam_00000633,-0.606649372686292
pdam_00000634,-2.01838884216483
pdam_00000635,1.12193057925734
pdam_00000636,0.271730458834886
pdam_00000637,-17.1064660164299
pdam_00000638,2.74007108983249
pdam_00000639,-0.0964876095511071
pdam_00000640,3.50839926663353
pdam_00000642,-0.189489274523511
pdam_00000643,-0.847456728575096
pdam_00000644,0.376970139015699
pdam_00000645,-3.43306747559397
pdam_00000646,0.456279275954736
pdam_00000647,-0.572758116005136
pdam_00000648,-4.15397699211145
pdam_00000649,0.0265679345842854
pdam_00000650,-0.106560611669931
pdam_00000651,-1.72625080009389
pdam_00000652,-0.435497248852953
pdam_00000653,-0.719936333718686
pdam_00000654,0.41734277366603
pdam_00000655,-0.138862931135072
pdam_00000656,-0.12347685976876
pdam_00000657,-1.2367908687495
pdam_00000658,-0.842569980059025
pdam_00000659,14.1534488512585
pdam_00000660,9.59579676792702
pdam_00000661,-3.57466570583404
pdam_00000663,-1.0061448834427
pdam_00000664,5.03613314717418
pdam_00000665,1.77153335329017
pdam_00000666,0.0601850528567307
pdam_00000667,-0.25332252407872
pdam_00000668,-1.37309561607574
pdam_00000670,4.96377423367025
pdam_00000671,-3.0523063433328
pdam_00000672,0.92355981797135
pdam_00000674,0.628042466572633
pdam_00000675,-1.39911741930481
pdam_00000676,-0.331831164173564
pdam_00000677,-4.24739522226269
pdam_00000678,NA
pdam_00000679,2.94611046821927
pdam_00000680,-0.223499362513377
pdam_00000681,-3.00329062138305
pdam_00000682,-9.28022184829331
pdam_00000683,-7.674660696966
pdam_00000684,-9.07375165710523
pdam_00000686,3.88371992169279
pdam_00000687,-1.73421423859835
pdam_00000688,1.50265869961826
pdam_00000689,-1.53699471257121
pdam_00000690,-1.13627429109292
pdam_00000691,-3.83010947901594
pdam_00000692,-3.0587669770399
pdam_00000693,11.6654141439333
pdam_00000695,2.3712834832185
pdam_00000696,-0.195205683058388
pdam_00000697,0.430360196900331
pdam_00000698,-3.40499564407951
pdam_00000699,3.11650330197857
pdam_00000700,5.20685418980417
pdam_00000701,-1.39613483415869
pdam_00000702,-0.0916570808386566
pdam_00000703,-0.223871901287979
pdam_00000704,5.59143150549333
pdam_00000705,-0.601290665217284
pdam_00000706,-0.628601710517402
pdam_00000707,-1.90392165476863
pdam_00000708,0.661940474665328
pdam_00000709,3.5937324255063
pdam_00000710,8.58743168974298
pdam_00000711,-3.54954956189879
pdam_00000712,0.42141536776136
pdam_00000713,-0.407454683043232
pdam_00000714,2.15516637028343
pdam_00000717,-0.768394085529915
pdam_00000718,-0.00967465790222503
pdam_00000719,1.78333626453973
pdam_00000720,3.63413064682923
pdam_00000721,-1.74506381028697
pdam_00000722,-0.250485605663139
pdam_00000723,0.182992417246818
pdam_00000724,1.22264486718433
pdam_00000725,0.0919566804263637
pdam_00000726,-0.0683761930416696
pdam_00000727,2.39773093512168
pdam_00000728,0.773459568149009
pdam_00000730,3.5207795957057
pdam_00000731,3.73311411904906
pdam_00000732,12.5989208501957
pdam_00000733,0.722793229378187
pdam_00000734,1.88468482260761
pdam_00000735,-1.78591291675799
pdam_00000736,-3.01949440829513
pdam_00000737,0.0471957186200523
pdam_00000738,2.59227576525368
pdam_00000739,-0.10567178986981
pdam_00000740,-2.54091488362919
pdam_00000741,1.12745608559317
pdam_00000742,-2.57340208946126
pdam_00000743,1.7516122270613
pdam_00000745,-0.41668570427342
pdam_00000746,1.31852079084181
pdam_00000747,6.31943394844203
pdam_00000748,-3.53825267673068
pdam_00000749,1.59738959859359
pdam_00000750,0.45522311135357
pdam_00000751,-1.11837753530544
pdam_00000752,0.755672842557483
pdam_00000754,-2.33612320499322
pdam_00000755,-0.406823347798529
pdam_00000756,10.7562144374585
pdam_00000757,-3.74894677486071
pdam_00000758,-1.89268332755039
pdam_00000759,0.189532926711022
pdam_00000760,2.94806357423021
pdam_00000761,-4.65433085738032
pdam_00000762,-5.90774452342614
pdam_00000763,2.44982208843914
pdam_00000765,3.8239797049935
pdam_00000766,3.03966016302051
pdam_00000767,-0.41696331659314
pdam_00000768,-0.202817679334679
pdam_00000769,4.77840845119585
pdam_00000771,-2.32479288646666
pdam_00000772,1.59902482704346
pdam_00000773,-0.423321406661173
pdam_00000774,0.133702183165147
pdam_00000776,-0.0707925959943245
pdam_00000777,-13.717838765159
pdam_00000778,1.27412896977636
pdam_00000779,0.0804064744843127
pdam_00000780,1.18404776496231
pdam_00000781,-3.05741303466919
pdam_00000782,-2.0306971331224
pdam_00000783,-16.2384845057539
pdam_00000785,-0.253287699234044
pdam_00000786,1.71990316797803
pdam_00000787,14.5811218717205
pdam_00000788,-2.23970239541255
pdam_00000789,-0.393995496882108
pdam_00000790,2.95243507331403
pdam_00000791,1.23619934684959
pdam_00000794,-1.72687708353896
pdam_00000795,2.44474112114255
pdam_00000796,-1.29717302261299
pdam_00000797,-0.682028830345381
pdam_00000798,1.99030797696318
pdam_00000799,10.30387782095
pdam_00000800,0.0655232834056538
pdam_00000803,3.87235539528861
pdam_00000804,-0.226506208263984
pdam_00000805,-4.90879966783923
pdam_00000806,0.266804759913026
pdam_00000807,0.26474963992237
pdam_00000808,17.9892314058546
pdam_00000809,2.56092920599912
pdam_00000811,1.46114044247351
pdam_00000812,1.763928218896
pdam_00000813,-0.0324451370100827
pdam_00000814,-8.1954923784085
pdam_00000815,0.355128069994714
pdam_00000816,3.97828320826153
pdam_00000817,-1.20200930184554
pdam_00000818,5.7959159727154
pdam_00000819,3.99922847573309
pdam_00000820,-2.75697349430296
pdam_00000821,0.78148407965839
pdam_00000822,1.29426620888176
pdam_00000823,-2.79335777847093
pdam_00000824,-0.171725951593537
pdam_00000825,0.684858693001474
pdam_00000826,0.0611247843802048
pdam_00000827,4.12278617689242
pdam_00000828,0.00490983152674556
pdam_00000829,1.79660736351871
pdam_00000830,1.16024358675956
pdam_00000831,1.20130177231311
pdam_00000832,1.200121005172
pdam_00000833,5.63143165820861
pdam_00000834,0.528939742486613
pdam_00000835,-2.25401230151158
pdam_00000836,1.65139155686598
pdam_00000837,-1.34824179847056
pdam_00000838,0.285684857195801
pdam_00000839,-1.57106698849476
pdam_00000840,-0.920350811138874
pdam_00000841,0.653326321462991
pdam_00000842,0.0865518852731419
pdam_00000843,1.13051755776745
pdam_00000844,-0.066762639305258
pdam_00000845,-0.470101769625186
pdam_00000846,0.363024180126714
pdam_00000847,1.16564634318435
pdam_00000848,-0.79716034761691
pdam_00000849,-2.18769044659375
pdam_00000851,2.39114883669575
pdam_00000852,1.54559550436064
pdam_00000853,2.8755161102981
pdam_00000854,1.33382977154659
pdam_00000855,14.2641400560248
pdam_00000856,-1.5241098785237
pdam_00000858,0.852705319024685
pdam_00000860,1.19517993987531
pdam_00000861,0.672083028934099
pdam_00000862,-0.123997929077197
pdam_00000863,0.327353965836519
pdam_00000864,3.40403507970127
pdam_00000865,1.23707601748923
pdam_00000866,3.24324701125835
pdam_00000868,3.88460785899168
pdam_00000869,3.83773399117223
pdam_00000870,0.391870409100875
pdam_00000871,-0.14174571410824
pdam_00000872,-3.9277366358274
pdam_00000873,0.0384433544534961
pdam_00000874,-0.132347013281242
pdam_00000875,3.7319989484013
pdam_00000876,-1.05180938847337
pdam_00000877,1.16019517754631
pdam_00000878,-6.39104326225513
pdam_00000879,-0.521964750092349
pdam_00000880,-0.14443451676521
pdam_00000881,-4.22715625127767
pdam_00000882,-3.53189951825584
pdam_00000883,-4.20180615997634
pdam_00000884,-0.484774053795684
pdam_00000885,-2.99850732851356
pdam_00000886,-0.0175452721082169
pdam_00000887,0.0554459907598541
pdam_00000888,-0.572436076021537
pdam_00000889,0.247871385634286
pdam_00000890,-11.2687052049518
pdam_00000891,-1.20305156827497
pdam_00000892,5.24516004112226
pdam_00000893,0.75281719303644
pdam_00000894,-6.99463753704259
pdam_00000895,-0.792629555104758
pdam_00000896,-1.48402043723339
pdam_00000897,-0.0653730965207219
pdam_00000898,-0.577304827578697
pdam_00000899,-0.269016464004972
pdam_00000900,-0.517758958943371
pdam_00000901,-1.1626128125694
pdam_00000902,-0.683117596417838
pdam_00000903,-1.25899086510225
pdam_00000904,-0.122293670822501
pdam_00000906,-0.363886760009409
pdam_00000907,-4.36938818355364
pdam_00000908,-3.47244087071125
pdam_00000909,-1.29887840282702
pdam_00000910,-0.602683110852022
pdam_00000911,-0.000853765235117912
pdam_00000912,0.734478185069837
pdam_00000913,0.121129779278878
pdam_00000914,11.447840509737
pdam_00000917,0.0757415536919728
pdam_00000918,-6.75464746439635
pdam_00000919,-5.32711897060934
pdam_00000921,-0.101313625671313
pdam_00000922,-3.77715281918851
pdam_00000923,1.00739395831008
pdam_00000924,1.12392403171261
pdam_00000925,8.0159160602822
pdam_00000926,-1.59089063370238
pdam_00000927,-0.976916979284578
pdam_00000928,-0.594273628702898
pdam_00000929,-0.196129285826876
pdam_00000930,0.609189961561093
pdam_00000931,0.0754313726772855
pdam_00000932,-0.376706973658549
pdam_00000933,0.710299180533203
pdam_00000934,0.224930537508391
pdam_00000935,-1.4874223335249
pdam_00000936,-2.34433087406816
pdam_00000937,-3.21218285636892
pdam_00000938,-3.1249170961397
pdam_00000940,-3.64422049644788
pdam_00000941,0.612870167904245
pdam_00000942,0.157360791466806
pdam_00000944,3.8668655254259
pdam_00000945,10.4061702097899
pdam_00000946,10.2480703731249
pdam_00000947,0.774616780300857
pdam_00000949,7.97680465657712
pdam_00000950,-0.00729637397146548
pdam_00000951,-0.768329727207582
pdam_00000952,0.216187151144261
pdam_00000953,0.248847229375895
pdam_00000954,8.15697780499067
pdam_00000955,-0.538856352591652
pdam_00000956,2.00074323275386
pdam_00000958,2.43773895456927
pdam_00000959,-4.33066030224412
pdam_00000960,1.37804846357578
pdam_00000961,0.107865782600788
pdam_00000962,-3.24420155359685
pdam_00000963,-4.4728322319535
pdam_00000964,2.73652840130086
pdam_00000965,3.3032862100175
pdam_00000966,1.82589596382266
pdam_00000967,0.0632690836509466
