gene,logP
pdam_00000159,-0.210500264454588
pdam_00000160,0.652572885371511
pdam_00000161,-0.273814835071229
pdam_00000162,0.175612344082214
pdam_00000163,0.0436914251685621
pdam_00000164,-0.166614227750615
pdam_00000165,1.46194565093009
pdam_00000167,-5.12347449283806
pdam_00000168,-0.588934972197146
pdam_00000170,-1.04720225527529
pdam_00000171,0.523999264013031
pdam_00000173,-0.661572711527055
pdam_00000174,0.156910076009437
pdam_00000175,0.275600470758365
pdam_00000176,-0.103068035048024
pdam_00000180,-0.301291133672914
pdam_00000181,-0.0259078518101105
pdam_00000182,-1.59623179137494
pdam_00000183,1.37625215523334
pdam_00000184,-0.261063962737398
pdam_00000185,0.040925747342605
pdam_00000187,1.1044698885765
pdam_00000188,1.29558644659931
pdam_00000189,-1.05091027483005
pdam_00000190,0.352932843458429
pdam_00000191,1.21823570609962
pdam_00000192,-0.229954068375409
pdam_00000194,-2.01352792719132
pdam_00000195,-0.970641650652057
pdam_00000196,-0.32898289606489
pdam_00000197,-0.215725733080036
pdam_00000198,-0.967505264077889
pdam_00000199,0.524433988984984
pdam_00000201,-0.128121026979851
pdam_00000202,-0.221423990488239
pdam_00000203,0.438628711205095
pdam_00000204,0.71548069526952
pdam_00000206,1.2059013177425
pdam_00000207,0.837007490496158
pdam_00000208,0.469491718755031
pdam_00000209,1.00936961529783
pdam_00000210,-0.0991695508782729
pdam_00000211,-0.13723210117714
pdam_00000212,0.00655265032624443
pdam_00000213,0.117985096225092
pdam_00000214,-0.979624972340542
pdam_00000215,0.480159804791638
pdam_00000216,-1.36250655651853
pdam_00000217,-0.388201449113384
pdam_00000218,-2.03262011961924
pdam_00000219,0.263885016082633
pdam_00000220,0.0346501219841642
pdam_00000221,-0.195072437363664
pdam_00000222,-0.0550434804482803
pdam_00000223,-0.190377308667619
pdam_00000224,2.11072045384501
pdam_00000225,-0.0169816572145546
pdam_00000226,0.109244573378042
pdam_00000227,-0.165474780114381
pdam_00000228,2.49977642240804
pdam_00000229,-1.26787407632505
pdam_00000230,-1.80084400830627
pdam_00000231,-1.64823375708267
pdam_00000233,0.528002895607411
pdam_00000234,-0.420938049046826
pdam_00000235,0.444238688960802
pdam_00000236,1.04431828529907
pdam_00000238,0.584091273131748
pdam_00000239,0.120381041785509
pdam_00000241,-0.114751948576141
pdam_00000244,0.936640216214613
pdam_00000245,-0.44948076484408
pdam_00000246,0.157375896687191
pdam_00000247,0.994942383498862
pdam_00000248,0.0212048720438272
pdam_00000249,NA
pdam_00000250,-1.62164339891778
pdam_00000251,0.0987738495518114
pdam_00000252,-1.25039419334993
pdam_00000253,2.10343453173719
pdam_00000254,1.33184580926178
pdam_00000255,-0.599125392442342
pdam_00000256,-2.85153024734895
pdam_00000257,-1.14139065447162
pdam_00000258,-0.117104510429554
pdam_00000259,0.95078948831753
pdam_00000260,-0.19319178308205
pdam_00000261,-0.546972195208956
pdam_00000263,0.147850772683671
pdam_00000264,-0.0580812889143586
pdam_00000266,-0.490273803654836
pdam_00000267,0.873661632939247
pdam_00000268,1.30784673277817
pdam_00000269,2.20274960009542
pdam_00000270,1.79588563640786
pdam_00000271,0.531181552003231
pdam_00000272,1.81106719972526
pdam_00000273,-0.263559588817061
pdam_00000274,-0.172108416894356
pdam_00000275,-1.1887749647031
pdam_00000276,-0.507062680436895
pdam_00000277,0.0210345312687283
pdam_00000278,0.0396412474477699
pdam_00000279,0.285745773381676
pdam_00000280,1.4983254718504
pdam_00000281,1.62488623042444
pdam_00000282,-0.490729254237511
pdam_00000283,-0.128329400928448
pdam_00000284,-1.80280723608884
pdam_00000285,-0.0225731834598911
pdam_00000286,-0.197679303720746
pdam_00000288,0.179758114507705
pdam_00000289,0.661914342080415
pdam_00000290,0.472421561093201
pdam_00000291,0.0560262730217499
pdam_00000292,-0.45745831741286
pdam_00000293,1.92825493638957
pdam_00000294,0.0588092222576133
pdam_00000295,0.102399621460866
pdam_00000296,-0.0666280054566201
pdam_00000297,0.754636086555357
pdam_00000298,0.147127722726306
pdam_00000299,0.896006635760815
pdam_00000300,1.05202246462318
pdam_00000301,-1.35323361986253
pdam_00000302,0.533156743806463
pdam_00000303,0.70021488656129
pdam_00000304,0.845238303817538
pdam_00000305,-0.592276378422862
pdam_00000306,0.0543669744841329
pdam_00000307,0.0542325501256168
pdam_00000308,-0.320975587119761
pdam_00000309,-0.479043968618674
pdam_00000310,-0.170959782111704
pdam_00000311,-0.4676720091942
pdam_00000312,0.130275116509412
pdam_00000313,0.672160429464175
pdam_00000315,1.34319063618457
pdam_00000316,-0.241615858808313
pdam_00000317,-0.273751108328768
pdam_00000318,-1.05581914480143
pdam_00000319,-0.193541470191839
pdam_00000320,0.433767146817854
pdam_00000321,0.374646606824482
pdam_00000322,-0.397311671715821
pdam_00000323,-0.387955584414061
pdam_00000324,1.86739592451126
pdam_00000325,-0.650740976875302
pdam_00000326,-0.0310092959876971
pdam_00000327,-0.0681168281762556
pdam_00000328,NA
pdam_00000329,NA
pdam_00000330,0.646912242976775
pdam_00000331,-1.17708846194203
pdam_00000332,-0.219809588394865
pdam_00000333,-0.699885506441499
pdam_00000334,-1.07279985487341
pdam_00000335,-0.184270343381971
pdam_00000336,0.623062343757621
pdam_00000337,-0.2330145276501
pdam_00000338,-0.47894466585307
pdam_00000339,1.49391287667989
pdam_00000340,-0.685596218352933
pdam_00000341,-0.554470136833265
pdam_00000342,1.29657680588124
pdam_00000343,-0.127855903217006
pdam_00000344,0.100696174877707
pdam_00000345,0.06816167786559
pdam_00000346,-0.405520963549714
pdam_00000347,-1.56710191505358
pdam_00000348,-2.74837958811955
pdam_00000349,-1.03858482356881
pdam_00000351,2.31088564466185
pdam_00000352,-1.63943656861763
pdam_00000353,1.41091630525303
pdam_00000355,-0.0578470096704097
pdam_00000356,0.689139846870852
pdam_00000357,0.00454623809076157
pdam_00000358,0.235784836446533
pdam_00000359,-0.226354814166916
pdam_00000360,1.1274974391388
pdam_00000361,0.0939653850036671
pdam_00000362,0.542597573153995
pdam_00000363,-0.214667877816383
pdam_00000365,-0.917244423543918
pdam_00000366,0.751160942942174
pdam_00000367,-0.63522311626463
pdam_00000368,-0.182658540215505
pdam_00000369,-0.312586533998113
pdam_00000370,-0.489089799864243
pdam_00000371,0.179513691628203
pdam_00000372,0.481512858599426
pdam_00000373,0.460541267167849
pdam_00000375,-0.478991863723156
pdam_00000376,-0.739982283068365
pdam_00000377,-0.362519656619219
pdam_00000378,0.344237859636187
pdam_00000379,0.566161777883206
pdam_00000380,0.146159242938521
pdam_00000381,-0.354880038448391
pdam_00000382,0.0780125974581116
pdam_00000383,1.73122646813361
pdam_00000384,0.295242695715904
pdam_00000385,0.414744788674364
pdam_00000386,-0.654036131532756
pdam_00000387,0.12242792087627
pdam_00000390,0.174661871941227
pdam_00000391,0.377518458839583
pdam_00000392,-1.48744841589656
pdam_00000393,0.746480392219866
pdam_00000394,0.200737819724706
pdam_00000395,0.487801242841737
pdam_00000396,0.21758503024853
pdam_00000397,0.451194400234217
pdam_00000398,0.25883067949305
pdam_00000399,0.193972874926545
pdam_00000401,0.129575922938785
pdam_00000403,1.19869468347702
pdam_00000404,1.51491298228702
pdam_00000405,-0.0593449819438894
pdam_00000406,-1.07204562619289
pdam_00000407,-0.00511243284875016
pdam_00000408,-0.0631840289588173
pdam_00000409,-1.59431675233152
pdam_00000410,0.364711054546631
pdam_00000411,-1.61931989910207
pdam_00000412,0.2295969249806
pdam_00000413,0.0730854179558696
pdam_00000417,0.125889120486552
pdam_00000418,-0.363922981339829
pdam_00000419,0.11486561537888
pdam_00000421,0.0814108275292149
pdam_00000422,0.134112116633603
pdam_00000424,0.0124832355992533
pdam_00000425,0.380665909189778
pdam_00000426,-0.0561555025540441
pdam_00000427,-0.628569811444886
pdam_00000428,0.246662153088113
pdam_00000429,-0.10499372891031
pdam_00000430,0.970255222055744
pdam_00000431,0.249597669508052
pdam_00000432,0.321574533343338
pdam_00000435,0.150519188866497
pdam_00000437,0.664536149184419
pdam_00000438,-0.765177113407358
pdam_00000440,-1.40893918518717
pdam_00000441,-0.244131102793196
pdam_00000443,-2.02285737876592
pdam_00000444,-0.347438436357138
pdam_00000445,-0.523408473762638
pdam_00000446,0.00379280183965042
pdam_00000447,0.155388093445317
pdam_00000448,0.0211168717383055
pdam_00000449,-0.766244534818282
pdam_00000451,-0.108699285139412
pdam_00000452,-1.26895365421552
pdam_00000453,0.696374954543307
pdam_00000454,1.25290360446804
pdam_00000455,0.717717123405781
pdam_00000457,0.550364193429659
pdam_00000458,1.60857991823002
pdam_00000459,0.678724759652025
pdam_00000460,0.00570686288281166
pdam_00000462,0.199229353702059
pdam_00000463,0.898511030906732
pdam_00000464,-0.10870464640256
pdam_00000465,-3.30812231090707
pdam_00000466,-1.98107402120981
pdam_00000467,-0.206921795991957
pdam_00000473,0.367911349077894
pdam_00000474,-0.463188539371556
pdam_00000475,-1.10582002182542
pdam_00000477,-0.111972690663627
pdam_00000479,-1.37989523090267
pdam_00000480,-0.975657261378426
pdam_00000481,0.392803843747488
pdam_00000490,-1.03821745187161
pdam_00000491,-0.122953548880723
pdam_00000492,-0.0700132279336465
pdam_00000493,0.793673726547564
pdam_00000494,-0.113437033872804
pdam_00000495,-0.107005175224471
pdam_00000496,-0.511938582961653
pdam_00000497,-1.79082511806297
pdam_00000498,-8.14442273619457
pdam_00000500,-0.809930180331513
pdam_00000501,-1.29947586403229
pdam_00000502,-1.2502411507158
pdam_00000503,-6.10071032055856
pdam_00000504,0.17753888571918
pdam_00000505,4.03848669864612
pdam_00000506,0.449841582299732
pdam_00000507,0.199950384541378
pdam_00000508,-0.553762872622643
pdam_00000509,0.117902098421495
pdam_00000510,-2.82733404842383
pdam_00000511,0.738345553293153
pdam_00000512,-2.23534235563555
pdam_00000513,0.659599682075937
pdam_00000514,-0.125868969669901
pdam_00000515,-0.0388661469182747
pdam_00000517,-0.305166185847574
pdam_00000518,0.207793495625249
pdam_00000519,-1.52755402749925
pdam_00000520,0.239603436881763
pdam_00000521,-2.86623544785791
pdam_00000522,0.999761181060483
pdam_00000523,2.19078815625501
pdam_00000524,-0.347724372913063
pdam_00000525,-2.09288257532556
pdam_00000527,-2.84065786009329
pdam_00000528,-0.54476451343851
pdam_00000529,-0.535007232184201
pdam_00000530,0.396825861919215
pdam_00000531,-1.22376820320106
pdam_00000532,-0.216435396420939
pdam_00000534,1.62370086879348
pdam_00000535,0.462224074444421
pdam_00000536,0.980027243781124
pdam_00000537,2.44818742969576
pdam_00000538,-1.3915817421928
pdam_00000539,-0.747166827892879
pdam_00000540,-0.477210347106404
pdam_00000542,-0.22501402723124
pdam_00000543,-0.219904935150826
pdam_00000544,-1.03321172537279
pdam_00000545,-0.584147397697461
pdam_00000546,-0.793752961588362
pdam_00000547,-1.43964823222106
pdam_00000548,-2.21968600225387
pdam_00000550,-0.830882944679347
pdam_00000551,-0.27458513888484
pdam_00000552,1.13823642781374
pdam_00000553,1.45898430391919
pdam_00000554,-4.33769804712802
pdam_00000555,-0.0457867260651091
pdam_00000556,0.469093332035842
pdam_00000557,-1.48963831517911
pdam_00000558,2.48055144945414
pdam_00000559,-1.05993959352588
pdam_00000560,-0.731682805138825
pdam_00000561,-0.676116422586354
pdam_00000562,0.415707649025724
pdam_00000563,NA
pdam_00000564,-0.269237455530429
pdam_00000565,0.510783657329098
pdam_00000566,0.0787316127289903
pdam_00000567,-1.47959185599243
pdam_00000568,1.15161859150503
pdam_00000569,-0.619710528220588
pdam_00000570,0.000106655453850726
pdam_00000571,-0.467226234215495
pdam_00000572,0.531983784423784
pdam_00000573,0.245636005440799
pdam_00000574,0.0153146828079822
pdam_00000575,-0.338746367640613
pdam_00000576,-1.13200341556862
pdam_00000577,0.0626499555423952
pdam_00000578,-1.55079572622881
pdam_00000579,-0.0292774948330964
pdam_00000580,0.630383404944854
pdam_00000581,-0.164656541499243
pdam_00000582,0.216542511852992
pdam_00000583,-1.8253352279377
pdam_00000584,1.15198080131703
pdam_00000585,1.39673456754784
pdam_00000586,0.255960671806003
pdam_00000587,-0.383653326175733
pdam_00000588,-0.467220774261792
pdam_00000589,-0.478298290079077
pdam_00000590,1.15285282030113
pdam_00000591,-0.0237419984445572
pdam_00000592,1.15853897791978
pdam_00000593,0.613256254756601
pdam_00000594,-0.386893078489038
pdam_00000595,2.23045280760799
pdam_00000596,0.25221919457998
pdam_00000597,0.613697599658546
pdam_00000598,-1.32641197052237
pdam_00000599,1.94617807066355
pdam_00000600,0.0497660145664296
pdam_00000601,0.68288585183411
pdam_00000602,-0.463585114853406
pdam_00000603,1.60745080703463
pdam_00000604,0.0569367264214258
pdam_00000605,-0.985459446458624
pdam_00000606,-0.331479794267872
pdam_00000607,-0.264197703135629
pdam_00000608,0.761192460251665
pdam_00000609,0.380321017971997
pdam_00000612,3.40810118308836
pdam_00000613,0.310844437030072
pdam_00000614,2.88375876273977
pdam_00000615,-0.415637134457793
pdam_00000616,0.210887993743202
pdam_00000617,0.396521479166193
pdam_00000618,0.00927928702022653
pdam_00000619,0.0635962125103908
pdam_00000620,-0.500763884964264
pdam_00000621,0.382817436437059
pdam_00000622,-0.178447289236745
pdam_00000623,-0.118835959487612
pdam_00000624,-1.006436932175
pdam_00000625,-1.66443899371713
pdam_00000626,0.706912529543525
pdam_00000628,0.0135129741446115
pdam_00000629,-1.27081891168018
pdam_00000630,2.35037568713541
pdam_00000631,0.802797805084287
pdam_00000632,-3.33032239406503
pdam_00000633,-0.138142703556715
pdam_00000634,-0.428496273382224
pdam_00000635,-0.177587990667669
pdam_00000636,-0.0193210142737188
pdam_00000637,0.752919802835296
pdam_00000638,0.135488990122075
pdam_00000639,-0.0632161038640255
pdam_00000640,1.63684468787764
pdam_00000642,-0.465813036318977
pdam_00000643,-0.775420454428021
pdam_00000644,0.537811146134733
pdam_00000645,-1.70212372803317
pdam_00000646,-0.336980269028129
pdam_00000647,-0.880477559482347
pdam_00000648,-0.136169381199641
pdam_00000649,-0.270908678057487
pdam_00000650,0.0148645389832973
pdam_00000651,-0.581947761540875
pdam_00000652,0.0296984619589069
pdam_00000653,0.467454351672116
pdam_00000654,1.65161223736095
pdam_00000655,0.260511368230301
pdam_00000656,-0.519310358569438
pdam_00000657,-0.611624409095015
pdam_00000658,0.747167632262311
pdam_00000659,1.61407404074298
pdam_00000660,0.215603750207416
pdam_00000661,-0.197803994075647
pdam_00000663,-2.49113613925958
pdam_00000664,0.143230037481449
pdam_00000665,-0.411579169353552
pdam_00000666,1.84438303501657
pdam_00000667,1.35691064804039
pdam_00000668,0.333128803913176
pdam_00000670,0.0233201459038078
pdam_00000671,-0.475164177817651
pdam_00000672,0.379824881825482
pdam_00000674,-0.0995607590381747
pdam_00000675,-0.255911559977053
pdam_00000676,0.0542878396627395
pdam_00000677,-0.916874500622034
pdam_00000678,NA
pdam_00000679,0.665207198563988
pdam_00000680,-0.101750927759668
pdam_00000681,-1.60529489587963
pdam_00000682,-5.68004857431532
pdam_00000683,-2.58530644153519
pdam_00000684,-5.10544130073221
pdam_00000686,-0.0278485421683866
pdam_00000687,-1.21608312602204
pdam_00000688,-1.53615727293676
pdam_00000689,-0.204411155329898
pdam_00000690,-0.549296173653705
pdam_00000691,-1.66018575763526
pdam_00000692,-0.83326498771585
pdam_00000693,0.760939397004453
pdam_00000695,0.233012471366179
pdam_00000696,-0.898680655587187
pdam_00000697,1.02034808662437
pdam_00000698,-1.52167549321744
pdam_00000699,1.33342898813902
pdam_00000700,0.713016931467884
pdam_00000701,-0.771827306121573
pdam_00000702,-0.705821645123108
pdam_00000703,0.112954655623297
pdam_00000704,-0.434658727299576
pdam_00000705,-1.01625643617436
pdam_00000706,0.598762284248079
pdam_00000707,-0.782301160029611
pdam_00000708,0.761052227507654
pdam_00000709,1.00479391492203
pdam_00000710,1.91690031899959
pdam_00000711,-1.71549319861259
pdam_00000712,0.174330427740295
pdam_00000713,-0.107826610830581
pdam_00000714,-2.16661653987717
pdam_00000717,0.0728393194222246
pdam_00000718,0.0123856719747702
pdam_00000719,0.68689546747789
pdam_00000720,0.132266110075351
pdam_00000721,-0.164336455393823
pdam_00000722,-0.572700005211059
pdam_00000723,0.984380113534032
pdam_00000724,-0.127563353908201
pdam_00000725,0.336757377850672
pdam_00000726,0.0512290240965427
pdam_00000727,1.29099927258257
pdam_00000728,-0.125700862394333
pdam_00000730,-0.122774940679984
pdam_00000731,2.72607270987336
pdam_00000732,-0.0838103296145945
pdam_00000733,0.693024825760877
pdam_00000734,0.180985193366316
pdam_00000735,1.47980732674298
pdam_00000736,-0.261103249357529
pdam_00000737,0.284231686917916
pdam_00000738,-1.32984493147169
pdam_00000739,-0.822756756797902
pdam_00000740,-0.0771210468402832
pdam_00000741,-0.443757466636221
pdam_00000742,-2.19349184078847
pdam_00000743,0.585404781563281
pdam_00000745,-0.18620968617466
pdam_00000746,0.859144157430965
pdam_00000747,0.797788058546316
pdam_00000748,0.594897722270396
pdam_00000749,0.553109553937713
pdam_00000750,-0.218367530396457
pdam_00000751,-0.176684315652888
pdam_00000752,-0.00412990541049441
pdam_00000754,-0.561509407320913
pdam_00000755,0.383297563878292
pdam_00000756,0.0677695382676006
pdam_00000757,-0.0673785390475652
pdam_00000758,-2.16105243665005
pdam_00000759,-0.0674331905027373
pdam_00000760,1.08001384679892
pdam_00000761,-0.0134158119918885
pdam_00000762,-0.817324064437274
pdam_00000763,-4.20855431635713
pdam_00000765,0.422129696430842
pdam_00000766,0.355075750192462
pdam_00000767,-0.365469529273376
pdam_00000768,-2.4071464782364
pdam_00000769,2.58809192039226
pdam_00000771,-4.85069121918912
pdam_00000772,1.23610706737821
pdam_00000773,-0.0925595725702181
pdam_00000774,0.18804534891048
pdam_00000776,1.20513128766178
pdam_00000777,-1.67237242234266
pdam_00000778,-0.0695385337738658
pdam_00000779,0.137458238030765
pdam_00000780,-0.608789056689435
pdam_00000781,-0.0711750925081172
pdam_00000782,-0.0797373216714483
pdam_00000783,-1.09739342776639
pdam_00000785,-0.785607326949967
pdam_00000786,0.159139251065953
pdam_00000787,1.29744087018578
pdam_00000788,0.933861961514459
pdam_00000789,-0.703062448060387
pdam_00000790,0.438944384482145
pdam_00000791,-0.069292975045595
pdam_00000794,-0.397382655933512
pdam_00000795,0.10831773846178
pdam_00000796,0.337703577650259
pdam_00000797,-3.62138780870733
pdam_00000798,0.367322951222951
pdam_00000799,-0.361191645763915
pdam_00000800,0.0932546720698976
pdam_00000803,0.00663766359245634
pdam_00000804,0.356928514266671
pdam_00000805,0.404206452932523
pdam_00000806,-0.552150665504059
pdam_00000807,-0.934983335998385
pdam_00000808,-0.0497944438297053
pdam_00000809,0.80075517714102
pdam_00000811,-1.28519425918758
pdam_00000812,0.476610557711491
pdam_00000813,0.635233153308866
pdam_00000814,-0.816941333842398
pdam_00000815,1.0166979121239
pdam_00000816,-0.0453853347834955
pdam_00000817,1.08477430626123
pdam_00000818,0.93607601732615
pdam_00000819,-0.468368646689158
pdam_00000820,-1.65827386226129
pdam_00000821,0.734716435382846
pdam_00000822,1.37165096973434
pdam_00000823,0.776120333566504
pdam_00000824,-1.2980900193329
pdam_00000825,0.593055190574074
pdam_00000826,0.0920261139161511
pdam_00000827,1.12033547383942
pdam_00000828,0.870219115465524
pdam_00000829,0.0621665874177519
pdam_00000830,0.0685831393867675
pdam_00000831,-0.889483784646372
pdam_00000832,-0.442332872806835
pdam_00000833,1.39348932269395
pdam_00000834,0.905572844833211
pdam_00000835,-0.196670488023546
pdam_00000836,0.168755083137961
pdam_00000837,1.31460541445278
pdam_00000838,0.416116358352767
pdam_00000839,-0.265292052370222
pdam_00000840,-0.271465062118309
pdam_00000841,0.974600656619543
pdam_00000842,0.612140930200786
pdam_00000843,0.421050271935042
pdam_00000844,0.709255465758536
pdam_00000845,-2.42496635465668
pdam_00000846,-0.0645554859951527
pdam_00000847,-0.230649271190126
pdam_00000848,0.397840908036406
pdam_00000849,1.22455938259021
pdam_00000851,1.14025156787498
pdam_00000852,0.491966054748804
pdam_00000853,0.356244525803331
pdam_00000854,0.618273074016519
pdam_00000855,1.41802680471691
pdam_00000856,0.651265710572174
pdam_00000858,-0.104818335166155
pdam_00000860,2.1945205117426
pdam_00000861,0.11809330169103
pdam_00000862,0.104659842420058
pdam_00000863,0.21793075308187
pdam_00000864,2.31903511462416
pdam_00000865,-1.6749637446594
pdam_00000866,-0.0299384631443463
pdam_00000868,1.88851471885769
pdam_00000869,0.762850329873158
pdam_00000870,0.329012677879252
pdam_00000871,-0.970511122229354
pdam_00000872,-2.32135653598031
pdam_00000873,0.195103949049789
pdam_00000874,1.42156035295498
pdam_00000875,0.0859947282373489
pdam_00000876,-0.707328723033278
pdam_00000877,0.354558411896074
pdam_00000878,-0.652419431036964
pdam_00000879,-0.211823450726047
pdam_00000880,-0.197738633417688
pdam_00000881,-0.963674913502053
pdam_00000882,0.034183667567872
pdam_00000883,-1.24390379259517
pdam_00000884,-0.0604992105991075
pdam_00000885,-2.02435612951244
pdam_00000886,-0.398239180426558
pdam_00000887,0.0759074284982286
pdam_00000888,1.70028974626577
pdam_00000889,2.25751320262951
pdam_00000890,-0.684954054490884
pdam_00000891,0.607118667477834
pdam_00000892,2.11155729729883
pdam_00000893,0.928157763186808
pdam_00000894,0.396877347760563
pdam_00000895,-1.50732763206121
pdam_00000896,0.0191153573433966
pdam_00000897,1.55886920323696
pdam_00000898,-0.683419507987136
pdam_00000899,-0.168493343992141
pdam_00000900,-1.69368587992377
pdam_00000901,-0.630595645701744
pdam_00000902,-0.413683793279004
pdam_00000903,-0.287347627570881
pdam_00000904,-0.033039905949246
pdam_00000906,-0.139077112674717
pdam_00000907,-0.835895734430456
pdam_00000908,-0.858329081652402
pdam_00000909,-0.400587668822076
pdam_00000910,-0.182554356453496
pdam_00000911,0.245021667782668
pdam_00000912,-0.867982739289122
pdam_00000913,-1.03251503496665
pdam_00000914,0.962422274158942
pdam_00000917,0.0103626660464286
pdam_00000918,-4.70795660037053
pdam_00000919,-3.717338614445
pdam_00000921,0.585835155548252
pdam_00000922,-1.1706139714065
pdam_00000923,0.968887148929337
pdam_00000924,-0.683366914247862
pdam_00000925,3.20845325589237
pdam_00000926,0.347653417206005
pdam_00000927,-0.775235316106263
pdam_00000928,0.0405027067378571
pdam_00000929,-0.217761100894588
pdam_00000930,0.892803015605263
pdam_00000931,0.880226596718363
pdam_00000932,2.25418964165028
pdam_00000933,-0.268752518402079
pdam_00000934,0.835703355317322
pdam_00000935,-0.0953466414307686
pdam_00000936,-2.22303954930485
pdam_00000937,-0.880288435790201
pdam_00000938,-0.359969975007829
pdam_00000940,-0.121283948975918
pdam_00000941,0.849529122027721
pdam_00000942,-1.59082360606215
pdam_00000944,0.399611934327275
pdam_00000945,1.85925477567381
pdam_00000946,2.10373421119177
pdam_00000947,-1.10801799908199
pdam_00000949,2.69760667726356
pdam_00000950,0.106892898817321
pdam_00000951,-0.0387777806886869
pdam_00000952,-0.0925848498434168
pdam_00000953,-0.167102196938012
pdam_00000954,0.101320501487738
pdam_00000955,-0.758398516729363
pdam_00000956,-1.14777057000205
pdam_00000958,0.00355684234534389
pdam_00000959,0.327018632101333
pdam_00000960,0.15638119125064
pdam_00000961,-0.127837587487647
pdam_00000962,-1.88340918009087
pdam_00000963,0.120808230026248
pdam_00000964,0.853632411520889
