Gene,Hw1-1a,Hw1-1b,Hw1-1c,Hw2-1a,Hw2-1b,Hw2-1c,Wt1-1a,Wt1-1b,Wt1-1c,Wt2-1a,Wt2-1b,Wt2-1c
rab11A,20,7,2,19,5,8,2,7,4,16,2,2
RAB1B,7,13,18,11,7,1,5,8,4,10,3,2
RAB3GAP1,25,18,19,20,19,10,5,17,5,23,2,1
Rab4a,13,17,22,31,20,23,16,27,22,63,11,6
RAB5,32,19,30,23,12,6,8,20,12,31,5,7
RAB5A,1,3,10,6,8,3,4,12,1,14,7,4
Rabac1,10,8,14,15,4,4,1,7,2,8,1,8
RABGAP1L,6,15,19,23,16,11,11,10,12,25,1,5
RAD16,5,7,7,14,14,7,1,13,7,13,10,10
RAD23B,7,15,10,7,5,3,9,11,5,17,2,7
RAD4,25,20,20,40,24,13,19,27,21,24,7,15
Rad50,7,21,26,34,18,14,35,85,37,53,27,46
Rad54b,8,14,15,16,8,5,12,24,5,16,4,11
Rad54b,0,0,0,1,1,1,1,0,3,5,2,0
RAD5A,167,221,218,296,141,124,82,177,80,178,48,73
RAD5A,2,14,9,20,12,2,4,13,5,15,7,7
RAD5B,19,23,34,26,19,17,27,68,17,35,21,19
RAE1,42,33,60,51,27,29,36,60,44,96,16,17
RAE1,59,50,63,53,54,32,33,56,25,63,19,15
Rai14,16,12,15,25,7,9,10,16,10,17,3,3
RAI14,5,4,13,9,10,5,3,2,2,10,1,4
Rai14,3,5,5,2,3,1,0,4,1,0,0,0
Rai14,30,43,49,51,25,17,12,34,15,41,14,15
Ranbp2,86,79,58,71,31,28,25,49,25,66,18,25
RanGAP,3,3,2,5,4,1,4,11,3,5,7,9
ravA,30,28,35,21,14,15,25,54,22,45,11,25
rbcL,2,3,4,6,5,4,4,8,6,10,0,1
rbcL,73,111,159,183,92,58,64,150,61,111,39,93
rbcL,0,0,0,0,0,0,0,1,0,0,0,0
rbcL,40,53,68,86,54,48,26,73,23,55,11,32
rbcL,21,55,54,77,54,40,28,54,25,51,13,35
rbcL,137,257,285,298,167,139,115,285,114,241,72,161
rbcL,37,50,48,36,15,10,21,47,19,38,17,27
RBCMT,0,1,1,2,0,1,3,5,4,3,0,0
RBCMT,24,21,21,30,14,10,11,21,7,14,6,5
RBG3,7,12,15,26,10,9,6,13,3,13,3,3
Rbm17,7,9,13,22,8,15,13,23,17,35,4,6
RBM17,56,99,91,142,67,61,15,34,24,114,21,27
RBM25,0,2,2,2,3,2,6,7,5,6,2,1
RBM25,16,19,16,37,17,12,19,26,19,43,10,18
Rbp1,33,33,50,42,26,20,14,16,15,50,9,11
Rbx1,43,24,34,31,25,27,13,23,15,34,5,13
Rcbtb2,28,25,23,32,15,2,6,10,4,7,2,1
RCBTB2,52,78,70,84,41,61,52,106,32,92,28,30
rcc1,39,42,41,50,29,26,21,79,47,56,21,44
rcd1,18,16,28,29,19,20,19,42,23,50,15,17
RCJMB04_7l9,92,64,61,101,54,52,31,60,41,73,13,20
Rcn1,60,87,119,125,53,64,41,126,62,167,34,58
RCN3,39,49,44,57,30,28,14,30,15,47,9,13
RCN3,8,8,7,17,13,6,15,34,9,32,2,11
rco-3,26,44,45,35,20,19,19,55,34,89,21,31
RD21A,61,70,127,103,79,41,28,103,50,117,16,30
RD21C,115,111,106,105,107,57,52,82,45,112,21,27
rdgA,0,11,4,10,2,4,7,14,19,18,7,15
RDH11,10,8,7,13,8,3,6,14,6,16,4,6
RDH14,31,35,54,27,12,11,11,25,15,24,9,11
RDH8,11,21,17,4,5,4,2,11,2,10,6,2
rdpA,30,27,24,63,47,45,34,71,39,82,17,27
RDR1,34,55,76,118,87,64,28,62,37,91,19,26
RDR1,2,1,2,3,1,2,2,10,6,8,0,4
rebM,6,14,8,16,4,1,6,9,2,12,0,0
recA,44,68,58,70,17,21,6,24,12,32,7,20
regA,9,18,22,34,15,6,3,8,0,30,4,2
REL2,5,5,6,6,5,4,4,8,5,4,4,1
relA,16,30,40,35,30,17,25,61,23,51,15,20
retsat,59,86,92,67,34,28,137,282,129,190,95,161
retsat,17,21,26,39,20,10,6,19,5,33,7,10
retsat,9,5,16,43,17,18,10,20,15,35,4,12
retsat,12,6,14,6,8,3,4,7,3,12,1,6
rev1,1,2,0,5,3,1,0,1,2,4,1,1
REV1,40,33,45,70,39,42,19,45,17,84,13,19
REV1,76,53,57,60,52,46,26,51,24,97,15,18
REV1,9,16,24,17,14,12,8,13,3,19,2,1
RF_0381,84,80,90,161,76,53,27,49,25,93,16,26
RF_0381,1,3,0,28,13,5,30,47,26,33,18,25
RF_0381,30,27,62,77,34,29,27,56,29,104,20,18
RF_0381,29,44,47,56,27,26,42,75,50,92,32,35
RF_0381,17,27,32,47,26,9,11,18,20,50,8,13
RF_0381,26,38,65,75,46,22,14,58,21,46,7,18
Rf1,174,200,225,254,116,73,69,148,59,160,31,42
RF55_6349,43,50,59,67,30,29,46,93,48,102,26,39
rfbE,39,51,37,49,18,19,14,35,15,50,13,7
rfc1,28,38,61,85,46,39,34,78,34,91,29,29
RFC1,47,68,104,82,63,30,37,56,40,87,23,24
RFC4,50,64,103,131,78,60,47,80,30,147,27,27
RFC5,14,8,11,15,7,12,1,20,11,22,6,11
rft1,82,122,166,172,103,71,52,96,46,199,30,54
RFXANK,12,17,21,60,34,40,31,56,35,78,12,15
RGLG2,0,1,0,2,2,0,1,3,1,2,0,0
RGLG4,10,22,23,42,21,6,12,19,7,42,3,6
RH17,3,13,15,27,14,9,1,7,5,3,2,1
RH35,20,26,35,34,12,12,32,44,22,45,15,32
RH35,27,45,40,53,39,23,18,50,25,93,15,23
RH46,29,43,48,85,33,20,16,40,20,50,7,9
RH47,3,4,19,17,16,7,12,22,9,35,6,11
RH56,25,33,28,53,28,28,30,22,18,40,9,9
rha-1,15,30,41,60,30,23,33,70,43,141,20,31
RHA1A,26,62,79,207,110,50,53,122,49,193,44,50
RHAG,12,25,21,21,13,10,11,20,6,28,5,5
RHBDL3,11,15,31,29,16,6,0,7,4,53,3,2
rhlG,54,34,40,46,44,59,80,115,75,98,36,63
RHM1,0,0,0,0,0,0,1,2,1,2,0,2
rhp16,5,9,4,9,10,9,0,3,2,15,4,5
rhy-1,17,44,42,50,26,25,10,27,9,55,6,17
RIB2,1,4,3,3,0,1,1,5,0,0,2,0
ribA,9,9,6,6,4,2,4,7,1,5,0,2
ribB,24,33,31,49,32,16,10,22,7,41,3,5
ribBA,12,18,30,21,11,3,6,14,7,22,1,7
ribBA,5,3,6,8,6,2,10,14,6,22,4,4
ribD,16,5,10,18,9,7,2,3,1,4,0,4
rihA,18,19,15,11,6,3,7,14,3,7,1,3
rihB,124,145,193,226,96,109,59,148,63,192,40,50
rlmJ,2,0,3,2,0,1,8,9,3,5,0,1
rlmJ,19,13,9,19,12,18,7,6,6,23,1,11
rlmJ,104,146,171,179,87,58,77,184,53,161,30,56
rlmJ,11,16,34,28,21,9,9,19,6,22,1,3
rlmJ,1,8,12,12,4,9,4,6,3,6,0,0
rlmN,9,9,17,31,14,6,6,14,1,15,3,1
rlmN,26,28,17,22,9,6,10,14,11,9,6,3
rluA,3,7,4,4,5,3,12,12,5,8,3,6
rluC,25,14,22,23,21,7,8,5,3,16,3,3
rluC,3,11,16,25,17,7,11,32,13,44,13,16
rluC,11,13,12,19,5,5,9,33,16,24,7,17
rluD,2,9,9,1,0,1,17,16,6,11,4,5
RMR6,5,4,7,5,9,1,4,2,2,14,1,1
Rnasel,17,25,32,30,14,16,15,21,9,27,8,8
Rnf103,13,17,16,15,6,2,1,8,7,8,1,3
RNF103,0,6,1,4,1,0,4,8,5,12,3,2
Rnf114,48,34,42,34,18,23,16,35,13,44,10,24
RNF115,22,22,31,33,29,17,20,24,30,39,8,7
RNF13,14,12,5,11,5,3,2,10,1,6,0,3
Rnf13,25,38,56,86,44,45,37,54,31,67,15,34
RNF14,7,3,10,4,1,1,2,3,2,4,0,0
RNF149,3,1,1,3,1,0,0,2,0,1,0,0
Rnf165,19,12,24,15,7,4,13,32,20,28,11,12
Rnf213,0,0,0,1,0,0,0,0,0,0,0,1
rnf213a,19,29,24,35,21,16,36,74,25,63,10,26
rnf217,6,12,18,8,10,6,15,33,15,20,5,9
RNF25,27,28,25,32,12,10,8,18,7,20,3,6
rnf44,66,55,72,101,54,47,23,43,32,87,13,29
rnf44,56,38,49,58,33,19,8,27,19,54,8,22
RNF44,17,17,18,20,4,12,2,6,5,13,7,6
Rnf5,154,167,209,194,115,110,82,143,88,291,41,65
rngB,4,11,6,4,3,1,0,1,0,7,0,0
rngB,7,1,3,4,0,1,4,13,5,2,3,4
rngB,26,27,32,22,11,5,5,11,8,15,0,4
rngB,7,23,18,13,11,9,3,9,5,17,1,7
rnhA,9,1,6,8,7,1,1,9,4,15,2,5
rnhA,33,40,51,42,19,9,30,54,20,40,5,16
rnhA,49,42,59,53,39,31,15,18,13,56,22,21
rnp24,117,107,72,126,75,58,47,83,52,141,24,27
RNR1,0,1,5,3,3,1,2,9,7,9,2,1
RNR1,5,23,17,27,11,5,10,30,5,44,12,14
RNR1,117,131,167,174,106,99,138,248,110,359,65,108
RNR1,24,21,33,40,25,24,15,25,23,43,6,10
RNR1,215,200,214,334,156,153,235,462,225,397,107,165
rotA,21,12,24,20,19,9,6,12,8,26,5,5
rp2,3,2,6,3,0,2,8,6,5,11,5,5
RPA1,11,9,21,18,11,5,16,33,13,46,11,11
RPA1,2,1,3,3,4,2,1,5,4,3,5,2
Rpa1,213,191,273,373,179,142,121,274,128,384,81,145
RPAP3,4,14,14,29,8,9,22,44,19,44,27,27
rpc2,46,35,66,71,47,39,37,86,42,90,22,54
rpc53,80,88,112,139,68,60,19,84,38,104,21,30
rpl-22,204,195,162,166,93,138,54,119,74,239,26,58
rpl-22,138,89,96,75,66,59,54,74,48,126,18,38
RPL10,89,82,81,95,54,37,13,54,23,78,14,18
rpl1002,56,55,35,46,39,24,22,26,12,30,5,6
RPL10A,359,238,244,183,120,148,70,129,53,240,29,53
RpL11,86,75,58,76,45,37,10,31,16,37,9,15
rpl1102,142,118,80,109,114,101,43,77,34,117,25,43
rpl11a,29,17,20,42,32,16,19,50,16,54,14,17
Rpl12,57,37,26,31,29,31,18,25,12,51,17,14
rpl1202,104,71,55,73,48,53,22,56,26,63,12,13
rpl1202,404,262,280,242,174,129,85,122,67,194,43,61
RPL14A,181,158,149,154,81,90,32,80,32,128,22,35
RPL15,89,98,94,133,45,25,22,42,13,50,5,10
RPL15,249,174,165,228,159,135,60,98,40,161,31,40
rpl16,94,72,105,157,81,75,68,130,58,157,38,52
RpL17,1424,1019,957,958,653,651,199,401,214,800,105,164
RPL18AC,119,109,141,143,79,104,55,90,61,164,23,44
RPL18C,50,63,55,50,35,28,17,34,24,60,17,18
RpL19,168,154,129,159,91,80,55,95,51,115,26,48
RPL21,211,91,101,94,94,80,44,73,34,85,25,24
RPL21A,261,236,256,156,79,83,102,201,101,242,65,102
rpl22,2,5,14,37,7,11,4,10,5,20,6,8
rpl2302,191,96,117,83,108,111,35,71,34,138,28,57
rpl2302,191,95,111,86,85,75,37,56,31,63,17,36
Rpl23a,20,18,22,25,9,9,8,12,12,18,4,7
rpl24,176,139,117,163,142,113,23,55,18,152,11,17
RPL24,248,197,215,180,149,165,65,132,83,248,45,59
RPL26,39,38,31,34,24,27,14,26,8,58,10,17
RPL26B,38,16,29,32,25,22,4,18,13,24,0,5
RPL27,68,48,45,44,28,28,6,14,17,39,4,4
RPL27A,788,574,481,427,321,306,276,491,268,540,137,229
Rpl28,196,146,143,148,93,90,41,69,43,184,21,37
RPL3,1,1,1,1,1,0,5,9,5,3,1,4
Rpl3,523,605,563,767,441,496,363,459,445,953,287,260
Rpl30,25,34,56,32,18,11,12,29,14,52,13,13
Rpl30,42,53,64,58,46,24,38,68,34,119,15,36
Rpl30,24,24,32,23,6,5,14,20,8,10,2,3
RPL30,384,218,179,229,175,173,103,169,78,301,47,67
RPL30,287,182,157,146,139,158,76,160,78,249,37,58
RPL34,146,102,94,115,67,52,34,56,21,82,16,27
RPL34,118,143,159,182,92,71,58,127,67,177,41,46
RPL34,136,106,122,118,89,69,56,82,33,131,30,32
RPL35,37,36,52,48,20,14,11,18,12,33,1,6
rpl35,642,569,532,726,442,374,217,449,241,818,118,183
RPL35,66,75,40,58,34,39,9,27,12,48,8,10
RPL35AC,609,420,364,310,276,290,157,241,175,369,81,139
RPL36A,60,46,61,43,20,19,14,20,2,23,3,5
RPL36A,56,64,83,60,20,14,31,49,11,31,14,20
RPL37,351,248,231,261,130,116,55,88,45,163,22,44
rpl401,201,146,168,178,135,136,71,119,81,192,34,80
rpl401,296,265,274,298,230,190,118,209,138,307,83,100
RPL40B,74,39,39,60,53,33,253,168,191,291,250,183
RPL5,422,425,488,494,342,336,194,368,218,605,108,178
RPL5,458,452,471,676,434,451,351,636,427,913,209,318
RPL6,177,171,210,227,123,112,50,110,64,190,28,55
RPL6,576,378,376,443,367,400,210,342,222,551,61,67
RPL7A,399,422,346,351,286,221,146,237,137,342,79,147
RPL7A,567,393,429,591,414,416,249,345,227,731,113,167
RPL7B,809,573,607,521,331,254,168,344,161,370,82,135
RPL7D,171,171,125,90,65,55,49,93,42,78,19,19
RPL9B,160,101,113,112,66,58,35,57,54,100,22,23
rplE,51,64,60,146,79,62,30,77,37,113,17,30
rplM,190,228,241,346,196,190,155,297,157,380,88,150
rplO,83,75,68,238,163,154,46,101,59,187,29,41
rplP,26,55,76,88,44,33,58,97,58,134,27,44
rplP,17,15,21,21,18,14,21,38,21,51,10,17
rplP,31,24,23,63,38,44,24,60,40,72,12,21
rplQ,32,34,41,102,47,54,12,18,9,54,7,9
rplS,18,17,20,11,22,7,8,12,5,29,2,6
rplU,25,17,35,56,29,28,12,20,9,34,3,11
rplW,26,42,34,104,42,53,24,53,27,96,8,16
rplX,32,34,30,92,51,40,20,38,20,52,13,23
RPN10,151,105,102,142,103,78,42,78,51,179,28,41
RPN2A,163,183,235,334,187,154,132,279,147,419,78,106
RPN8A,142,122,160,179,105,109,36,82,36,176,25,57
rpoB,24,47,46,63,21,22,35,98,38,54,13,44
rpoC1,27,35,53,39,28,10,21,60,28,62,15,33
RPS12,406,284,254,364,274,250,139,214,108,369,94,111
RpS12,123,85,72,95,47,38,22,49,26,84,11,18
RPS13,795,497,429,335,259,249,74,135,80,356,43,70
RPS13,20,42,48,62,30,16,33,64,34,57,16,22
RPS15,9,9,14,16,11,6,8,20,7,16,4,12
RPS15,8,12,3,3,4,1,8,2,0,6,1,0
RPS15,240,218,179,198,165,144,79,163,84,233,42,75
rps15a,362,223,207,228,165,146,100,128,60,167,26,57
RPS16,31,50,44,54,24,24,23,37,13,44,9,7
RPS16,1159,831,685,766,484,424,298,467,240,672,134,188
RPS17,210,135,145,81,62,38,50,74,33,69,40,41
RPS17,41,43,39,36,25,19,8,22,9,31,5,5
RPS18,199,154,123,144,113,108,68,100,61,189,39,36
RPS18,42,33,19,28,25,20,11,18,12,36,4,11
RPS19A,19,29,23,34,14,17,7,7,8,21,1,3
RPS19A,83,61,81,78,32,22,25,41,18,63,8,12
RPS19B,60,83,66,158,63,54,21,45,19,81,7,19
rps20,72,76,47,63,20,28,23,22,4,36,2,9
rps20,63,53,53,50,29,32,25,37,17,42,13,15
RPS21,89,31,33,36,47,62,28,41,15,54,15,16
RPS21,50,25,26,15,21,11,4,11,9,19,2,2
RPS23,102,42,43,44,63,48,25,51,30,80,11,23
rps25,196,152,120,184,116,98,46,92,38,145,31,40
RPS29,109,95,113,104,81,49,37,65,35,116,15,23
RPS29,12,29,38,27,19,10,11,25,11,34,3,5
RPS3,41,41,27,38,12,9,9,22,7,21,6,6
RPS30,51,17,25,21,5,17,10,15,3,11,0,0
RPS3A,55,41,48,41,26,30,15,27,28,43,10,15
RPS3C,378,321,336,323,242,195,139,185,118,352,75,112
rps4x,166,148,138,193,89,89,53,101,37,88,31,45
RPS5,333,264,252,286,123,132,134,203,117,296,61,91
RPS6,22,41,52,44,35,24,14,26,18,59,10,12
rps6,269,247,237,205,106,126,92,148,81,243,51,66
RPS6,27,53,76,61,34,27,41,105,46,128,33,29
RPS6,3,12,21,23,7,8,8,15,7,35,2,10
RPS6,3,11,9,15,9,8,4,8,7,15,8,1
RPS6,679,432,395,557,369,324,215,342,175,518,102,141
RPS7,120,107,86,118,57,68,36,41,50,104,18,16
RPS7A,483,365,337,437,324,290,154,301,183,530,88,194
rps8,96,63,79,100,59,49,37,62,47,93,17,23
RPS8B,331,250,225,272,165,165,123,168,117,279,66,65
RPS9B,549,322,339,301,197,209,131,192,115,360,68,105
RPS9C,29,23,15,31,17,13,11,15,6,42,4,7
rpsA,8,3,9,7,5,6,0,2,0,4,1,1
rpsA,43,52,64,53,19,22,15,24,15,29,12,11
rpsA,8,5,2,11,5,7,3,2,2,3,0,1
rpsO,51,55,72,112,65,64,58,116,56,101,28,34
rpsO,22,29,45,105,45,47,15,26,8,60,2,17
rpsT,9,9,19,51,19,17,13,23,14,26,4,5
RPT1A,115,100,126,150,72,68,40,116,57,171,24,59
RPT3,21,19,16,23,13,7,11,13,4,13,2,5
rpusd1,2,6,6,5,6,3,0,3,1,1,0,1
Rraga,0,1,0,3,0,1,2,3,2,0,1,0
Rrbp1,23,36,54,62,33,25,31,103,37,104,23,45
RRN3,3,11,11,17,15,9,7,21,8,25,3,12
rrp41,15,20,15,21,12,9,12,12,7,14,3,4
RRP44A,16,30,31,44,28,12,28,37,20,42,8,20
rrp5,1,7,3,7,0,0,3,8,4,7,5,2
Rrs1,44,74,85,100,52,20,34,70,32,119,16,25
RS31,66,67,73,35,26,31,17,34,16,53,10,20
rsgI3,66,64,66,100,52,39,24,44,17,77,5,21
rskn-1,82,134,154,135,71,64,36,62,43,157,28,58
rskn-1,19,32,29,39,22,20,6,24,10,38,3,10
rsmA,43,100,115,147,79,55,50,118,39,135,37,66
rsmB,1,6,3,7,5,3,1,6,3,7,0,2
rsmF,5,9,5,4,11,3,0,1,0,4,1,0
rsmF,371,544,655,844,424,451,206,425,201,771,134,210
rsmH,34,44,69,93,33,35,5,16,9,41,11,9
rsp-4,55,49,39,51,37,35,19,27,15,33,7,18
RSP1,31,34,40,56,33,22,25,33,15,36,16,9
RSP4,83,96,117,147,81,44,21,56,29,120,7,7
rsph10b,62,57,100,72,42,32,25,51,26,69,10,36
RTase,17,26,45,63,33,31,58,110,76,121,55,86
RTase,23,31,39,26,19,10,15,17,11,18,4,7
RTCA,16,37,57,54,36,19,45,84,42,89,18,34
rtcb,17,19,31,30,21,18,21,44,23,60,16,20
rtcB,28,40,46,63,37,32,22,40,32,56,11,13
rtcB,9,15,24,6,9,11,11,24,11,20,10,10
rtel1,36,42,52,70,59,25,38,87,39,126,16,49
RUB1,27,45,62,73,40,27,16,49,43,121,26,24
RUB1,24,27,41,64,43,24,11,53,28,55,15,19
RUB1,10,27,41,42,23,7,17,41,15,53,13,22
RUS2,10,10,18,17,14,13,20,30,21,41,2,15
rutB,10,9,4,9,3,7,6,12,10,14,5,14
rutD,43,38,28,57,36,32,36,66,32,58,9,23
ruvbl1,180,193,243,256,130,119,106,242,137,285,81,116
Rv1533,55,69,93,123,85,62,63,108,70,206,28,54
rvb2,17,17,27,55,21,22,18,36,19,59,16,17
RZ1C,43,54,42,66,34,49,24,38,16,42,10,10
S58_31510,28,48,70,51,30,13,22,41,14,53,17,17
SAC1,20,26,30,51,31,25,26,47,24,80,14,13
SACOL0050,10,29,43,76,41,24,33,67,39,95,18,32
SACS,16,45,50,56,24,20,29,80,54,93,29,37
SACS,1,3,2,3,2,1,3,16,2,7,5,8
SACS,0,1,0,3,1,0,2,3,0,3,3,4
Sacs,8,17,17,13,5,7,36,46,16,24,12,25
Sacs,3,3,11,2,0,0,9,28,9,13,15,10
SACS,0,6,3,5,1,6,2,13,8,6,4,4
SACTE_4363,9,10,18,30,19,12,29,71,33,68,8,19
SACTE_4363,1216,2921,2514,1763,900,2109,1539,1408,1725,3930,2390,1371
SAE1,70,53,50,51,28,25,19,33,15,32,6,12
SAHH,309,282,253,407,250,157,150,260,138,314,90,152
SAHH,78,78,78,112,61,33,22,58,24,78,17,27
SAM1,317,313,215,268,140,123,75,134,59,220,58,73
SAMC2,50,44,59,52,29,32,63,121,39,102,35,47
SAMHD1,10,13,7,10,3,5,1,4,2,11,5,3
SAMHD1,25,41,40,18,7,16,15,33,15,32,6,14
SAMHD1,1,3,2,4,0,1,5,2,0,4,2,1
SAMHD1,2,0,1,1,0,0,1,5,0,3,3,0
SAMN05216236_12253,4,14,13,24,9,5,3,9,6,21,2,3
SAMN05444159_3017,0,0,1,2,0,0,0,0,0,2,0,0
SAMN05878437_2236,52,49,58,118,85,63,85,135,70,174,39,59
SAR1B,19,26,44,43,27,10,13,41,14,45,10,23
SART1,84,87,100,132,84,55,47,96,57,129,36,38
SART1,28,24,39,42,15,11,15,27,4,24,9,6
SASS6,22,37,41,56,27,36,33,71,39,74,13,35
SBE1,4,10,12,16,9,5,9,31,15,28,7,11
sbk1,17,23,24,54,24,17,22,40,30,57,16,19
SC34,97,63,60,42,52,26,90,63,60,181,41,195
SCLY,2,2,4,5,2,5,6,13,3,9,2,2
Scn10a,27,34,29,12,8,6,6,6,7,23,2,5
Scn10a,26,16,29,26,10,5,10,8,5,20,1,5
SCN10A,12,27,23,53,21,26,18,19,23,62,13,15
Scn10a,0,1,0,7,3,3,5,4,3,8,2,3
Scn10a,16,23,19,51,29,19,15,34,24,65,9,24
Scn10a,27,51,56,61,35,23,16,23,20,99,13,10
Scn10a,7,22,33,29,22,9,15,31,23,63,12,17
Scn10a,10,11,21,9,11,8,8,14,5,25,3,8
Scn10a,22,20,23,29,12,9,7,21,5,25,5,2
Scn11a,11,20,27,35,10,11,0,9,5,53,4,4
SCN11A,0,3,3,3,2,5,30,45,38,43,22,24
Scn11a,23,27,45,45,20,14,36,47,26,46,12,18
Scn11a,23,15,15,62,35,30,21,46,27,49,8,21
SCN11A,1,4,8,4,1,4,4,6,4,16,6,6
Scn11a,6,11,11,31,20,8,9,39,21,35,10,17
Scn11a,51,63,75,80,41,25,19,47,32,90,9,23
Scn11a,17,22,46,54,37,13,26,57,48,96,19,25
Scn11a,2,9,9,10,3,5,15,35,10,37,12,9
Scn11a,28,32,42,30,10,10,5,9,6,23,11,12
Scn11a,55,44,88,85,40,34,19,32,20,118,24,15
SCN11A,6,6,9,16,9,9,4,9,9,21,1,3
Scn11a,26,49,59,73,33,13,39,72,36,115,21,30
Scn11a,17,17,23,58,31,32,18,42,23,61,12,19
Scn11a,2,7,14,14,7,7,7,9,4,19,1,3
Scn11a,12,25,24,40,20,12,27,36,22,87,14,21
Scn11a,100,123,127,183,80,75,31,103,54,161,28,44
SCN11A,23,35,64,70,30,26,10,17,9,53,5,12
Scn11a,19,35,50,62,50,23,45,69,40,74,29,41
Scn2a,8,24,18,14,9,6,13,15,5,44,13,18
Scn3a,19,16,30,45,21,11,8,11,4,39,2,7
SCN3A,10,8,9,7,11,10,12,22,14,20,8,13
scn4aa,16,16,9,19,2,5,13,27,18,19,10,16
scn4aa,8,17,27,27,12,14,8,14,14,49,12,12
scn4aa,17,31,38,44,32,27,31,43,24,70,7,20
scn4aa,22,22,37,43,12,20,34,51,21,60,12,13
scn4aa,8,14,11,15,15,9,14,21,8,20,3,9
scn4ab,1,7,5,7,6,3,4,5,6,12,2,3
SCN5A,20,38,34,44,32,21,17,51,31,71,15,17
Scn8a,10,36,55,46,24,19,15,18,9,92,10,19
Scn8a,4,8,15,7,4,1,9,19,9,22,8,3
SCN9A,6,4,3,9,2,3,5,15,4,21,9,7
SCN9A,17,14,25,21,24,14,18,49,17,39,19,17
Scn9a,14,12,16,25,21,16,29,40,15,34,4,19
Scn9a,20,31,32,40,26,12,24,41,26,68,18,21
Sco1,85,59,62,112,84,57,26,47,27,87,10,16
SCO4644,8,3,2,3,1,4,16,27,19,5,2,3
SCO7813,22,22,27,24,16,10,6,15,4,27,5,8
SCPL48,86,103,106,105,55,55,108,194,136,174,51,64
SCPL50,5,4,7,13,4,4,7,12,3,5,2,3
scu,15,10,25,25,13,11,12,23,8,24,4,10
SDH1,12,12,20,29,11,9,9,13,5,20,2,4
SDH2-2,134,103,108,145,86,90,68,100,84,150,27,26
SDH2-2,103,99,86,121,90,87,39,94,54,131,26,48
SDN1,43,48,58,76,53,51,28,88,43,129,37,45
SDP1,69,81,87,62,35,19,19,41,22,72,7,18
SDR16C6,8,14,13,12,1,1,3,5,3,5,0,0
sds21,10,26,37,36,17,9,17,29,18,54,13,9
sds21,12,18,16,19,22,4,6,9,4,20,4,7
SEC,22,28,37,43,24,8,17,44,31,63,8,29
SEC13,37,48,35,38,15,8,15,23,13,19,9,14
sec14,21,29,30,29,20,12,11,21,13,25,3,9
SEC14,124,173,246,283,141,107,93,183,62,243,51,80
SEC14L1,13,18,26,26,8,4,23,42,15,34,8,10
SEC23,24,17,25,20,22,6,20,60,29,46,20,29
SEC24C,15,26,40,52,24,12,26,64,20,77,15,29
sec61a,108,108,143,131,79,71,44,126,51,229,30,51
sec61a,0,2,3,3,1,0,1,0,0,4,1,1
sec61a,64,91,119,133,76,66,83,157,96,209,40,55
SEC61G,20,16,20,21,17,20,6,7,1,15,0,2
secA,2,6,14,14,7,2,10,37,13,21,13,18
secA,6,7,9,20,15,9,12,24,6,11,4,6
secA,127,156,142,214,77,85,50,124,68,155,34,54
secA,0,0,0,6,3,7,7,16,6,9,2,9
SECA1,6,4,4,15,10,4,6,22,13,17,9,9
secA2,0,0,0,15,7,5,1,14,8,6,1,6
secG,5,0,3,6,2,2,0,6,0,2,1,0
secG,31,58,62,76,34,34,11,50,20,49,20,24
secG,41,42,40,51,20,35,25,40,18,45,8,14
secG,17,31,31,35,13,10,9,14,4,23,4,6
secG,3,3,1,1,4,1,2,1,2,2,0,0
selenbp1,7,11,13,15,7,2,3,6,2,13,1,2
SELP,3,1,3,17,4,6,10,14,3,16,3,6
44076,36,44,51,42,30,31,47,71,47,66,17,32
44076,126,131,182,269,131,127,235,427,233,391,135,189
44076,50,31,44,6,12,10,20,37,17,32,11,19
44076,109,119,139,196,125,130,48,103,58,318,44,99
sepA,3,7,10,7,1,0,19,30,14,12,12,16
sepH,21,29,36,29,23,14,15,38,30,84,12,23
serC,9,18,34,29,10,9,18,43,21,46,8,21
serC,81,74,89,125,70,48,56,112,50,134,31,36
serS,6,14,21,20,11,8,9,32,16,47,5,8
serS,0,0,1,4,5,4,3,3,3,7,1,1
set10,4,4,4,4,5,3,7,7,3,5,3,2
setd3,12,15,20,25,7,9,4,10,11,25,3,10
SETD3,22,27,27,36,20,7,7,5,7,32,4,5
SETD4,27,26,30,42,17,11,10,12,6,13,3,5
SETD4,31,21,23,22,13,11,3,4,5,9,1,2
Setd4,35,32,37,64,30,40,40,65,40,78,14,26
Setd6,141,172,220,249,172,121,101,201,95,314,63,80
setd6,2,0,1,1,1,2,1,1,0,6,1,4
Setd6,1,1,2,3,0,1,4,8,4,6,1,0
Setd6,0,0,2,2,0,0,0,3,1,3,3,2
SF3B1,39,54,67,44,44,29,30,50,24,54,17,40
sf3b1,84,129,135,175,108,84,52,112,36,126,17,41
sf3b1,9,17,20,16,4,8,14,38,14,31,13,23
SF3B2,95,145,195,205,120,78,57,104,47,153,32,53
SF3B4,8,8,6,12,5,2,0,2,3,12,0,1
SFH1,23,20,27,21,22,9,18,29,13,36,9,18
SFH2,4,11,4,4,2,5,9,9,9,15,3,6
SFH9,0,0,2,2,0,2,5,33,18,16,11,12
sft2,52,80,100,138,66,60,49,127,59,120,28,54
sfxn,60,38,47,64,32,35,96,172,119,134,57,84
sgmD,20,25,49,18,14,3,11,27,15,29,11,7
