Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,sig
SymbC1.scaffold1395.1,5.514358002,-1.173703937,0.304419623,-3.855546255,1.15e-4,5.75e-4,TRUE
SymbC1.scaffold1395.2,27.32098036,-0.391998441,0.138884476,-2.822478454,0.004765402,0.014979002,TRUE
SymbC1.scaffold1395.3,11.18226332,-1.454939512,0.229070213,-6.351500248,2.13e-10,3.14e-9,TRUE
SymbC1.scaffold1395.5,35.41901163,-1.507450258,0.148461971,-10.15378044,3.19e-24,2.39e-22,TRUE
SymbC1.scaffold1395.6,11.31472367,1.506932658,0.303617764,4.963255905,6.93e-7,5.67e-6,TRUE
SymbC1.scaffold1395.7,0.050807582,0.965058624,4.12227866,0.234108051,0.814901095,NA,NA
SymbC1.scaffold13952.1,40.8733417,-0.104893207,0.135885878,-0.771921326,0.440161025,0.579585515,FALSE
SymbC1.scaffold13952.2,45.6749698,0.047131993,0.121821247,0.386894688,0.698834174,0.799720516,FALSE
SymbC1.scaffold13958.1,139.9535459,0.386333191,0.077012066,5.016528068,5.26e-7,4.4e-6,TRUE
SymbC1.scaffold13959.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1396.4,23.03273284,0.094056896,0.175244458,0.536718234,0.591462259,0.713891178,FALSE
SymbC1.scaffold13963.1,26.08320402,0.536907893,0.143421742,3.743559976,1.81e-4,8.64e-4,TRUE
SymbC1.scaffold13964.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold13966.1,33.43082328,0.05731885,0.132074014,0.433990372,0.664295432,0.773996943,FALSE
SymbC1.scaffold13968.1,8.989958696,-0.004418555,0.207539758,-0.021290163,0.983014191,0.989290284,FALSE
SymbC1.scaffold1397.1,12.59284996,-0.270682434,0.228969669,-1.182175939,0.237135897,0.368465656,FALSE
SymbC1.scaffold13973.1,0.165052206,1.558262302,4.1201279,0.378207264,0.705276629,NA,NA
SymbC1.scaffold13977.2,1.852355746,0.644032792,0.585304541,1.100337939,0.271184908,0.407528518,FALSE
SymbC1.scaffold13978.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1398.1,10.29664842,0.634592923,0.282440579,2.246819226,0.024651583,0.060466488,FALSE
SymbC1.scaffold1398.3,160.4202553,0.227577325,0.069702176,3.264995982,0.001094656,0.004176846,TRUE
SymbC1.scaffold1398.4,23.12933685,-0.099252062,0.142619598,-0.695921623,0.486477915,0.622445197,FALSE
SymbC1.scaffold1398.5,85.81658665,-0.283586319,0.104756474,-2.707100658,0.006787367,0.020308131,TRUE
SymbC1.scaffold13981.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1399.1,86.54933261,-0.077575248,0.090319488,-0.858898229,0.390396667,0.532301927,FALSE
SymbC1.scaffold1399.2,78.73931156,1.192208092,0.124020678,9.612978362,7.05e-22,4.19e-20,TRUE
SymbC1.scaffold1399.3,24.80216632,0.79675703,0.172580015,4.616739849,3.9e-6,2.72e-5,TRUE
SymbC1.scaffold1399.4,17.77103534,0.666980136,0.153537442,4.344087849,1.4e-5,8.68e-5,TRUE
SymbC1.scaffold1399.5,105.4752269,0.403840186,0.090974088,4.439068255,9.03e-6,5.85e-5,TRUE
SymbC1.scaffold1399.6,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold13995.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold140.1,59.53586039,0.013749354,0.087191206,0.157691982,0.874699519,0.921965621,FALSE
SymbC1.scaffold140.3,2.161772554,0.711758084,0.438599074,1.622798874,0.104632407,0.195700266,FALSE
SymbC1.scaffold1400.2,2.334333255,1.474414378,0.535811523,2.751740707,0.005927944,0.01807043,TRUE
SymbC1.scaffold1400.4,4.492340578,0.74338587,0.320186038,2.321731058,0.020247421,0.051337039,FALSE
SymbC1.scaffold14006.1,3.570293694,-0.718385561,0.375908708,-1.911063897,0.05599637,0.118607165,FALSE
SymbC1.scaffold14007.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14009.1,5.155715669,1.237097958,0.297125058,4.163559837,3.13e-5,1.79e-4,TRUE
SymbC1.scaffold1401.1,0.179303818,-0.196013192,1.620679125,-0.120945096,0.903734523,NA,NA
SymbC1.scaffold1401.4,73.73641535,-0.656639111,0.090051579,-7.291811184,3.06e-13,6.86e-12,TRUE
SymbC1.scaffold1401.5,4.39330536,-0.458130478,0.345249376,-1.326955267,0.184523481,0.303944109,FALSE
SymbC1.scaffold1401.6,22.28798646,-0.822795969,0.166719842,-4.935201234,8.01e-7,6.48e-6,TRUE
SymbC1.scaffold1401.7,90.94253204,0.259834328,0.107709296,2.412366777,0.015849328,0.041916901,TRUE
SymbC1.scaffold1401.8,20.97436719,-0.662895082,0.201568296,-3.288687243,0.001006558,0.003884532,TRUE
SymbC1.scaffold1401.9,143.6968472,-0.690111309,0.084959923,-8.122786443,4.56e-16,1.45e-14,TRUE
SymbC1.scaffold1401.10,15.84897637,-0.369817043,0.17594939,-2.101837598,0.035567504,0.082095768,FALSE
SymbC1.scaffold1401.11,26.17108344,-0.252662229,0.135621091,-1.863001002,0.062462125,0.129584608,FALSE
SymbC1.scaffold1401.12,118.9105739,0.267265002,0.105715751,2.528147397,0.01146662,0.031898972,TRUE
SymbC1.scaffold1401.13,29.8122906,0.242675663,0.145447743,1.668473209,0.095221826,0.181548707,FALSE
SymbC1.scaffold1401.14,11.27209627,-0.772006414,0.222068823,-3.476428637,5.08e-4,0.002144426,TRUE
SymbC1.scaffold1401.15,31.44860174,-0.526671554,0.145812604,-3.611975495,3.04e-4,0.001365118,TRUE
SymbC1.scaffold1401.16,18.38506322,-0.284314511,0.208210213,-1.365516646,0.172090725,0.287916274,FALSE
SymbC1.scaffold14014.1,22.4436288,-1.060579897,0.173750711,-6.104031985,1.03e-9,1.38e-8,TRUE
SymbC1.scaffold1402.1,167.1805522,0.441252156,0.068874295,6.406630434,1.49e-10,2.25e-9,TRUE
SymbC1.scaffold1402.2,16.28457057,-0.527854786,0.168140065,-3.139375408,0.001693084,0.006125613,TRUE
SymbC1.scaffold1402.3,71.25944211,0.391198439,0.184274628,2.122909933,0.0337614,0.078683287,FALSE
SymbC1.scaffold1402.4,32.72471752,-0.062569493,0.130754071,-0.47852807,0.6322744,0.748595691,FALSE
SymbC1.scaffold14020.1,6.259319426,0.262597656,0.286752124,0.91576534,0.359789986,0.500970414,FALSE
SymbC1.scaffold14028.1,3.052435893,-1.794618948,0.478144326,-3.753299684,1.75e-4,8.34e-4,TRUE
SymbC1.scaffold14028.2,6.093442541,5.846981613,0.640239754,9.132487592,6.69e-20,3.17e-18,TRUE
SymbC1.scaffold1403.1,28.09796231,1.498466428,0.29285082,5.116825113,3.11e-7,2.7e-6,TRUE
SymbC1.scaffold1403.2,19.68412775,0.489655838,0.185716701,2.636574074,0.008374791,0.024406684,TRUE
SymbC1.scaffold1403.4,12.54689791,-0.235437835,0.182059073,-1.29319474,0.195943714,0.318559427,FALSE
SymbC1.scaffold1403.5,96.01367265,0.097360881,0.107892394,0.902388733,0.366850404,0.508089116,FALSE
SymbC1.scaffold1403.6,1.732191745,0.090849749,0.471017234,0.192879882,0.847053041,0.904057733,FALSE
SymbC1.scaffold1403.7,25.26398291,0.106498977,0.136379068,0.78090413,0.434858883,0.574732365,FALSE
SymbC1.scaffold1403.8,17.38053508,-0.567295847,0.172016688,-3.297911698,9.74e-4,0.003774755,TRUE
SymbC1.scaffold1403.9,86.23901325,0.069422258,0.083098807,0.835418227,0.403482271,0.545074465,FALSE
SymbC1.scaffold1403.11,40.54313173,0.375240168,0.144177992,2.602617531,0.00925151,0.026560235,TRUE
SymbC1.scaffold14030.1,1.736618967,-1.00138605,0.54612883,-1.83360774,0.066712242,0.136556103,FALSE
SymbC1.scaffold14032.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1404.2,11.19131279,1.316050017,0.202607581,6.495561563,8.27e-11,1.3e-9,TRUE
SymbC1.scaffold1404.3,70.69186837,0.762497714,0.122548348,6.222015466,4.91e-10,6.84e-9,TRUE
SymbC1.scaffold14041.2,2.964083632,0.06714753,0.385323599,0.174262699,0.861659012,0.913129967,FALSE
SymbC1.scaffold14046.1,1.882033319,-1.431521995,0.582129235,-2.45911373,0.013928049,0.037607344,TRUE
SymbC1.scaffold1405.1,7.114680447,-0.687427931,0.282593949,-2.432564223,0.014992332,0.039994983,TRUE
SymbC1.scaffold1405.2,28.51474536,-0.128706547,0.142403887,-0.903813439,0.366094334,0.507313022,FALSE
SymbC1.scaffold1405.3,19.65332718,0.138752868,0.165370861,0.83904061,0.401446521,0.543233521,FALSE
SymbC1.scaffold14052.1,23.92945687,-0.599754738,0.152327293,-3.937276932,8.24e-5,4.27e-4,TRUE
SymbC1.scaffold14053.2,0.466912162,-1.480381123,0.886923071,-1.669120099,0.095093581,0.181333836,FALSE
SymbC1.scaffold14057.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14057.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1406.1,9.842272097,0.194592616,0.217957849,0.892799305,0.371964659,0.513075155,FALSE
SymbC1.scaffold1406.2,5.9191818960000004,0.157254686,0.290298498,0.541699964,0.588025215,0.71066882,FALSE
SymbC1.scaffold1406.3,13.76989797,-0.340216476,0.199282586,-1.70720625,0.087783724,0.169809825,FALSE
SymbC1.scaffold1406.4,10.32805559,-1.010554769,0.240967183,-4.193744381,2.74e-5,1.59e-4,TRUE
SymbC1.scaffold1406.5,120.5305241,0.112602592,0.086742132,1.298130326,0.194242555,0.316422356,FALSE
SymbC1.scaffold1406.6,18.40255444,0.463261695,0.171644848,2.698954852,0.006955761,0.020742804,TRUE
SymbC1.scaffold14060.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14064.1,19.78337156,-0.419387224,0.215957533,-1.941989328,0.052138392,0.112058619,FALSE
SymbC1.scaffold14068.1,0.009928441,0.732018861,4.122721855,0.177557179,0.859070756,NA,NA
SymbC1.scaffold1407.1,7.73453904,0.175654432,0.242187882,0.725281674,0.468279246,0.605838872,FALSE
SymbC1.scaffold1407.3,9.696520467,-0.372975256,0.209549058,-1.779894691,0.075093197,0.150009999,FALSE
SymbC1.scaffold14075.1,12.62083966,-0.186744392,0.208353272,-0.896287303,0.370099339,0.511236462,FALSE
SymbC1.scaffold14079.1,27.40236498,0.079533316,0.133491424,0.595793452,0.551313218,0.679715996,FALSE
SymbC1.scaffold1408.1,58.89498283,-0.031889903,0.132314803,-0.241015383,0.809543194,0.879187802,FALSE
SymbC1.scaffold14081.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14082.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14085.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14086.1,2.840388064,0.785207127,0.384108503,2.044232609,0.040930573,0.092231174,FALSE
SymbC1.scaffold14088.1,8.143491429,0.240664206,0.253349048,0.949931358,0.342147132,0.483114959,FALSE
SymbC1.scaffold1409.1,8.396448653,-1.005495726,0.258886177,-3.883929751,1.03e-4,5.19e-4,TRUE
SymbC1.scaffold1409.2,29.85295874,1.166744978,0.140852519,8.283451258,1.2e-16,4.02e-15,TRUE
SymbC1.scaffold1409.3,18.93926146,0.803871691,0.24690182,3.255835417,0.001130593,0.0042964,TRUE
SymbC1.scaffold1409.4,11.71348775,0.238206887,0.211369805,1.126967437,0.259756249,0.395016918,FALSE
SymbC1.scaffold1409.5,37.701124,0.883220115,0.159976794,5.520926462,3.37e-8,3.5e-7,TRUE
SymbC1.scaffold1409.6,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14090.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14094.2,28.554886,-0.338787239,0.12231113,-2.769880701,0.005607683,0.017236052,TRUE
SymbC1.scaffold14095.1,40.06880412,-0.265344953,0.115377292,-2.299802228,0.021459427,0.05386561,FALSE
SymbC1.scaffold141.3,7.974618347,0.354903955,0.248681534,1.427142377,0.15353886,0.263841517,FALSE
SymbC1.scaffold141.5,9.990962815,-0.377820014,0.211795198,-1.783893204,0.07444102,0.149003395,FALSE
SymbC1.scaffold141.6,7.326227176,-0.709906172,0.323916593,-2.19163262,0.028406045,0.06810736,FALSE
SymbC1.scaffold141.7,33.37852664,-0.076247105,0.12948071,-0.588868454,0.555949521,0.683661714,FALSE
SymbC1.scaffold141.10,2.869386943,-0.119386036,0.478447178,-0.249528142,0.802952275,0.875026878,FALSE
SymbC1.scaffold141.11,77.81373885,-0.334738286,0.135030514,-2.478982537,0.013175776,0.035859733,TRUE
SymbC1.scaffold1410.1,0.016723717,0.49506817,4.12261735,0.120085889,0.90441511,NA,NA
SymbC1.scaffold14100.1,59.97200175,-0.04906234,0.148623242,-0.330112161,0.741315215,0.830092284,FALSE
SymbC1.scaffold14105.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14109.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14109.3,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1411.1,29.90994841,0.059984777,0.157238353,0.381489477,0.702840078,0.802615909,FALSE
SymbC1.scaffold1411.2,11.78497802,0.043246853,0.208281381,0.207636671,0.835512669,0.896416255,FALSE
SymbC1.scaffold1411.3,22.50907925,0.529526632,0.173367,3.054368084,0.002255352,0.007842932,TRUE
SymbC1.scaffold1411.4,24.33129392,-0.067402924,0.1448593,-0.465299251,0.641717171,0.755862864,FALSE
SymbC1.scaffold1411.7,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14111.1,0.210704648,1.74208249,2.425555088,0.71822013,0.472621568,NA,NA
SymbC1.scaffold14113.3,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14115.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.4,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.6,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.7,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.8,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.9,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.17,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.20,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.21,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.24,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.26,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.29,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.32,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.33,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.34,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.37,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1412.38,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14120.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1413.2,0.653457598,-0.594827621,0.793768648,-0.749371523,0.45363331,0.592310488,FALSE
SymbC1.scaffold1413.3,3.587858875,0.69972776,0.39823161,1.757087441,0.078902906,0.156099394,FALSE
SymbC1.scaffold1413.4,38.45841479,0.024873191,0.144651415,0.171952631,0.863474769,0.914555656,FALSE
SymbC1.scaffold14135.2,6.478088094,-0.498035642,0.283890994,-1.754319978,0.079375694,0.156769012,FALSE
SymbC1.scaffold1414.1,2.992681373,0.83114758,0.420772865,1.975287974,0.048235477,0.105319214,FALSE
SymbC1.scaffold1414.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1414.3,37.96942645,0.198599739,0.154694149,1.283821914,0.199204274,0.322590345,FALSE
SymbC1.scaffold1414.7,0.632186291,-0.950441414,0.880607999,-1.079301363,0.280453405,0.417823456,FALSE
SymbC1.scaffold1414.8,13.64430785,-0.09479201,0.216833388,-0.437165194,0.66199155,0.771916411,FALSE
SymbC1.scaffold14146.1,0.008809685,0.491579905,4.122721855,0.119236738,0.905087802,NA,NA
SymbC1.scaffold1415.1,43.56240002,0.053882348,0.117321673,0.459270204,0.646040142,0.759405118,FALSE
SymbC1.scaffold1415.2,46.49194232,0.649476588,0.175163585,3.707828824,2.09e-4,9.8e-4,TRUE
SymbC1.scaffold1415.3,19.71259983,-0.01782532,0.169670815,-0.105058257,0.916329582,0.947672465,FALSE
SymbC1.scaffold1415.4,22.15017102,0.466241273,0.193924599,2.404239977,0.016206131,0.042681511,TRUE
SymbC1.scaffold1415.5,10.00857009,-0.688835589,0.228222279,-3.018266197,0.002542255,0.008714115,TRUE
SymbC1.scaffold1415.6,77.10290543,-0.425551843,0.08644439,-4.92283934,8.53e-7,6.86e-6,TRUE
SymbC1.scaffold1415.7,88.79109831,-0.147948756,0.085086439,-1.738805373,0.082069003,0.160984426,FALSE
SymbC1.scaffold1415.8,0.447485582,0.06630806,0.84789807,0.078202868,0.937666681,0.961851498,FALSE
SymbC1.scaffold1415.9,12.75008746,0.535363307,0.205458785,2.605696836,0.009168757,0.02636809,TRUE
SymbC1.scaffold1415.10,49.22330137,0.023494043,0.12105236,0.194081657,0.846111945,0.903508287,FALSE
SymbC1.scaffold1415.11,65.51290714,0.312751744,0.101002465,3.096476344,0.001958355,0.006951683,TRUE
SymbC1.scaffold14153.1,20.42297416,0.238715817,0.158533479,1.505775423,0.132124835,0.235257233,FALSE
SymbC1.scaffold14154.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14156.1,8.732936385,0.127330321,0.218307058,0.583262503,0.559716601,0.686665365,FALSE
SymbC1.scaffold14158.2,40.59477796,-0.179421498,0.116630044,-1.538381467,0.123955371,0.223695696,FALSE
SymbC1.scaffold1416.1,19.59626795,1.353873128,0.33358731,4.058527076,4.94e-5,2.7e-4,TRUE
SymbC1.scaffold1416.2,126.8859519,0.430475479,0.100295987,4.292050897,1.77e-5,1.07e-4,TRUE
SymbC1.scaffold1416.3,18.06091883,-0.028528123,0.158967271,-0.179459101,0.857577229,0.910914683,FALSE
SymbC1.scaffold1416.4,105.6851808,-0.326258289,0.085988147,-3.794223959,1.48e-4,7.2e-4,TRUE
SymbC1.scaffold1416.5,183.0292322,0.290737821,0.06161025,4.718984577,2.37e-6,1.72e-5,TRUE
SymbC1.scaffold1416.6,67.40605577,-0.381128051,0.125325138,-3.041114144,0.002357045,0.008153543,TRUE
SymbC1.scaffold1416.7,4.345519534,1.594962742,0.349329101,4.565788355,4.98e-6,3.42e-5,TRUE
SymbC1.scaffold14165.1,10.52236346,0.511292437,0.264227661,1.935045086,0.052984763,0.11345402,FALSE
SymbC1.scaffold14166.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14168.1,6.180439626,0.678710078,0.262483104,2.585728641,0.00971734,0.027693113,TRUE
SymbC1.scaffold1417.1,10.29878504,-0.849617711,0.231982417,-3.662422871,2.5e-4,0.001148934,TRUE
SymbC1.scaffold1417.2,19.28065004,-0.008480984,0.153519586,-0.05524366,0.955944347,0.972748219,FALSE
SymbC1.scaffold1417.4,110.2079524,1.297004035,0.132033386,9.823303613,8.94e-23,5.78e-21,TRUE
SymbC1.scaffold1417.5,50.56537246,0.020264473,0.1002046,0.202230961,0.83973617,0.899458453,FALSE
SymbC1.scaffold1417.6,4.556685047,-0.332313295,0.388219334,-0.855993676,0.392001277,0.53401447,FALSE
SymbC1.scaffold1417.7,0.534311765,0.880701946,0.953087969,0.924051057,0.355459733,0.496829427,FALSE
SymbC1.scaffold14170.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14173.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14178.2,20.8559918,0.879397294,0.174698009,5.033814065,4.81e-7,4.05e-6,TRUE
SymbC1.scaffold1418.1,6.807701578,-0.254688194,0.258664214,-0.984628643,0.324806515,0.465775647,FALSE
SymbC1.scaffold1418.2,52.69560366,-0.59498236,0.120609037,-4.933149101,8.09e-7,6.54e-6,TRUE
SymbC1.scaffold1418.3,29.99074687,-0.270415403,0.134323554,-2.013164451,0.044097332,0.09788265,FALSE
SymbC1.scaffold1418.4,25.91222438,-0.135590494,0.132392946,-1.024151945,0.305763513,0.445571677,FALSE
SymbC1.scaffold1418.5,4.229292688,-0.326302864,0.32459058,-1.005275213,0.314764347,0.455106133,FALSE
SymbC1.scaffold1418.6,24.54470424,-0.154226348,0.204972763,-0.752423619,0.451796347,0.590672326,FALSE
SymbC1.scaffold1419.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14196.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1420.2,1.306857044,-0.294369564,0.576567211,-0.510555505,0.609662339,0.729337609,FALSE
SymbC1.scaffold1420.3,21.92265518,-0.281633451,0.158831334,-1.773160518,0.076202112,0.151773165,FALSE
SymbC1.scaffold1420.4,4.793687875,0.493734859,0.313954792,1.572630425,0.115804418,0.211964555,FALSE
SymbC1.scaffold14200.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14206.1,41.95594113,0.169052912,0.18032712,0.937479133,0.348512152,0.489313915,FALSE
SymbC1.scaffold1421.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1421.4,2.324445564,3.557665532,0.661726786,5.376335989,7.6e-8,7.45e-7,TRUE
SymbC1.scaffold14223.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14228.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14229.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14229.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14229.3,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1423.4,23.47464095,-0.065683537,0.157797312,-0.416252573,0.677225193,0.784302349,FALSE
SymbC1.scaffold1423.5,6.884939829,0.432969041,0.272433427,1.589265478,0.112000469,0.206517463,FALSE
SymbC1.scaffold1423.6,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1423.9,14.0063448,0.973295898,0.187048447,5.203442828,1.96e-7,1.77e-6,TRUE
SymbC1.scaffold1423.11,29.77098795,-0.041922137,0.183066658,-0.228999301,0.81886946,0.885400706,FALSE
SymbC1.scaffold1423.12,19.97076498,0.510184898,0.222281747,2.295217243,0.021720677,0.054451618,FALSE
SymbC1.scaffold14232.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14232.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14234.1,21.53820051,0.27512718,0.151485393,1.816196108,0.069340295,0.140635992,FALSE
SymbC1.scaffold1424.1,17.15761624,1.539081396,0.23029233,6.683163956,2.34e-11,3.99e-10,TRUE
SymbC1.scaffold1424.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14242.1,0.087388866,1.013000526,4.121633205,0.245776486,0.80585526,NA,NA
SymbC1.scaffold14246.1,2.150873949,-0.972154688,0.510339134,-1.904918953,0.056790607,0.120071422,FALSE
SymbC1.scaffold14246.2,1.586123795,-0.269450705,0.569850216,-0.472844789,0.636323917,0.751711599,FALSE
SymbC1.scaffold14248.2,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14248.6,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1425.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1425.4,0.400523538,0.848533082,1.006986248,0.842646147,0.399426374,0.541221925,FALSE
SymbC1.scaffold1425.5,0.386205284,0.978879279,1.017789064,0.961770286,0.336165007,0.477119631,FALSE
SymbC1.scaffold14252.1,16.74394107,0.239232777,0.15873874599999999,1.507084955,0.131788883,0.234784486,FALSE
SymbC1.scaffold14259.1,0.439700424,1.435843279,0.959599365,1.496294528,0.13457692,0.238487737,FALSE
SymbC1.scaffold1426.1,30.73409928,0.035377448,0.136438695,0.2592919,0.795410029,0.869861143,FALSE
SymbC1.scaffold1426.2,94.76829698,0.205399952,0.115472508,1.77877796,0.075276172,0.150275357,FALSE
SymbC1.scaffold1426.3,17.69477544,1.522413858,0.217634646,6.995273453,2.65e-12,5.16e-11,TRUE
SymbC1.scaffold1426.4,26.42935508,-0.875671457,0.205047487,-4.270578831,1.95e-5,1.17e-4,TRUE
SymbC1.scaffold1426.6,53.04742727,0.05616742,0.114988707,0.488460313,0.62522383,0.742735856,FALSE
SymbC1.scaffold1426.7,32.94272181,-0.047498441,0.14326386,-0.331545168,0.740232729,0.829355928,FALSE
SymbC1.scaffold1426.8,63.01448307,-0.057363357,0.111148325,-0.516097365,0.605786409,0.725928526,FALSE
SymbC1.scaffold14261.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14266.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold1427.1,14.85235831,-0.293363064,0.229032414,-1.280880111,0.20023578,0.323766323,FALSE
SymbC1.scaffold1427.2,168.8403303,0.412724802,0.057654821,7.15854797,8.15e-13,1.71e-11,TRUE
SymbC1.scaffold1427.4,40.38706471,0.820658868,0.125421727,6.543195431,6.02e-11,9.69e-10,TRUE
SymbC1.scaffold1427.5,43.26271721,0.080610941,0.151178367,0.533217434,0.593883074,0.715803568,FALSE
SymbC1.scaffold1427.6,29.43808829,-0.555545913,0.174606556,-3.181701333,0.001464127,0.005392583,TRUE
SymbC1.scaffold14272.2,2.563303592,0.986353947,0.415672605,2.372910638,0.017648533,0.045782568,TRUE
SymbC1.scaffold14275.3,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14278.1,1.177543354,0.026351299,0.585728962,0.044988896,0.96411616,0.977822185,FALSE
SymbC1.scaffold1428.1,45.83710912,-0.257281926,0.109856455,-2.341982788,0.0191816,0.049093531,TRUE
SymbC1.scaffold1428.2,6.951055953,0.820168444,0.277755428,2.952843987,0.00314861,0.010490422,TRUE
SymbC1.scaffold1428.3,17.41160352,0.65892201,0.198892166,3.3129611,9.23e-4,0.00360339,TRUE
SymbC1.scaffold1428.4,5.26923842,-1.300976406,0.321880789,-4.041795753,5.3e-5,2.88e-4,TRUE
SymbC1.scaffold14285.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold14286.1,3.930730013,-0.091634087,0.310227614,-0.295376951,0.767705939,0.850095493,FALSE
SymbC1.scaffold1429.2,1.558203995,0.451986271,0.5042955,0.896272664,0.370107155,0.511236462,FALSE
SymbC1.scaffold14293.1,5.181030118,0.27174397,0.30950666,0.877990703,0.379948764,0.521248145,FALSE
SymbC1.scaffold14294.1,0,NA,NA,NA,NA,NA,NA
SymbC1.scaffold143.1,21.83935877,-0.57001703,0.154117599,-3.698584932,2.17e-4,0.00101177,TRUE
SymbC1.scaffold143.2,237.1478414,0.188391205,0.084595381,2.226967983,0.025949414,0.063171645,FALSE
SymbC1.scaffold143.3,120.2277993,0.963190779,0.11135866,8.649446542,5.17e-18,1.97e-16,TRUE
SymbC1.scaffold143.4,41.30715601,-0.40806103,0.119276546,-3.421133866,6.24e-4,0.002562641,TRUE
SymbC1.scaffold143.5,98.47542054,-0.04331342,0.097338815,-0.444975832,0.656337219,0.767503308,FALSE
SymbC1.scaffold143.6,55.70982052,0.06691297,0.099136078,0.674960834,0.499700649,0.634319101,FALSE
SymbC1.scaffold143.7,40.26782778,-0.097347592,0.119404506,-0.815275702,0.414914514,0.556133774,FALSE
SymbC1.scaffold143.8,124.4836079,0.022244463,0.142231099,0.156396619,0.875720402,0.922684773,FALSE
SymbC1.scaffold143.9,150.4990243,0.622110915,0.075754917,8.212152323,2.17e-16,7.13e-15,TRUE
SymbC1.scaffold143.10,128.3677647,0.434755284,0.114276197,3.804425538,1.42e-4,6.94e-4,TRUE
SymbC1.scaffold143.11,189.2903652,-0.160874266,0.105527913,-1.524471213,0.127391043,0.228500875,FALSE
