Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SymbC1.scaffold1392.8,3.192966139,-0.11983521,0.40413417,-0.296523331,0.766830452,0.849185385
SymbC1.scaffold13923.1,2.252154599,-0.576861135,0.440395213,-1.309871491,0.190239313,0.310398142
SymbC1.scaffold13925.1,1.91694592,0.035022958,0.538762242,0.065006333,0.948168958,0.968376244
SymbC1.scaffold13925.2,11.8058034,-0.743143094,0.217441077,-3.417675742,6.32e-4,0.002587632
SymbC1.scaffold13927.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1393.2,43.83421104,0.168107863,0.118516318,1.41843643,0.156063386,0.266381895
SymbC1.scaffold1393.3,0.094716533,0.248130215,2.413312471,0.102817276,0.918107994,NA
SymbC1.scaffold13933.1,44.3975877,-0.456456982,0.13569555,-3.363831616,7.69e-4,0.003073942
SymbC1.scaffold13936.1,4.270362166,0.242261883,0.383470026,0.63176224,0.527542251,0.659174133
SymbC1.scaffold13937.1,10.02888064,-0.231792543,0.226690949,-1.02250462,0.306542127,0.445017952
SymbC1.scaffold13937.4,0,NA,NA,NA,NA,NA
SymbC1.scaffold1394.1,53.0505747,0.245458288,0.135381962,1.813079707,0.069819529,0.141343447
SymbC1.scaffold13943.1,2.55397936,0.322807371,0.478755993,0.674262832,0.50014423,0.634121603
SymbC1.scaffold13944.1,3.346211577,1.48631059,0.411419549,3.612639685,3.03e-4,0.001360237
SymbC1.scaffold13946.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold13946.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold13946.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold1395.1,5.516206092,-1.17646676,0.304645451,-3.861757188,1.13e-4,5.62e-4
SymbC1.scaffold1395.2,27.32636428,-0.394537509,0.139054878,-2.837279175,0.004549981,0.01439402
SymbC1.scaffold1395.3,11.1870652,-1.457663516,0.229322213,-6.356399141,2.07e-10,3.06e-9
SymbC1.scaffold1395.5,35.42882005,-1.510163906,0.148618913,-10.16131714,2.95e-24,2.23e-22
SymbC1.scaffold1395.6,11.31041328,1.503978669,0.303820725,4.950217499,7.41e-7,6.03e-6
SymbC1.scaffold1395.7,0.05078465,0.961931221,4.122288614,0.233348829,0.815490545,NA
SymbC1.scaffold13952.1,40.871628,-0.10770412,0.135932151,-0.792337351,0.428163998,0.567632838
SymbC1.scaffold13952.2,45.67331737,0.044362772,0.121874371,0.364004106,0.715854943,0.81203802
SymbC1.scaffold13958.1,139.9397431,0.383513191,0.077004154,4.980422082,6.34e-7,5.24e-6
SymbC1.scaffold13959.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1396.4,23.03561589,0.091277439,0.175522454,0.520032834,0.60304069,0.723215876
SymbC1.scaffold13963.1,26.08442141,0.534246159,0.143661943,3.718773028,2e-4,9.42e-4
SymbC1.scaffold13964.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold13966.1,33.43057986,0.05476915,0.13223941,0.414166621,0.678752086,0.785184818
SymbC1.scaffold13968.1,8.990601772,-0.007018815,0.207667535,-0.033798327,0.97303797,0.982745237
SymbC1.scaffold1397.1,12.59443395,-0.273427714,0.229259759,-1.192654637,0.233004658,0.363197157
SymbC1.scaffold13973.1,0.164889547,1.554699135,4.120140981,0.377341247,0.705920023,NA
SymbC1.scaffold13977.2,1.852361208,0.641142911,0.585859747,1.094362456,0.273796043,0.410027809
SymbC1.scaffold13978.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1398.1,10.29680238,0.631585161,0.28281637,2.233198742,0.025535841,0.062189039
SymbC1.scaffold1398.3,160.4260744,0.224929282,0.069863255,3.219564861,0.001283853,0.004815427
SymbC1.scaffold1398.4,23.160802,-0.10462544,0.142558462,-0.733912515,0.463002059,0.600441754
SymbC1.scaffold1398.5,85.83188546,-0.286479511,0.104902087,-2.730922905,0.006315724,0.019045716
SymbC1.scaffold13981.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1399.1,86.55691134,-0.08026732,0.090457525,-0.887348176,0.374891476,0.51549856
SymbC1.scaffold1399.2,78.72202014,1.189345214,0.124169971,9.578364306,9.86e-22,5.78e-20
SymbC1.scaffold1399.3,24.79957826,0.794062597,0.172751086,4.596570799,4.3e-6,2.97e-5
SymbC1.scaffold1399.4,17.76782846,0.664390806,0.153650269,4.324045822,1.53e-5,9.4e-5
SymbC1.scaffold1399.5,112.6833135,0.513260516,0.091068391,5.635989731,1.74e-8,1.88e-7
SymbC1.scaffold1399.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold13995.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold140.1,59.53952314,0.011101572,0.087273802,0.127203941,0.898778986,0.936692723
SymbC1.scaffold140.3,2.161570127,0.709091996,0.438814233,1.615927522,0.106109984,0.19755493
SymbC1.scaffold1400.2,2.334165168,1.471867988,0.536028654,2.745875572,0.006034965,0.018319974
SymbC1.scaffold1400.4,4.492895467,0.740653777,0.32051425,2.310829481,0.020842275,0.052416115
SymbC1.scaffold14006.1,3.570643945,-0.721017874,0.376240906,-1.916372892,0.055317649000000003,0.11719464
SymbC1.scaffold14007.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14009.1,5.153309655,1.234609078,0.297370493,4.151753817,3.3e-5,1.87e-4
SymbC1.scaffold1401.1,0.179433149,-0.199120685,1.624185423,-0.122597262,0.902426023,NA
SymbC1.scaffold1401.4,73.751516,-0.659331658,0.090085906,-7.318921362,2.5e-13,5.63e-12
SymbC1.scaffold1401.5,4.39313613,-0.460730365,0.345474809,-1.333614935,0.182330086,0.300427773
SymbC1.scaffold1401.6,22.29233946,-0.825508369,0.166906477,-4.9459337,7.58e-7,6.15e-6
SymbC1.scaffold1401.7,90.95518024,0.25832925,0.107632497,2.40010458,0.016390388,0.042990761
SymbC1.scaffold1401.8,20.97886866,-0.665810791,0.201782549,-3.299645062,9.68e-4,0.003749143
SymbC1.scaffold1401.9,143.7278962,-0.692934857,0.085108324,-8.141798907,3.89e-16,1.24e-14
SymbC1.scaffold1401.10,15.85168774,-0.372459392,0.176070719,-2.11539656,0.034396163,0.079745084
SymbC1.scaffold1401.11,26.17231655,-0.255212404,0.135716821,-1.880477322,0.060043054,0.125349658
SymbC1.scaffold1401.12,118.9151003,0.26442511,0.105800328,2.499284414,0.012444439,0.034097909
SymbC1.scaffold1401.13,29.81237907,0.240071577,0.145609442,1.648736337,0.099201662,0.187257251
SymbC1.scaffold1401.14,11.39250501,-0.768352442,0.221732902,-3.465216188,5.3e-4,0.002223224
SymbC1.scaffold1401.15,31.44847177,-0.529399244,0.145865782,-3.629358694,2.84e-4,0.001286711
SymbC1.scaffold1401.16,18.38459698,-0.287166879,0.208304401,-1.378592474,0.168020438,0.281804461
SymbC1.scaffold14014.1,22.45135731,-1.063271611,0.173897838,-6.114346345,9.7e-10,1.3e-8
SymbC1.scaffold1402.1,167.2034533,0.437594334,0.069026338,6.339527021,2.3e-10,3.39e-9
SymbC1.scaffold1402.2,16.2874725,-0.530292521,0.168264759,-3.151536448,0.001624139,0.005903344
SymbC1.scaffold1402.3,71.24939199,0.38824303,0.184383178,2.10563151,0.035236373,0.081293468
SymbC1.scaffold1402.4,32.72669003,-0.06513132,0.130975561,-0.497278422,0.618992726,0.73716779
SymbC1.scaffold14020.1,6.259306313,0.259947568,0.287065351,0.905534461,0.365182312,0.505963241
SymbC1.scaffold14028.1,3.063663708,-1.714331929,0.473732195,-3.618778598,2.96e-4,0.001332983
SymbC1.scaffold14028.2,6.092505069,5.844329903,0.640424875,9.12570722,7.13e-20,3.35e-18
SymbC1.scaffold1403.1,28.09133123,1.49564237,0.292964212,5.105205035,3.3e-7,2.87e-6
SymbC1.scaffold1403.2,19.68083225,0.486891191,0.185859087,2.619679234,0.008801251,0.025420039
SymbC1.scaffold1403.4,12.54638191,-0.237979344,0.182143476,-1.30654882,0.191365988,0.311866551
SymbC1.scaffold1403.5,96.06401846,0.093304053,0.107822073,0.865352059,0.386845586,0.527723903
SymbC1.scaffold1403.6,1.732386624,0.088038005,0.471278794,0.186806634,0.851812246,0.907373653
SymbC1.scaffold1403.7,25.26299518,0.103951769,0.136482115,0.761651217,0.446268198,0.584935998
SymbC1.scaffold1403.8,17.38449367,-0.569783165,0.17219366,-3.308967155,9.36e-4,0.003646161
SymbC1.scaffold1403.9,86.24056247,0.066662826,0.083149182,0.801725583,0.422711714,0.562541179
SymbC1.scaffold1403.11,40.54517785,0.372562669,0.14435993,2.580790035,0.009857451,0.027962926
SymbC1.scaffold14030.1,1.737398997,-1.004125914,0.546417338,-1.837653829,0.066113431,0.135404571
SymbC1.scaffold14032.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold1404.2,11.1876447,1.313469551,0.202803515,6.476562058,9.38e-11,1.46e-9
SymbC1.scaffold1404.3,70.67844038,0.759621884,0.122620526,6.1948999,5.83e-10,8.06e-9
SymbC1.scaffold14041.2,2.964545201,0.064437088,0.385534823,0.167136881,0.867262347,0.917313308
SymbC1.scaffold14046.1,1.882714352,-1.433999379,0.582479433,-2.461888433,0.013820765,0.037266507
SymbC1.scaffold1405.1,7.115458895,-0.689879972,0.282748398,-2.439907619,0.014691018,0.039221961
SymbC1.scaffold1405.2,28.53960597,-0.131409153,0.142779731,-0.920362804,0.3573832,0.497930504
SymbC1.scaffold1405.3,19.65466519,0.136048796,0.165584701,0.821626609,0.41128944,0.552369773
SymbC1.scaffold14052.1,23.93302757,-0.602354624,0.152440732,-3.951402075,7.77e-5,4.05e-4
SymbC1.scaffold14053.2,0.467263842,-1.483426398,0.887806001,-1.670890257,0.094743356,0.180267523
SymbC1.scaffold14057.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14057.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold1406.1,9.84300324,0.191674218,0.218150652,0.87863234,0.379600655,0.520268471
SymbC1.scaffold1406.2,5.918860637,0.154693259,0.290474162,0.532554281,0.594342157,0.715609622
SymbC1.scaffold1406.3,13.77198046,-0.342828757,0.199504842,-1.718398177,0.085724013,0.166368611
SymbC1.scaffold1406.4,10.33120423,-1.013043922,0.241175655,-4.200440225,2.66e-5,1.54e-4
SymbC1.scaffold1406.5,120.5394655,0.109847859,0.086837995,1.26497461,0.20588043,0.330295653
SymbC1.scaffold1406.6,18.39891224,0.46056528,0.17176184,2.6814179400000002,0.007331089,0.021737651
SymbC1.scaffold14060.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14064.1,19.78575471,-0.422175261,0.216109715,-1.953522826,0.050757675,0.10943293
SymbC1.scaffold14068.1,0.009937026,0.728997773,4.122721855,0.176824389,0.859646331,NA
SymbC1.scaffold1407.1,7.736874216,0.173056957,0.242568014,0.713436835,0.475575486,0.611693341
SymbC1.scaffold1407.3,9.69788166,-0.375561294,0.209667504,-1.791223184,0.073257487,0.146904442
SymbC1.scaffold14075.1,12.62192629,-0.189416385,0.208506309,-0.908444379,0.363643487,0.504609167
SymbC1.scaffold14079.1,27.40359628,0.076962395,0.133620753,0.575976362,0.564631159,0.691231946
SymbC1.scaffold1408.1,59.01971181,-0.029975989,0.132156481,-0.226821938,0.820562204,0.886588824
SymbC1.scaffold14081.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14082.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14085.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14086.1,2.839890417,0.78257428,0.384356843,2.036061786,0.041744151,0.09356227
SymbC1.scaffold14088.1,8.144216088,0.238076488,0.253607122,0.938761052,0.34785344,0.488004191
SymbC1.scaffold1409.1,8.399320291,-1.008199209,0.259098495,-3.891181268,9.98e-5,5.03e-4
SymbC1.scaffold1409.2,29.84879875,1.164117389,0.141033203,8.254207956,1.53e-16,5.09e-15
SymbC1.scaffold1409.3,19.20382918,0.833655046,0.244750668,3.406140022,6.59e-4,0.002680699
SymbC1.scaffold1409.4,11.71322562,0.235557434,0.211625109,1.11308831,0.265670504,0.400482344
SymbC1.scaffold1409.5,37.6924005,0.88034509,0.160089648,5.499075677,3.82e-8,3.93e-7
SymbC1.scaffold1409.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold14090.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14094.2,28.55411675,-0.341399932,0.122362817,-2.790062709,0.005269783,0.016339752
SymbC1.scaffold14095.1,40.07231584,-0.267952945,0.11548647,-2.320210718,0.020329481,0.051358458
SymbC1.scaffold141.3,7.974111354,0.352258859,0.248874912,1.415405259,0.156949709,0.267465269
SymbC1.scaffold141.5,9.991263409,-0.380443684,0.211927652,-1.795158299,0.072628482,0.145805622
SymbC1.scaffold141.6,7.328108965,-0.712439464,0.324240044,-2.197259334,0.02800193,0.06715065
SymbC1.scaffold141.7,33.44916897,-0.075235953,0.129985305,-0.578803525,0.562721752,0.689789857
SymbC1.scaffold141.10,2.869777231,-0.121782926,0.478949991,-0.25427065,0.799286472,0.872939005
SymbC1.scaffold141.11,77.8173691,-0.337612681,0.1351126,-2.498750524,0.012463201,0.034129324
SymbC1.scaffold1410.1,0.016750257,0.491895453,4.12262183,0.119316171,0.905024872,NA
SymbC1.scaffold14100.1,59.98271413,-0.051953612,0.148776641,-0.349205437,0.726935085,0.820151674
SymbC1.scaffold14105.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14109.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14109.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold1411.1,29.90863271,0.05710861,0.157334904,0.36297483,0.716623687,0.812574717
SymbC1.scaffold1411.2,11.78418721,0.040584454,0.208436171,0.194709267,0.845620557,0.903411711
SymbC1.scaffold1411.3,22.50645416,0.526820884,0.173519916,3.036083098,0.002396733,0.008266961
SymbC1.scaffold1411.4,24.33234223,-0.070017106,0.144897509,-0.483218151,0.628940849,0.744729655
SymbC1.scaffold1411.7,0,NA,NA,NA,NA,NA
SymbC1.scaffold14111.1,0.210611564,1.739290962,2.425951064,0.716952204,0.473403589,NA
SymbC1.scaffold14113.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold14115.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.4,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.7,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.8,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.9,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.17,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.20,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.21,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.24,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.26,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.29,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.32,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.33,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.34,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.37,0,NA,NA,NA,NA,NA
SymbC1.scaffold1412.38,0,NA,NA,NA,NA,NA
SymbC1.scaffold14120.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold1413.2,0.65346909500000006,-0.597591054,0.794199239,-0.752444758,0.451783639,0.589785206
SymbC1.scaffold1413.3,3.586730229,0.697268975,0.398564814,1.749449398,0.080213368,0.157821793
SymbC1.scaffold1413.4,38.46129821,0.022107927,0.144737735,0.152744735,0.878599581,0.924611623
SymbC1.scaffold14135.2,6.479116313,-0.500663729,0.284047348,-1.762606595,0.077966864,0.154232201
SymbC1.scaffold1414.1,2.992098456,0.828509437,0.421034498,1.967794661,0.049091669,0.106667078
SymbC1.scaffold1414.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold1414.3,37.9696723,0.195804553,0.15476749,1.265152992,0.20581649,0.330238383
SymbC1.scaffold1414.7,0.632463648,-0.952964182,0.881416108,-1.081174003,0.27961972,0.416005265
SymbC1.scaffold1414.8,13.64685885,-0.097475565,0.217083518,-0.449023337,0.653414822,0.764687936
SymbC1.scaffold14146.1,0.008822516,0.488558817,4.122721855,0.118503948,0.905668367,NA
SymbC1.scaffold1415.1,43.56331032,0.05118618,0.117431002,0.435883019,0.662921606,0.772412171
SymbC1.scaffold1415.2,46.48484213,0.646500562,0.175352975,3.686852545,2.27e-4,0.001053297
SymbC1.scaffold1415.3,19.71351428,-0.020576881,0.169827647,-0.121163318,0.903561678,0.939935652
SymbC1.scaffold1415.4,22.15046267,0.463126055,0.194235727,2.384350505,0.017109298,0.044550308
SymbC1.scaffold1415.5,10.00804951,-0.691441668,0.22837772,-3.027623129,0.002464853,0.008486903
SymbC1.scaffold1415.6,77.1090324,-0.428273102,0.08643402,-4.954913611,7.24e-7,5.9e-6
SymbC1.scaffold1415.7,88.79409124,-0.150668841,0.085147434,-1.769505363,0.076809577,0.152394058
SymbC1.scaffold1415.8,0.447719978,0.063564066,0.848562608,0.074907928,0.940287969,0.963970833
SymbC1.scaffold1415.9,12.74755426,0.5324297,0.205584052,2.589839509,0.009602069,0.027371279
SymbC1.scaffold1415.10,49.22500733,0.020713264,0.121107558,0.171031971,0.864198627,0.915314723
SymbC1.scaffold1415.11,65.51470682,0.310012115,0.101077756,3.067065673,0.002161714,0.00755369
SymbC1.scaffold14153.1,20.42518698,0.236191057,0.15866959,1.488571674,0.136600195,0.240969462
SymbC1.scaffold14154.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14156.1,8.733221397,0.124607999,0.218544717,0.570171634,0.568561294,0.694400168
SymbC1.scaffold14158.2,40.60376338,-0.182103411,0.116811193,-1.558955148,0.119006996,0.216242835
SymbC1.scaffold1416.1,19.59435865,1.351087625,0.333700886,4.048798441,5.15e-5,2.8e-4
SymbC1.scaffold1416.2,126.8772693,0.42763560900000003,0.100407524,4.258999659,2.05e-5,1.22e-4
SymbC1.scaffold1416.3,18.0634826,-0.031169071,0.159126416,-0.195876157,0.8447071,0.902746982
SymbC1.scaffold1416.4,105.8077531,-0.324095429,0.085934889,-3.771406841,1.62e-4,7.79e-4
SymbC1.scaffold1416.5,183.0299433,0.288005253,0.061644168,4.672060036,2.98e-6,2.12e-5
SymbC1.scaffold1416.6,67.43652759,-0.381564751,0.125093659,-3.050232549,0.002286642,0.007943467
SymbC1.scaffold1416.7,4.344451677,1.592226003,0.349691612,4.553229043,5.28e-6,3.6e-5
SymbC1.scaffold14165.1,10.52251893,0.508572538,0.264515462,1.922657122,0.054523125,0.115884559
SymbC1.scaffold14166.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14168.1,6.179646999,0.676100689,0.262649047,2.574160065,0.010048377,0.028421789
SymbC1.scaffold1417.1,10.30096027,-0.85216754,0.232176945,-3.670336598,2.42e-4,0.00111315
SymbC1.scaffold1417.2,19.28047337,-0.011228018,0.153655761,-0.073072547,0.941748388,0.964810435
SymbC1.scaffold1417.4,110.1855572,1.293976072,0.132134465,9.792873294,1.21e-22,7.68e-21
SymbC1.scaffold1417.5,50.56845442,0.017678155,0.100322431,0.176213382,0.860126308,0.912944848
SymbC1.scaffold1417.6,4.55723313,-0.335093167,0.388543809,-0.862433424,0.388449054,0.529262968
SymbC1.scaffold1417.7,0.534014978,0.877982423,0.954584999,0.919753006,0.357701846,0.498196377
SymbC1.scaffold14170.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14173.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14178.2,20.85655919,0.876747184,0.174855932,5.014111767,5.33e-7,4.45e-6
SymbC1.scaffold1418.1,6.961321253,-0.229496738,0.255547323,-0.898059645,0.369153752,0.509623946
SymbC1.scaffold1418.2,52.69973811,-0.597725973,0.120599658,-4.956282499,7.19e-7,5.86e-6
SymbC1.scaffold1418.3,29.99359564,-0.273137289,0.134439354,-2.031676586,0.042186408,0.094364537
SymbC1.scaffold1418.4,25.91712859,-0.138188673,0.132496011,-1.042964776,0.296964607,0.434887624
SymbC1.scaffold1418.5,4.229606555,-0.329125359,0.324759948,-1.013441963,0.310849104,0.449735038
SymbC1.scaffold1418.6,24.55172667,-0.157013526,0.205201332,-0.765168164,0.444171414,0.582481506
SymbC1.scaffold1419.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14196.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1420.2,1.307429912,-0.297308553,0.577079039,-0.51519555,0.606416378,0.726556352
SymbC1.scaffold1420.3,21.92630741,-0.284260576,0.159037291,-1.787383163,0.073875581,0.147862183
SymbC1.scaffold1420.4,4.792891938,0.491094225,0.314190914,1.563044007,0.118042244,0.214777556
SymbC1.scaffold14200.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14206.1,41.96036844,0.166176977,0.180508841,0.920602979,0.357257746,0.49781503
SymbC1.scaffold1421.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1421.4,2.322740689,3.555129107,0.661997358,5.370307089,7.86e-8,7.68e-7
SymbC1.scaffold14223.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14228.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14229.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14229.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14229.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold1423.4,23.47681017,-0.068305523,0.157932818,-0.432497336,0.665379988,0.774229583
SymbC1.scaffold1423.5,6.886614589,0.430212989,0.272804946,1.576998494,0.114795872,0.210120251
SymbC1.scaffold1423.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold1423.9,14.00353463,0.970680458,0.187195848,5.185373874,2.16e-7,1.93e-6
SymbC1.scaffold1423.11,29.77532619,-0.044710872,0.183265472,-0.243967787,0.807255768,0.877750152
SymbC1.scaffold1423.12,20.19694192,0.478773373,0.220898909,2.167386767,0.030205375,0.071627949
SymbC1.scaffold14232.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14232.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14234.1,21.53700835,0.272446308,0.151681112,1.796178207,0.07246618,0.14555476
SymbC1.scaffold1424.1,17.16792015,1.525255205,0.230659386,6.612586767,3.78e-11,6.29e-10
SymbC1.scaffold1424.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14242.1,0.087076205,1.009719679,4.121640093,0.24498007,0.806471863,NA
SymbC1.scaffold14246.1,2.151441943,-0.974931046,0.51069486100000006,-1.909028504,0.056258415,0.118816878
SymbC1.scaffold14246.2,1.586359899,-0.272198826,0.57020307,-0.477371731,0.633097441,0.748537004
SymbC1.scaffold14248.2,0,NA,NA,NA,NA,NA
SymbC1.scaffold14248.6,0,NA,NA,NA,NA,NA
SymbC1.scaffold1425.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1425.4,0.400498476,0.845648802,1.0083348,0.838658749,0.401660833,0.542899101
SymbC1.scaffold1425.5,0.462036614,1.420232902,0.941087499,1.50914012,0.131262979,0.23360558
SymbC1.scaffold14252.1,16.74424231,0.236596929,0.158830082,1.489622907,0.136323415,0.240571943
SymbC1.scaffold14259.1,0.439650328,1.433245036,0.960689088,1.491892699,0.135727277,0.239685513
SymbC1.scaffold1426.1,30.7390704,0.032645255,0.136620162,0.238949028,0.811145108,0.880620189
SymbC1.scaffold1426.2,94.76839443,0.202531049,0.115522384,1.753175807,0.079571834,0.156770591
SymbC1.scaffold1426.3,17.68733443,1.519514886,0.217780928,6.977263347,3.01e-12,5.83e-11
SymbC1.scaffold1426.4,26.43264703,-0.878590602,0.205251472,-4.28055689,1.86e-5,1.12e-4
SymbC1.scaffold1426.6,53.04294821,0.053346663,0.114964179,0.464028563,0.642627282,0.756454503
SymbC1.scaffold1426.7,32.94682369,-0.050212715,0.143397079,-0.350165532,0.726214473,0.819694563
SymbC1.scaffold1426.8,63.01293844,-0.060202464,0.111226359,-0.541260765,0.588327859,0.710673312
SymbC1.scaffold14261.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14266.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold1427.1,14.85587064,-0.295977022,0.229303252,-1.290766792,0.196784556,0.318830791
SymbC1.scaffold1427.2,168.830202,0.410014894,0.057681444,7.108263398,1.18e-12,2.43e-11
SymbC1.scaffold1427.4,40.38007621,0.817928854,0.125573644,6.513539213,7.34e-11,1.17e-9
SymbC1.scaffold1427.5,43.26308171,0.077771389,0.151301869,0.514014727,0.607241694,0.727321601
SymbC1.scaffold1427.6,29.4412877,-0.558361474,0.174712263,-3.195891707,0.001393994,0.005172132
SymbC1.scaffold14272.2,2.562612199,0.984012179,0.416029682,2.365245131,0.01801814,0.046488552
SymbC1.scaffold14275.3,0,NA,NA,NA,NA,NA
SymbC1.scaffold14278.1,1.177644167,0.023672669,0.586081171,0.040391451,0.967781046,0.979956736
SymbC1.scaffold1428.1,45.84042948,-0.25989914,0.110041523,-2.361827897,0.018185082,0.046836601
SymbC1.scaffold1428.2,6.95078888,0.817422893,0.278082104,2.939501968,0.003287402,0.010875538
SymbC1.scaffold1428.3,17.40752641,0.656168784,0.199082372,3.295966281,9.81e-4,0.003791761
SymbC1.scaffold1428.4,5.269610334,-1.303476923,0.322063111,-4.04727172,5.18e-5,2.81e-4
SymbC1.scaffold14285.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold14286.1,3.931729871,-0.094192845,0.310384288,-0.30347169,0.761530419,0.845357686
SymbC1.scaffold1429.2,1.55865704,0.449198663,0.504547344,0.890300323,0.373304648,0.513958701
SymbC1.scaffold14293.1,5.181672548,0.269085611,0.309765594,0.868674948,0.385024948,0.525792317
SymbC1.scaffold14294.1,0,NA,NA,NA,NA,NA
SymbC1.scaffold143.1,21.84251447,-0.572643513,0.154220438,-3.713149322,2.05e-4,9.61e-4
SymbC1.scaffold143.2,237.1964285,0.185098397,0.084599417,2.187939399,0.028674017,0.068489355
SymbC1.scaffold143.3,120.2064284,0.960243696,0.111492485,8.612631587,7.14e-18,2.69e-16
SymbC1.scaffold143.4,41.3123162,-0.410746754,0.119376049,-3.440780264,5.8e-4,0.00240293
SymbC1.scaffold143.5,98.48118679,-0.046108043,0.097433235000000007,-0.473227056,0.636051197,0.750848582
SymbC1.scaffold143.6,55.71089528,0.064227936,0.099303179,0.646786302,0.517770259,0.650557221
SymbC1.scaffold143.7,40.27125341,-0.099997302,0.119520344,-0.836655069,0.402786482,0.544106092
SymbC1.scaffold143.8,124.5113207,0.019391882,0.142381405,0.136196733,0.891665758,0.932263558
SymbC1.scaffold143.9,150.4978416,0.619334835,0.075818077,8.168696178,3.12e-16,1e-14
SymbC1.scaffold143.10,128.3727213,0.431887151,0.114394052,3.775433624,1.6e-4,7.68e-4
SymbC1.scaffold143.11,189.2954375,-0.163766007,0.10555,-1.551549097,0.120770151,0.218770778
SymbC1.scaffold143.12,154.9271828,-0.001403351,0.064496248,-0.021758643,0.982640484,0.98898392
SymbC1.scaffold143.13,30.72211119,0.251358315,0.163526317,1.53711231,0.124265809,0.223837342
SymbC1.scaffold143.14,85.82734842,-0.158471295,0.081462439,-1.945329616,0.05173532,0.111037717
SymbC1.scaffold143.15,27.25074377,-0.272608201,0.125772192,-2.167475948,0.030198582,0.071625155
SymbC1.scaffold143.16,83.69777947,0.411111005,0.167275103,2.457693931,0.013983229,0.037635147
SymbC1.scaffold143.17,26.24983859,-0.274558607,0.149103842,-1.841391908,0.065564148,0.134522123
SymbC1.scaffold143.18,131.7592708,-0.135244567,0.095729561,-1.412777476,0.157721163,0.268408319
SymbC1.scaffold143.19,86.1127161,-0.367036149,0.114264378,-3.212165974,0.001317382,0.004923027
