baseMean,log2FoldChange,sig
0.16969252,-0.174219158,NA
46.51375034,-0.174041579,FALSE
53.76786363,-0.173999674,FALSE
62.92516627,-0.173770441,FALSE
20.10749127,-0.173634159,FALSE
37.44481424,-0.173527961,FALSE
31.35125568,-0.173506642,FALSE
24.81781214,-0.173459459,FALSE
3.586640247,-0.173448155,FALSE
20.8185185,-0.173442391,FALSE
30.38962171,-0.173290026,FALSE
31.10348318,-0.173186664,FALSE
31.10633388,-0.173152172,FALSE
40.3688131,-0.173065261,FALSE
22.5989077,-0.173019387,FALSE
16.51806687,-0.172986714,FALSE
0.338547294,-0.172984209,FALSE
29.69187509,-0.172958746,FALSE
0.947042249,-0.172889742,FALSE
17.28602365,-0.172847213,FALSE
23.15981675,-0.17283467,FALSE
191.7691631,-0.172830803,FALSE
21.34421268,-0.17269695,FALSE
19.4055286,-0.172688682,FALSE
3.121700817,-0.172666664,FALSE
21.15577372,-0.172582485,FALSE
0.608075228,-0.172475207,FALSE
68.25901783,-0.172259119,FALSE
78.79547346,-0.172201608,FALSE
10.25727606,-0.17220137,FALSE
30.83722213,-0.172179595,FALSE
102.6783759,-0.172172707,FALSE
65.47613776,-0.172024428,FALSE
59.04707324,-0.17184663,FALSE
28.77712528,-0.171806942,FALSE
7.430999995,-0.171728551,FALSE
6.706114294,-0.171716193,FALSE
4.635336282,-0.171591581,FALSE
51.48554139,-0.171415343,FALSE
2.657370944,-0.171410742,FALSE
545.1781871,-0.171342346,FALSE
4.997105859,-0.171028222,FALSE
51.38469847,-0.170999767,FALSE
22.50024765,-0.170979321,FALSE
6.285131609,-0.170878554,FALSE
4.304911496,-0.170748938,FALSE
36.33789266,-0.170685504,FALSE
31.53055608,-0.170683089,FALSE
35.98349685,-0.170571517,FALSE
0.486877362,-0.170562778,FALSE
60.36109169,-0.170453749,FALSE
96.29018579,-0.170424542,FALSE
49.67873991,-0.170271126,FALSE
5.678177347,-0.17017819,FALSE
35.28752422,-0.170168116,FALSE
39.39670371,-0.170116271,FALSE
1.224682143,-0.170099105,FALSE
16.57826246,-0.170070112,FALSE
20.59437858,-0.169975647,FALSE
2.270473265,-0.169959506,FALSE
74.92597992,-0.169895241,FALSE
37.36448978,-0.169892662,FALSE
38.06708771,-0.169873206,FALSE
16.40717535,-0.169867529,FALSE
37.57125212,-0.169810536,FALSE
142.4080972,-0.16978641,FALSE
86.09786192,-0.169754228,FALSE
37.78408343,-0.169717037,FALSE
19.36783298,-0.169666911,FALSE
3.795777338,-0.169654695,FALSE
463.5034361,-0.169381842,FALSE
26.60551316,-0.169370893,FALSE
8.25138972,-0.169293898,FALSE
26.60995846,-0.16925141,FALSE
44.91386229,-0.169188577,FALSE
17.89782485,-0.169149969,FALSE
102.0290061,-0.169110449,FALSE
31.34425937,-0.169036115,FALSE
36.57313282,-0.168991012,FALSE
7.251754624,-0.168967037,FALSE
5.815950948,-0.168940824,FALSE
21.07632697,-0.168891155,FALSE
17.9818291,-0.168577534,FALSE
2.970117734,-0.168565415,FALSE
27.4516699,-0.168549209,FALSE
2.781433777,-0.168466539,FALSE
9.90163817,-0.168463326,FALSE
13.05868288,-0.168389841,FALSE
53.99939838,-0.168374983,FALSE
29.08675502,-0.168316305,FALSE
26.92885626,-0.168294959,FALSE
0.198957958,-0.168242782,NA
69.59514719,-0.168239224,FALSE
3.92918726,-0.168010603,FALSE
44.3910382,-0.167935857,FALSE
8.468454678,-0.167905669,FALSE
73.90596728,-0.167892074,FALSE
0.580473766,-0.167870874,FALSE
16.27057611,-0.167841754,FALSE
0.51502797,-0.167839017,FALSE
31.5645883,-0.167828884,FALSE
71.61525776,-0.167822464,FALSE
57.64238537,-0.167781071,FALSE
18.17073593,-0.167738925,FALSE
9.717893964,-0.167710308,FALSE
65.27808772,-0.167616042,FALSE
10.21386343,-0.1675949,FALSE
7.400154151,-0.167493862,FALSE
3.613861972,-0.167459942,FALSE
16.65203633,-0.167347292,FALSE
15.74621813,-0.16733368,FALSE
7.948411836,-0.167250983,FALSE
150.314226,-0.167202157,FALSE
12.20956252,-0.167201755,FALSE
3.920824188,-0.1671828,FALSE
52.01840976,-0.167166736,FALSE
9.783910543,-0.16711623,FALSE
16.99426469,-0.167068556,FALSE
0.480940069,-0.16704851,FALSE
2.747875659,-0.166990907,FALSE
17.29346236,-0.166833891,FALSE
39.23421642,-0.166826422,FALSE
125.124623,-0.166770783,FALSE
14.33006569,-0.166767341,FALSE
17.29575572,-0.166750407,FALSE
20.0774852,-0.166713011,FALSE
27.26592286,-0.166671624,FALSE
50.82504793,-0.166633073,FALSE
26.21514748,-0.166517058,FALSE
48.62724164,-0.166494172,FALSE
166.8021326,-0.166333585,FALSE
32.46040192,-0.166321936,FALSE
36.41738742,-0.166286366,FALSE
242.7974188,-0.166117028,TRUE
31.66902617,-0.166076596,FALSE
38.62939644,-0.165882349,FALSE
2.852981208,-0.165632427,FALSE
18.08597994,-0.165592294,FALSE
30.66632425,-0.165561879,FALSE
37.03081165,-0.165522944,FALSE
95.5891452,-0.165321445,FALSE
16.79984593,-0.16530825,FALSE
66.83453526,-0.165285675,FALSE
93.7050877,-0.165182494,FALSE
8.096507451,-0.165046453,FALSE
11.46255895,-0.16494885,FALSE
0.959905909,-0.164933283,FALSE
21.01890979,-0.164902531,FALSE
17.97314829,-0.164874599,FALSE
2.506078601,-0.164804042,FALSE
181.7245249,-0.164797568,TRUE
15.73142831,-0.164794985,FALSE
1.749604256,-0.164778962,FALSE
74.59840405,-0.1647292,FALSE
33.36369712,-0.164715765,FALSE
5.688601618,-0.164707855,FALSE
36.28695176,-0.16467827,FALSE
17.7547381,-0.164643268,FALSE
17.25756907,-0.164642408,FALSE
25.09838345,-0.164595107,FALSE
58.91019996,-0.164591666,FALSE
126.5748047,-0.164496344,FALSE
99.344439,-0.164482363,FALSE
35.02344981,-0.164364224,FALSE
8.541284469,-0.164337418,FALSE
41.1528395,-0.164324915,FALSE
27.10566672,-0.164287265,FALSE
60.10952594,-0.164204733,FALSE
36.9872857,-0.16416397,FALSE
82.97867498,-0.164102418,FALSE
17.9089047,-0.164094325,FALSE
30.83600435,-0.164074546,FALSE
15.54002744,-0.164058979,FALSE
8.169473052,-0.164056026,FALSE
15.01859867,-0.164052635,FALSE
35.5618493,-0.16398302,FALSE
16.39881463,-0.163921172,FALSE
170.2181002,-0.163894804,TRUE
57.81201905,-0.16388355,FALSE
6.151611192,-0.16387936,FALSE
26.22674851,-0.163820273,FALSE
43.0008999,-0.163806874,FALSE
189.2954375,-0.163766007,FALSE
11.84688971,-0.163533101,FALSE
1.424540164,-0.163399937,FALSE
129.2991494,-0.163337237,TRUE
32.714882,-0.16333232,FALSE
59.0757894,-0.163290543,FALSE
143.2971245,-0.163153519,FALSE
32.66407737,-0.163035612,FALSE
4.915883735,-0.163021681,FALSE
1.226209666,-0.162968848,FALSE
60.57202815,-0.162953182,FALSE
29.37669885,-0.162934054,FALSE
31.80512877,-0.162866583,FALSE
10.86921899,-0.162852081,FALSE
72.06002262,-0.16284149,FALSE
92.49191934,-0.162753073,FALSE
35.71248158,-0.162698946,FALSE
14.07563254,-0.162591874,FALSE
25.6231105,-0.162481447,FALSE
24.26076226,-0.162428746,FALSE
40.09181923,-0.16239168,FALSE
19.04420189,-0.162381858,FALSE
20.60658185,-0.162320614,FALSE
22.5429504,-0.162308656,FALSE
28.95209953,-0.162242363,FALSE
9.781078679,-0.162119452,FALSE
19.13036467,-0.162082776,FALSE
96.51440412,-0.162033778,FALSE
20.27241704,-0.162018991,FALSE
75.46049979,-0.16200147,FALSE
6.418218381,-0.161996284,FALSE
34.99070761,-0.161952722,FALSE
18.54834781,-0.161873285,FALSE
20.10109886,-0.161825828,FALSE
9.549103403,-0.161793938,FALSE
11.29582809,-0.161662968,FALSE
46.42805394,-0.161648891,FALSE
56.34311163,-0.161600214,FALSE
3.877602075,-0.161427366,FALSE
64.68706578,-0.161385012,FALSE
11.66522247,-0.161361418,FALSE
33.86038873,-0.161339484,FALSE
0.903467618,-0.161199795,FALSE
61.6986393,-0.161192294,FALSE
25.00999953,-0.161161402,FALSE
21.08391064,-0.161160822,FALSE
31.32862028,-0.161149609,FALSE
3.381625105,-0.161050279,FALSE
27.4275358,-0.16103783,FALSE
66.40630912,-0.160949658,FALSE
71.69317693,-0.160929475,FALSE
18.92453874,-0.160914035,FALSE
12.98203046,-0.160822464,FALSE
22.95787855,-0.160792377,FALSE
16.85287392,-0.160751937,FALSE
25.33271086,-0.160701428,FALSE
27.0769143,-0.160662766,FALSE
29.75503198,-0.160611647,FALSE
11.49558919,-0.160473081,FALSE
5.136310707,-0.16044915,FALSE
5.035923141,-0.160424981,FALSE
91.30562726,-0.160322244,FALSE
34.05267656,-0.160318113,FALSE
9.030606749,-0.160281337,FALSE
48.78504659,-0.160266017,FALSE
120.39373,-0.16025749,FALSE
41.3063716,-0.160223575,FALSE
14.26475983,-0.160206182,FALSE
2.070967639,-0.160171528,FALSE
47.64300607,-0.160128259,FALSE
26.72612642,-0.159738946,FALSE
23.25443647,-0.159673537,FALSE
19.84821736,-0.159657175,FALSE
13.74927637,-0.159653348,FALSE
3.325673188,-0.159588568,FALSE
24.71147432,-0.159579734,FALSE
41.87987827,-0.159546169,FALSE
11.71978234,-0.159518507,FALSE
26.87345852,-0.159503716,FALSE
57.48907015,-0.159474368,FALSE
104.7468814,-0.159470592,FALSE
95.48675708,-0.159367835,FALSE
14.98486402,-0.159277751,FALSE
0.332721679,-0.159255918,FALSE
16.33801903,-0.15924818,FALSE
170.7304965,-0.159228308,TRUE
30.99845352,-0.159204132,FALSE
43.02248624,-0.159193302,FALSE
18.76594886,-0.159167637,FALSE
17.44497757,-0.159164243,FALSE
2.746601787,-0.158833662,FALSE
10.69777753,-0.158815284,FALSE
1.567755709,-0.158791017,FALSE
6.816927182,-0.158757163,FALSE
98.16480757,-0.158748007,FALSE
34.28801345,-0.158600023,FALSE
8.660874906,-0.158585094,FALSE
73.65554818,-0.1585788,FALSE
85.82734842,-0.158471295,FALSE
31.29147898,-0.158433133,FALSE
81.57808726,-0.158400727,FALSE
13.09115888,-0.158394461,FALSE
88.44346873,-0.158286903,FALSE
51.01947005,-0.158274431,FALSE
18.74683608,-0.158194313,FALSE
13.43936939,-0.158170358,FALSE
273.0466026,-0.15806305,FALSE
20.42869741,-0.158035433,FALSE
9.134328329,-0.157930332,FALSE
4.080486719,-0.157834591,FALSE
32.05245023,-0.157735329,FALSE
56.01848374,-0.157715258,FALSE
34.18313863,-0.157695365,FALSE
5.383932963,-0.157667419,FALSE
156.633699,-0.157605135,FALSE
18.70657465,-0.157580749,FALSE
22.89781205,-0.1575654,FALSE
21.56956155,-0.157562354,FALSE
216.8459052,-0.157408885,FALSE
27.7921376,-0.157364589,FALSE
49.2407744,-0.157354827,FALSE
13.43356628,-0.157182971,FALSE
353.7743644,-0.157171462,FALSE
7.921362907,-0.157041454,FALSE
32.92226061,-0.157026801,FALSE
24.55172667,-0.157013526,FALSE
66.51216398,-0.157010592,FALSE
5.727845313,-0.156817787,FALSE
5.182757079,-0.1568074,FALSE
1.177674164,-0.156794987,FALSE
0.612559571,-0.156675932,FALSE
20.08070861,-0.156666785,FALSE
12.0783394,-0.15662344,FALSE
16.33742683,-0.156605625,FALSE
13.18719734,-0.156577756,FALSE
6.9408067,-0.156525753,FALSE
24.13456297,-0.156523049,FALSE
23.09630422,-0.156416494,FALSE
15.59504277,-0.156327159,FALSE
21.9535068,-0.156311799,FALSE
127.0846467,-0.156308428,FALSE
210.2772363,-0.156228931,FALSE
8.78146496,-0.155958509,FALSE
14.99037739,-0.155804482,FALSE
33.20484903,-0.155782103,FALSE
59.85617833,-0.155728113,FALSE
42.99098424,-0.155581116,FALSE
378.4368979,-0.155558621,FALSE
95.8081628,-0.155554999,FALSE
60.56206754,-0.155475919,FALSE
113.2770794,-0.15537219,FALSE
0.524063649,-0.155259118,FALSE
17.74592596,-0.155254508,FALSE
70.68924797,-0.155186005,FALSE
3.41111036,-0.155176034,FALSE
6.695158774,-0.155143009,FALSE
44.10239521,-0.15513733,FALSE
19.88399521,-0.155082672,FALSE
45.57112185,-0.155079718,FALSE
16.33051517,-0.154985421,FALSE
25.05114474,-0.15492662,FALSE
64.64764915,-0.154876388,FALSE
7.361053979,-0.154829599,FALSE
91.34468307,-0.154797378,FALSE
12.95639188,-0.154605838,FALSE
0.534133984,-0.154548686,FALSE
33.16295751,-0.154530325,FALSE
63.39385212,-0.154487441,FALSE
11.16568695,-0.15445556,FALSE
18.58647346,-0.15442888,FALSE
9.373616069,-0.154387768,FALSE
0.515063326,-0.15433786,FALSE
23.89479298,-0.154324366,FALSE
31.65149489,-0.154308371,FALSE
18.91479593,-0.154254497,FALSE
3.194120083,-0.154127255,FALSE
53.41623176,-0.154021042,FALSE
170.0070067,-0.153914598,FALSE
18.27483866,-0.153844861,FALSE
19.99105434,-0.153825518,FALSE
1.288141715,-0.153721728,FALSE
54.63781856,-0.153721215,FALSE
146.842041,-0.153698079,FALSE
41.43572144,-0.153554216,FALSE
71.59006339,-0.153509645,FALSE
5.908777026,-0.153428989,FALSE
43.12243475,-0.153361315,FALSE
37.42870278,-0.153359687,FALSE
24.37132142,-0.153286464,FALSE
80.70252561,-0.153216753,FALSE
23.25049934,-0.153210455,FALSE
14.19109157,-0.153199974,FALSE
62.78537982,-0.153149242,FALSE
19.39364526,-0.153091806,FALSE
2.89740926,-0.152930525,FALSE
3.126749748,-0.152899475,FALSE
3.038006102,-0.152878518,FALSE
15.32837639,-0.152734238,FALSE
113.6726904,-0.152696421,FALSE
2.008022939,-0.152676068,FALSE
76.42666426,-0.152633556,FALSE
0.290356783,-0.152449643,FALSE
24.29347369,-0.152394992,FALSE
21.9259889,-0.152345741,FALSE
2.291870658,-0.152323972,FALSE
46.48944656,-0.152078398,FALSE
12.64171963,-0.152019935,FALSE
517.0444324,-0.151985586,FALSE
418.891682,-0.151963714,FALSE
44.16514601,-0.151857225,FALSE
83.86578972,-0.151811391,FALSE
22.86276533,-0.151687238,FALSE
52.69667458,-0.151686096,FALSE
13.49994622,-0.151379267,FALSE
8.872152622,-0.151174605,FALSE
23.34672802,-0.151173416,FALSE
3.151778302,-0.151108346,FALSE
29.03303975,-0.151096888,FALSE
88.17642092,-0.151020849,FALSE
4.771409355,-0.151010539,FALSE
8.872287414,-0.150921267,FALSE
88.79409124,-0.150668841,FALSE
40.02549613,-0.150520732,FALSE
18.44441305,-0.150369527,FALSE
43.90953436,-0.150272609,FALSE
28.25937961,-0.150171137,FALSE
0.251499304,-0.150139779,FALSE
4.025125924,-0.150098664,FALSE
85.49612594,-0.150048967,FALSE
57.16924289,-0.150009038,FALSE
3.749985162,-0.149985289,FALSE
290.0328195,-0.149860901,FALSE
54.026094,-0.149843687,FALSE
64.79921746,-0.149839449,FALSE
64.60204943,-0.149774006,FALSE
78.45940858,-0.14966555,FALSE
13.18548671,-0.149552922,FALSE
8.009842345,-0.14927118,FALSE
8.488600961,-0.149242634,FALSE
54.20060556,-0.149186262,FALSE
105.0095368,-0.14910269,FALSE
11.77711125,-0.149093074,FALSE
23.05370577,-0.149081622,FALSE
32.23066871,-0.148966105,FALSE
2.03163189,-0.148964687,FALSE
5.791422957,-0.148962631,FALSE
51.8942671,-0.148854912,FALSE
83.30916537,-0.148767703,FALSE
15.43293762,-0.148702138,FALSE
119.9089958,-0.148681227,FALSE
33.16770904,-0.148680543,FALSE
6.043201615,-0.148662317,FALSE
20.76906721,-0.148646028,FALSE
42.24369519,-0.148537358,FALSE
7.93043147,-0.148522447,FALSE
23.89744531,-0.148377574,FALSE
137.0787687,-0.148335931,FALSE
41.78997255,-0.148186252,FALSE
12.19786729,-0.148169434,FALSE
19.98570423,-0.14808551,FALSE
138.3845306,-0.148064115,FALSE
2.290350616,-0.148006853,FALSE
7.050107303,-0.147978496,FALSE
6.701344642,-0.147945477,FALSE
9.25452853,-0.147907724,FALSE
73.04439471,-0.147834741,FALSE
35.02534628,-0.147833397,FALSE
76.51571555,-0.147825097,FALSE
14.28066584,-0.147814977,FALSE
27.80883903,-0.147730749,FALSE
18.46437742,-0.147581787,FALSE
4.334570426,-0.147535082,FALSE
222.8467161,-0.147444841,FALSE
5.983569931,-0.147274528,FALSE
25.65711302,-0.147213877,FALSE
18.70701974,-0.147155689,FALSE
118.7006195,-0.147151729,FALSE
13.53317035,-0.147108137,FALSE
150.8363173,-0.147048264,FALSE
120.0163314,-0.147028201,FALSE
6.085054189,-0.14699585,FALSE
69.45159803,-0.146957796,FALSE
162.0826504,-0.14693977,FALSE
34.74688441,-0.146938276,FALSE
35.9314593,-0.146897929,FALSE
45.50706351,-0.146804275,FALSE
53.10386423,-0.146770755,FALSE
12.8829704,-0.146749489,FALSE
32.52389255,-0.146688934,FALSE
10.51550851,-0.146687601,FALSE
35.10559731,-0.146654422,FALSE
21.4500012,-0.146638562,FALSE
276.0540893,-0.146617279,FALSE
170.6061457,-0.146609913,FALSE
55.41935062,-0.146568836,FALSE
3.358132601,-0.146561426,FALSE
18.59768376,-0.146531729,FALSE
44.38419928,-0.146448924,FALSE
34.62488587,-0.146430087,FALSE
52.13049009,-0.146424613,FALSE
40.1198491,-0.146389211,FALSE
38.02528785,-0.146306912,FALSE
4.016296703,-0.146225725,FALSE
49.35577045,-0.14619278,FALSE
44.03771036,-0.14606934,FALSE
7.903037111,-0.145977174,FALSE
68.61807368,-0.145945267,FALSE
14.52051643,-0.145888199,FALSE
30.84840446,-0.145869209,FALSE
24.02005441,-0.145867743,FALSE
8.984952725,-0.145867224,FALSE
11.58856845,-0.145804618,FALSE
193.0426887,-0.14577788,FALSE
13.2914713,-0.145654796,FALSE
52.72710702,-0.145618439,FALSE
18.1622306,-0.145617694,FALSE
17.34141552,-0.14557238,FALSE
13.78077984,-0.145559818,FALSE
38.25411273,-0.145511828,FALSE
93.86876073,-0.145497683,FALSE
27.34043189,-0.145437349,FALSE
34.25567958,-0.145436414,FALSE
63.66138417,-0.145387624,FALSE
52.82208716,-0.145310236,FALSE
24.63787094,-0.145284308,FALSE
1.00060265,-0.145123973,FALSE
22.14571619,-0.144942691,FALSE
2.580157788,-0.14493697,FALSE
20.64995612,-0.144932209,FALSE
16.43104798,-0.144833662,FALSE
67.21378803,-0.144760271,FALSE
5.25889208,-0.144741809,FALSE
175.5908836,-0.144669886,FALSE
14.30109163,-0.144650109,FALSE
13.1836578,-0.144647781,FALSE
43.86499966,-0.144437404,FALSE
75.0230313,-0.144264723,FALSE
103.9788231,-0.144210108,FALSE
40.54930034,-0.144157115,FALSE
51.68551712,-0.144096133,FALSE
4.922469676,-0.143898233,FALSE
20.26530831,-0.143883472,FALSE
3.374971943,-0.143854561,FALSE
231.4602206,-0.143819869,FALSE
63.66046416,-0.143818771,FALSE
23.27927796,-0.143756257,FALSE
38.40708557,-0.143746791,FALSE
387.9155119,-0.143737292,FALSE
305.0990294,-0.143695352,FALSE
59.47280328,-0.143673948,FALSE
25.52172423,-0.143518797,FALSE
54.05341085,-0.143382267,FALSE
207.3522314,-0.14327505,FALSE
70.32040195,-0.143227686,FALSE
50.68819731,-0.143224743,FALSE
16.53509791,-0.142985703,FALSE
60.35697135,-0.142974902,FALSE
92.7355775,-0.142877832,FALSE
2.627700811,-0.142851804,FALSE
17.4910487,-0.142814641,FALSE
9.041693178,-0.14279916,FALSE
26.15316904,-0.142708664,FALSE
141.0711105,-0.14267089,FALSE
1.285300226,-0.14266517,FALSE
7.343082764,-0.142543161,FALSE
203.2337707,-0.142487538,FALSE
8.705271124,-0.142474089,FALSE
8.085955005,-0.142416369,FALSE
28.88808082,-0.142317908,FALSE
26.47562211,-0.142174996,FALSE
69.43914201,-0.14213013,FALSE
38.55484109,-0.142091715,FALSE
65.47260829,-0.142055654,FALSE
44.09917776,-0.141880838,FALSE
13.28190528,-0.141701236,FALSE
2.218212868,-0.141673772,FALSE
71.26349604,-0.141632492,FALSE
3.631067337,-0.141630893,FALSE
15.60825471,-0.141567283,FALSE
48.50359445,-0.141519335,FALSE
45.16725142,-0.141516557,FALSE
34.7341263,-0.141482431,FALSE
83.44279859,-0.141423528,FALSE
8.046340051,-0.141349447,FALSE
21.31568909,-0.141276796,FALSE
95.65973425,-0.14127147,FALSE
93.57491626,-0.141270443,FALSE
0.21965992,-0.141114561,NA
30.80584131,-0.141080765,FALSE
54.07176596,-0.141010379,FALSE
50.0283462,-0.140963866,FALSE
1.373740713,-0.14094444,FALSE
2.450152835,-0.14062136,FALSE
3.45574594,-0.14057096,FALSE
50.57581514,-0.140342866,FALSE
52.20868083,-0.140239878,FALSE
152.6501659,-0.140126675,FALSE
112.7688874,-0.140081791,FALSE
39.96437221,-0.140040171,FALSE
10.72156704,-0.139994569,FALSE
7.609284496,-0.139964465,FALSE
88.41384371,-0.139880098,FALSE
1.347509295,-0.139876992,FALSE
13.64050145,-0.139845114,FALSE
38.42938744,-0.139834217,FALSE
45.28574681,-0.139824938,FALSE
61.84241052,-0.139685609,FALSE
7.900535568,-0.139611512,FALSE
33.53306154,-0.139523201,FALSE
20.25919817,-0.13951902,FALSE
101.9961712,-0.139490217,FALSE
13.22732277,-0.139437752,FALSE
131.0102513,-0.139383223,FALSE
44.9088882,-0.139363064,FALSE
5.719019567,-0.139353073,FALSE
1.74643131,-0.139346085,FALSE
331.2147723,-0.139259756,TRUE
36.52196266,-0.139227924,FALSE
124.3401521,-0.139111907,FALSE
54.71420913,-0.139053535,FALSE
30.32885868,-0.138927328,FALSE
90.07441068,-0.138888044,FALSE
80.72249312,-0.138874897,FALSE
20.56978457,-0.138863479,FALSE
11.37736608,-0.138851325,FALSE
35.3057684,-0.138844417,FALSE
15.57792066,-0.13876831,FALSE
40.6859147,-0.13873989,FALSE
40.15357781,-0.138723351,FALSE
7.663038397,-0.13868147,FALSE
4.071118668,-0.138627345,FALSE
28.58828812,-0.138549249,FALSE
1.731249516,-0.138532982,FALSE
10.74524956,-0.138238913,FALSE
25.91712859,-0.138188673,FALSE
116.0556696,-0.138175966,FALSE
165.6895023,-0.138155509,FALSE
20.54126816,-0.13814395,FALSE
91.25398322,-0.13809358,FALSE
44.46215512,-0.137954075,FALSE
6.41403917,-0.137910878,FALSE
8.688842618,-0.137870646,FALSE
16.43086145,-0.137846636,FALSE
283.1055158,-0.137808481,FALSE
13.95491742,-0.137591549,FALSE
1.827500455,-0.137568054,FALSE
66.98608109,-0.137499903,FALSE
45.12622044,-0.137437429,FALSE
24.2426351,-0.137367702,FALSE
22.28636536,-0.137338248,FALSE
24.86384151,-0.137249552,FALSE
94.16439164,-0.13717155,FALSE
133.0741579,-0.137099878,FALSE
7.5264435,-0.136916269,FALSE
42.01117596,-0.136880596,FALSE
31.10680899,-0.136845462,FALSE
14.95233718,-0.136841998,FALSE
3.637210617,-0.13676114,FALSE
10.44107422,-0.136715565,FALSE
7.896066316,-0.13664348,FALSE
1.41382705,-0.136640588,FALSE
1.065346102,-0.136576488,FALSE
3.32856795,-0.136425584,FALSE
46.8734676,-0.136405951,FALSE
144.0226477,-0.136401662,FALSE
9.949854195,-0.136268285,FALSE
79.6802516,-0.136143465,FALSE
18.85061981,-0.136127266,FALSE
7.734752747,-0.13607622,FALSE
74.00848499,-0.136075014,FALSE
5.020215648,-0.136069486,FALSE
14.4400376,-0.13599147,FALSE
53.35336528,-0.135956991,FALSE
3.964184046,-0.135940333,FALSE
50.22997672,-0.135874152,FALSE
23.43145881,-0.135848818,FALSE
27.38248088,-0.135821746,FALSE
135.2440574,-0.135764899,FALSE
52.30814694,-0.135749945,FALSE
0.15278326,-0.135714874,NA
0.727159354,-0.135656823,FALSE
9.607063279,-0.135595559,FALSE
28.94565501,-0.135481164,FALSE
32.89787308,-0.135464807,FALSE
79.72006214,-0.135452692,FALSE
26.71710386,-0.135310373,FALSE
131.7592708,-0.135244567,FALSE
181.081081,-0.135174471,FALSE
2.536342798,-0.13515952,FALSE
1.360674044,-0.135135006,FALSE
26.20381979,-0.135130288,FALSE
84.25630729,-0.13503892,FALSE
119.2743149,-0.13502338,FALSE
91.02250552,-0.134960986,FALSE
0.661340686,-0.134948148,FALSE
1.764168399,-0.134890017,FALSE
27.4904283,-0.134830991,FALSE
16.3392702,-0.134830649,FALSE
17.92015439,-0.134811443,FALSE
46.75966991,-0.134774978,FALSE
27.21134862,-0.13476087,FALSE
4.368507533,-0.134660787,FALSE
45.85203027,-0.134634537,FALSE
36.84407552,-0.134544497,FALSE
64.32366122,-0.134445035,FALSE
40.18078298,-0.134438115,FALSE
2.551178913,-0.134431769,FALSE
21.15033558,-0.134426691,FALSE
27.88275737,-0.134384416,FALSE
32.51062999,-0.134287072,FALSE
0.858236186,-0.134284329,FALSE
5.101655082,-0.13426639,FALSE
0.424281291,-0.134241,FALSE
49.28403134,-0.134224552,FALSE
146.8682265,-0.134050417,FALSE
226.2982652,-0.134043948,FALSE
41.15796162,-0.13400561,FALSE
11.21246779,-0.133934522,FALSE
6.854866256,-0.133882523,FALSE
44.95238719,-0.133708023,FALSE
55.81440115,-0.133666599,FALSE
21.99626175,-0.133554002,FALSE
41.07195395,-0.13347112,FALSE
5.628948149,-0.133451496,FALSE
16.73560205,-0.133438013,FALSE
9.418297944,-0.133385033,FALSE
53.16857896,-0.133378895,FALSE
21.73082259,-0.133369537,FALSE
48.43573674,-0.133365947,FALSE
109.569,-0.133360059,FALSE
36.50911579,-0.133343411,FALSE
5.191092306,-0.133334535,FALSE
94.4325677,-0.133238158,FALSE
5.737741622,-0.133201,FALSE
102.4382605,-0.133161815,FALSE
11.51666686,-0.133133021,FALSE
46.65401245,-0.133053858,FALSE
57.12587104,-0.132992855,FALSE
13.87141098,-0.132929836,FALSE
20.1104975,-0.132856971,FALSE
39.73691858,-0.132645966,FALSE
95.88505046,-0.132611507,FALSE
84.42748714,-0.132566738,FALSE
27.6363318,-0.132490373,FALSE
155.8470061,-0.132468716,FALSE
81.46035149,-0.132408143,FALSE
5.848414176,-0.132185982,FALSE
8.338986597,-0.132183837,FALSE
32.20870239,-0.132172265,FALSE
126.1407862,-0.132172212,FALSE
14.2582486,-0.132115352,FALSE
19.41000105,-0.132113839,FALSE
20.91865251,-0.132002464,FALSE
72.2719656,-0.131951367,FALSE
62.25589373,-0.131825393,FALSE
51.83884165,-0.131749138,FALSE
38.97428772,-0.131682351,FALSE
46.98277139,-0.131524517,FALSE
8.674662808,-0.131436428,FALSE
28.53960597,-0.131409153,FALSE
28.91621189,-0.131273432,FALSE
24.56899313,-0.131264655,FALSE
151.0760085,-0.131137709,FALSE
108.3269369,-0.131053213,FALSE
9.078160594,-0.130989541,FALSE
213.1157074,-0.130965277,FALSE
2.372334882,-0.130903308,FALSE
98.86463158,-0.130870555,FALSE
2.221710381,-0.130842089,FALSE
123.9046835,-0.130779987,FALSE
44.95992575,-0.130756213,FALSE
96.35924644,-0.130649486,FALSE
6.618472855,-0.130638792,FALSE
12.41062873,-0.130632631,FALSE
8.872688286,-0.130605934,FALSE
31.41065269,-0.130582423,FALSE
37.2877151,-0.130565059,FALSE
78.15242736,-0.130486767,FALSE
28.84853588,-0.130473173,FALSE
75.85590322,-0.130463259,FALSE
178.2442131,-0.130353148,FALSE
52.30089051,-0.130208939,FALSE
34.52000988,-0.13019429,FALSE
46.1627171,-0.130159958,FALSE
13.77665267,-0.130155627,FALSE
5.408647095,-0.130131456,FALSE
8.465677957,-0.12995432,FALSE
0.862678765,-0.129913972,FALSE
2.076061283,-0.129893028,FALSE
2.454447345,-0.12982015,FALSE
12.39043974,-0.129814064,FALSE
30.89968172,-0.129608789,FALSE
67.77457396,-0.129575637,FALSE
14.64151735,-0.129517163,FALSE
74.74384116,-0.129499269,FALSE
60.96066972,-0.129473342,FALSE
