Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SymbC1.scaffold1987.7,5.003304044,-1.36670066,0.330290452,-4.137875173,3.51e-5,1.98e-4
SymbC1.scaffold1988.3,5.997933351,-1.15614035,0.288879869,-4.002149245,6.28e-5,3.35e-4
SymbC1.scaffold1989.4,2.292765721,3.829412023,0.693609041,5.520994962,3.37e-8,3.51e-7
SymbC1.scaffold1989.5,68.70503918,-0.246238752,0.096553568,-2.550281223,0.010763606,0.030138611
SymbC1.scaffold1989.6,115.8977904,-0.473815234,0.121678512,-3.893992677,9.86e-5,4.99e-4
SymbC1.scaffold1989.9,15.89346901,0.69949706,0.272879041,2.563396061,0.010365373,0.02919834
SymbC1.scaffold19891.1,23.68323375,-0.546478807,0.167947957,-3.253858015,0.001138492,0.004323606
SymbC1.scaffold199.1,7.519224798,-1.149384015,0.272473744,-4.218329441,2.46e-5,1.44e-4
SymbC1.scaffold199.2,23.8837737,-0.416408512,0.161908305,-2.571878648,0.010114834,0.028578652
SymbC1.scaffold199.8,30.0371744,-0.917300932,0.18489287,-4.961256386,7e-7,5.73e-6
SymbC1.scaffold1990.1,48.56052253,-0.257982496,0.104329172,-2.472774302,0.013406878,0.036334831
SymbC1.scaffold1990.4,51.38646664,-0.27856957,0.115729035,-2.407084531,0.016080447,0.042272633
SymbC1.scaffold1990.5,35.07117845,-0.353608778,0.141971011,-2.490711132,0.012748772,0.034817563
SymbC1.scaffold1990.6,25.93657877,0.529519655,0.17569882,3.01379176,0.002580048,0.008834116
SymbC1.scaffold1990.8,74.03853447,-0.325749436,0.085994181,-3.788040434,1.52e-4,7.35e-4
SymbC1.scaffold19900.1,60.78744865,-0.593776424,0.123841202,-4.794659715,1.63e-6,1.23e-5
SymbC1.scaffold1991.2,177.7243275,0.174482732,0.073257388,2.381776606,0.017229346,0.044789404
SymbC1.scaffold19934.1,14.07769217,0.67385086,0.244047118,2.761150654,0.00575981,0.017635365
SymbC1.scaffold1994.3,7.927885242,1.218228929,0.343720462,3.54424325,3.94e-4,0.001712169
SymbC1.scaffold1994.4,64.56296651,-0.638316263,0.147358743,-4.331716252,1.48e-5,9.1e-5
SymbC1.scaffold1994.8,6.134773737,-0.802444677,0.294329046,-2.726352314,0.00640386,0.019285227
SymbC1.scaffold19958.1,14.22479475,0.587301989,0.218769882,2.684565095,0.007262424,0.021575082
SymbC1.scaffold1998.10,3.814419277,-0.825156729,0.330695168,-2.495218587,0.012587956,0.034422709
SymbC1.scaffold19980.1,37.13054477,-0.417391213,0.162350759,-2.57092246,0.010142803,0.028650755
SymbC1.scaffold1999.3,43.18492986,-0.374501321,0.15359899,-2.438175679,0.014761598,0.039376609
SymbC1.scaffold1999.6,80.58737334,0.745863291,0.108556767,6.870721292,6.39e-12,1.18e-10
SymbC1.scaffold1999.7,35.33117258,-0.498937796,0.133195918,-3.74589406,1.8e-4,8.55e-4
SymbC1.scaffold1999.8,19.00599606,0.540937464,0.16485498,3.281292826,0.001033324,0.003964777
SymbC1.scaffold19991.1,27.26528498,-0.496696547,0.158968799,-3.124490789,0.001781131,0.006402325
SymbC1.scaffold19994.1,16.67713626,-0.630419,0.171800181,-3.669489735,2.43e-4,0.001116186
SymbC1.scaffold2.100,1.062118032,2.489864441,0.770733073,3.230514596,0.001235676,0.004652992
SymbC1.scaffold2000.1,3.309529375,1.132345764,0.387122623,2.925031231,0.003444217,0.011315882
SymbC1.scaffold2000.3,1.407033203,1.450073871,0.536426863,2.703208899,0.006867357,0.02053446
SymbC1.scaffold2001.4,6.323621253,-0.642355962,0.274420318,-2.340774056,0.019243809,0.049098377
SymbC1.scaffold2002.1,6.825030775,1.149147607,0.248535362,4.623678479,3.77e-6,2.63e-5
SymbC1.scaffold2002.2,17.8780808,0.6582924,0.215321174,3.057258083,0.002233719,0.007774631
SymbC1.scaffold2003.1,26.89031462,1.371370001,0.184240238,7.443379435,9.81e-14,2.34e-12
SymbC1.scaffold2003.2,66.59442207,0.660655484,0.093122378,7.094486829,1.3e-12,2.66e-11
SymbC1.scaffold2004.1,29.66811799,0.404752312,0.152692897,2.650760572,0.008031075,0.023503281
SymbC1.scaffold2004.2,9.737793407,-1.090771142,0.284976417,-3.827583884,1.29e-4,6.36e-4
SymbC1.scaffold2004.4,20.70206505,0.594028732,0.157808473,3.764238527,1.67e-4,7.99591e-4
SymbC1.scaffold2004.8,102.0951546,0.264972238,0.088996294,2.977340126,0.002907612,0.009793666
SymbC1.scaffold2007.5,18.51501087,-0.492769107,0.162343135,-3.03535537,0.002402524,0.008284493
SymbC1.scaffold2007.7,14.19923867,-0.798949446,0.18928887,-4.220794621,2.43e-5,1.42e-4
SymbC1.scaffold201.3,57.10995286,-0.331083059,0.093397823,-3.544869113,3.93e-4,0.001708427
SymbC1.scaffold201.5,24.98201057,-0.469054874,0.152288428,-3.08004278,0.002069709,0.007284004
SymbC1.scaffold201.6,76.37673445,-0.934951704,0.150751319,-6.20194707,5.58e-10,7.73e-9
SymbC1.scaffold2010.1,185.1788979,0.340787631,0.06501192,5.241925381,1.59e-7,1.46e-6
SymbC1.scaffold2010.3,9.351701995,3.002828621,0.319194965,9.407506213,5.08e-21,2.75e-19
SymbC1.scaffold2010.4,219.5150135,1.0215042,0.073671122,13.86573431,1.02e-43,3.62e-41
SymbC1.scaffold2010.5,86.70514651,0.591600263,0.123312303,4.797576943,1.61e-6,1.21e-5
SymbC1.scaffold20104.1,161.7328496,-0.321742821,0.093899228,-3.426469305,6.11e-4,0.002516744
SymbC1.scaffold2011.1,10.38180459,1.021580924,0.318329055,3.209197865,0.001331059,0.004970164
SymbC1.scaffold2012.2,122.6489564,-0.229642068,0.071931674,-3.192502754,0.001410456,0.005225748
SymbC1.scaffold2012.4,13.6456756,0.509089938,0.196190852,2.594870929,0.009462645,0.027049677
SymbC1.scaffold2012.5,3.611097922,1.007688833,0.416291216,2.420634388,0.015493451,0.041006095
SymbC1.scaffold2014.1,16.5200428,0.697217176,0.213181041,3.270540261,0.001073423,0.004094448
SymbC1.scaffold2014.5,15.5360922,-0.591802879,0.200878229,-2.946077735,0.003218315,0.01068477
SymbC1.scaffold2015.1,253.7607713,0.779222677,0.095301818,8.17636738,2.93e-16,9.49e-15
SymbC1.scaffold2015.2,94.60073743,-0.419205515,0.106478943,-3.936980441,8.25e-5,4.26e-4
SymbC1.scaffold2016.3,19.53343764,0.918989431,0.273635468,3.358444136,7.84e-4,0.003123283
SymbC1.scaffold2016.8,47.70649514,-1.534696611,0.211718015,-7.248776697,4.21e-13,9.24e-12
SymbC1.scaffold2018.2,13.4830804,1.366950023,0.230662108,5.926201029,3.1e-9,3.85e-8
SymbC1.scaffold2019.9,214.9076241,-0.323951794,0.063881532,-5.071133763,3.95e-7,3.38e-6
SymbC1.scaffold202.4,100.331759,-0.315798332,0.089640737,-3.522933257,4.27e-4,0.001840177
SymbC1.scaffold202.5,53.4453784,-0.379552218,0.096482036,-3.933915948,8.36e-5,4.3e-4
SymbC1.scaffold202.8,73.55519347,-0.463562423,0.107426063,-4.315176503,1.59e-5,9.74e-5
SymbC1.scaffold202.10,64.75171275,-0.542556171,0.10069482,-5.388123923,7.12e-8,7e-7
SymbC1.scaffold202.12,21.79961091,0.387333496,0.159708997,2.425245311,0.015298046,0.040562369
SymbC1.scaffold202.13,13.81798098,0.823710067,0.207960762,3.960891746,7.47e-5,3.91e-4
SymbC1.scaffold202.14,113.4449775,0.195549415,0.079283771,2.466449456,0.013645999,0.036885834
SymbC1.scaffold202.18,15.91980695,0.678340518,0.214919435,3.156254887,0.001598091,0.005821334
SymbC1.scaffold2021.2,30.44166763,-0.611229919,0.160383161,-3.8110604280000002,1.38e-4,6.75e-4
SymbC1.scaffold2021.5,94.16962037,-0.307982323,0.086389357,-3.565049399,3.64e-4,0.00159766
SymbC1.scaffold2021.6,41.109933,0.341935047,0.11672303,2.929456573,0.003395553,0.011191623
SymbC1.scaffold2022.1,224.7451499,-0.499009439,0.087429105,-5.707589447,1.15e-8,1.28e-7
SymbC1.scaffold2022.5,8.365972729,1.703325978,0.358608645,4.7498185,2.04e-6,1.5e-5
SymbC1.scaffold2023.2,41.14548902,-1.282562154,0.25686895,-4.99306029,5.94e-7,4.92e-6
SymbC1.scaffold2025.1,84.63700455,0.285394366,0.100766358,2.832238583,0.004622335,0.014584176
SymbC1.scaffold2025.2,19.70343523,0.60356029,0.176704178,3.415653764,6.36e-4,0.002605095
SymbC1.scaffold2025.4,16.85736014,0.621096754,0.168249134,3.691530167,2.23e-4,0.00103699
SymbC1.scaffold2025.5,39.82811108,0.390045529,0.120872549,3.226915729,0.001251323,0.00470549
SymbC1.scaffold2025.7,100.3065015,0.301443924,0.076415638,3.944793645,7.99e-5,4.14e-4
SymbC1.scaffold2026.1,44.16063133,-0.389700284,0.135804431,-2.869569725,0.004110307,0.013201939
SymbC1.scaffold2026.2,19.53411608,0.912677925,0.196920411,4.634755334,3.57e-6,2.5e-5
SymbC1.scaffold2028.2,37.88633156,-0.53772301,0.140814901,-3.818651333,1.34e-4,6.57e-4
SymbC1.scaffold203.5,89.96759407,-0.262070561,0.111318484,-2.354241192,0.018560564,0.047632486
SymbC1.scaffold2030.2,1.347870478,1.438529508,0.597237434,2.408639223,0.016012118,0.042130894
SymbC1.scaffold2034.1,38.52422202,0.941633152,0.13057862,7.211235254,5.54e-13,1.19e-11
SymbC1.scaffold2034.2,6.214888726,1.73760628,0.355795895,4.883716498,1.04e-6,8.22e-6
SymbC1.scaffold2034.3,40.31073443,0.855565215,0.124536134,6.87001584,6.42e-12,1.19e-10
SymbC1.scaffold2034.4,5.052621452,0.942218128,0.345097497,2.730295454,0.006327759,0.019074628
SymbC1.scaffold2034.5,4.563964288,2.711056173,0.441345461,6.142707731,8.11e-10,1.1e-8
SymbC1.scaffold2036.3,132.512514,-0.609018306,0.083788524,-7.268516907,3.63e-13,8.05e-12
SymbC1.scaffold2036.5,47.67694735,-0.470500369,0.121251992,-3.88035166,1.04e-4,5.25e-4
SymbC1.scaffold2037.3,29.7334648,-0.354099012,0.135750611,-2.608452438,0.009095265,0.026130451
SymbC1.scaffold2037.4,55.24707278,0.351478035,0.126230636,2.784411515,0.005362495,0.016583881
SymbC1.scaffold2039.2,34.1660311,-0.830682173,0.14741373,-5.635039371,1.75e-8,1.89e-7
SymbC1.scaffold204.1,13.02363884,0.937738949,0.191655054,4.892847496,9.94e-7,7.87e-6
SymbC1.scaffold204.3,26.21248245,-0.860718833,0.164934594,-5.218546409,1.8e-7,1.64e-6
SymbC1.scaffold204.4,163.5471326,-0.350903362,0.065555659,-5.352754708,8.66e-8,8.39e-7
SymbC1.scaffold204.7,70.11827403,0.512191249,0.103655796,4.941269768,7.76e-7,6.28e-6
SymbC1.scaffold204.8,35.31314875,-0.333846488,0.113738994,-2.935198183,0.003333347,0.011016108
SymbC1.scaffold204.9,26.08989345,-0.39448212,0.137253876,-2.874105499,0.004051736,0.013040724
SymbC1.scaffold204.10,27.31001064,0.673740771,0.138940515,4.8491311,1.24e-6,9.61e-6
SymbC1.scaffold204.13,41.09490587,0.451339268,0.164689619,2.74054474,0.006133743,0.018578386
SymbC1.scaffold204.14,42.35166405,0.385071851,0.134903552,2.854423358,0.004311503,0.013755637
SymbC1.scaffold2040.1,13.78908112,-0.519596426,0.21397879,-2.428261358,0.015171406,0.040295116
SymbC1.scaffold2040.4,327.6311917,-0.221702689,0.072446565,-3.060223607,0.002211718,0.007704936
SymbC1.scaffold2041.5,379.4363263,0.517853999,0.220295183,2.350727749,0.018736737,0.047961618
SymbC1.scaffold2043.2,41.58127001,-0.367597747,0.11755022,-3.127154908,0.001765069,0.006352057
SymbC1.scaffold2043.5,87.68110472,-1.27610204,0.10527728,-12.12134323,8.14e-34,1.27e-31
SymbC1.scaffold2043.6,22.33417876,0.59173681,0.157993033,3.7453348380000002,1.8e-4,8.56e-4
SymbC1.scaffold2043.7,31.19832155,-1.621156494,0.158023714,-10.25894441,1.08e-24,8.49e-23
SymbC1.scaffold2043.8,67.23854828,-0.314848015,0.10295728,-3.058045208,0.00222786,0.00775618
SymbC1.scaffold2044.4,12.95729009,-0.675088562,0.275253638,-2.452605406,0.014182581999999999,0.038063448
SymbC1.scaffold2045.1,17.87656584,0.464861911,0.172190452,2.69969621,0.006940282,0.020736608
SymbC1.scaffold2047.4,4.445454342,1.260456756,0.34830471,3.618833512,2.96e-4,0.001332957
SymbC1.scaffold2048.1,26.92895869,-0.495543657,0.160698209,-3.083691216,0.002044497,0.007201739
SymbC1.scaffold2048.2,86.39230219,0.4048987,0.090494379,4.474296689,7.67e-6,5.04e-5
SymbC1.scaffold2049.1,24.35191495,0.950632555,0.178538384,5.324527606,1.01e-7,9.65e-7
SymbC1.scaffold2051.3,8.901063319,-0.687078339,0.224178971,-3.064865256,0.002177681,0.007603351
SymbC1.scaffold2051.5,16.92633312,0.619418407,0.176862993,3.502249938,4.61e-4,0.001969164
SymbC1.scaffold2051.6,4.241044432,1.030719849,0.355334666,2.900701642,0.003723282,0.012123156
SymbC1.scaffold2051.7,45.97069295,0.596495263,0.111039046,5.371941512,7.79e-8,7.62e-7
SymbC1.scaffold2051.8,30.78140313,-0.441984275,0.146210437,-3.022932447,0.002503381,0.008601833
SymbC1.scaffold2052.1,194.5858865,-0.22016245,0.063943754,-3.443064197,5.75e-4,0.002385309
SymbC1.scaffold20523.1,1.63195831,2.022270439,0.654101204,3.09167821,0.001990285,0.007054466
SymbC1.scaffold2053.1,16.413198,1.13755787,0.190503872,5.971311031,2.35e-9,2.98e-8
SymbC1.scaffold2053.2,3.781327187,2.116699611,0.417031542,5.075634325,3.86e-7,3.31e-6
SymbC1.scaffold2054.6,13.40260139,-1.3446758620000001,0.201171711,-6.684219447,2.32e-11,3.97e-10
SymbC1.scaffold2054.7,37.55789226,-1.542857458,0.208867238,-7.386785361,1.5e-13,3.48e-12
SymbC1.scaffold2057.4,68.89230412,-0.723036869,0.126430266,-5.718859031,1.07e-8,1.2e-7
SymbC1.scaffold206.1,102.4233681,-0.921952683,0.12175461,-7.572219901,3.67e-14,9.26e-13
SymbC1.scaffold206.2,3.783617994,1.179968387,0.408524239,2.888368121,0.003872464,0.012545369
SymbC1.scaffold206.6,169.2029146,0.362042567,0.065750057,5.506346064,3.66e-8,3.78e-7
SymbC1.scaffold206.8,58.64018155,-0.864829464,0.153463866,-5.635394734,1.75e-8,1.89e-7
SymbC1.scaffold206.12,16.73734986,0.572551858,0.174420319,3.282598384,0.001028551,0.003948728
SymbC1.scaffold206.13,149.2607553,0.316273283,0.10215131,3.096125582,0.001960673,0.006964201
SymbC1.scaffold206.15,8.276399289,-0.602162289,0.239479112,-2.514466849,0.011921251,0.032915038
SymbC1.scaffold206.25,32.47345167,0.911631388,0.135984016,6.703959901,2.03e-11,3.5e-10
SymbC1.scaffold2060.4,24.88243972,-0.559363735,0.145866358,-3.834768649,1.26e-4,6.2e-4
SymbC1.scaffold2061.1,122.8090397,0.569884055,0.079933844,7.129446378,1.01e-12,2.1e-11
SymbC1.scaffold2062.1,4.977534684,1.565163392,0.382315967,4.093900142,4.24e-5,2.35e-4
SymbC1.scaffold2062.7,75.41421883,0.389638109,0.118682902,3.283018059,0.001027021,0.003943828
SymbC1.scaffold2063.4,56.65671171,-0.539961297,0.115869683,-4.660073986,3.16e-6,2.24e-5
SymbC1.scaffold2064.1,12.39157945,0.510820727,0.192657505,2.651444741,0.008014823,0.023467465
SymbC1.scaffold2064.2,69.44684382,0.266847903,0.093240007,2.8619464040000002,0.004210481,0.013477458
SymbC1.scaffold2064.3,122.4984928,-0.352284746,0.092897193,-3.792200132,1.49e-4,7.24e-4
SymbC1.scaffold2066.1,6.063151265,1.817665838,0.311898523,5.827747505,5.62e-9,6.63e-8
SymbC1.scaffold2066.3,82.19775716,0.458603138,0.119340071,3.842826073,1.22e-4,6.03e-4
SymbC1.scaffold2066.4,36.36215603,-0.758118264,0.122626959,-6.18231316,6.32e-10,8.68e-9
SymbC1.scaffold2069.4,4.844050953,-0.814010408,0.317918397,-2.560438199,0.010454026,0.029412637
SymbC1.scaffold2069.5,50.88410752,0.533174197,0.11736224,4.542979058,5.55e-6,3.76e-5
SymbC1.scaffold20694.1,3.21080867,0.991983284,0.388286993,2.554768257,0.010625852,0.029821416
SymbC1.scaffold207.4,20.99812215,2.384883347,0.213631576,11.16353394,6.15e-29,6.82e-27
SymbC1.scaffold207.5,42.35614611,0.309885283,0.130958847,2.366279868,0.017967856,0.046394643
SymbC1.scaffold2070.3,14.58897736,-0.859719682,0.187027724,-4.596749964,4.29e-6,2.97e-5
SymbC1.scaffold2070.7,27.68766933,0.359102277,0.140174148,2.561829567,0.01041224,0.029309177
SymbC1.scaffold2071.1,12.27780599,-2.002542585,0.339351572,-5.901085345,3.61e-9,4.43e-8
SymbC1.scaffold2072.1,3.691223026,1.638063075,0.40553086,4.039305608,5.36e-5,2.9e-4
SymbC1.scaffold2072.3,35.77837191,-0.417836289,0.150873064,-2.769455843,0.005615001,0.017248447
SymbC1.scaffold2072.5,15.01044076,2.393922445,0.253554713,9.441443294,3.68e-21,2.03e-19
SymbC1.scaffold2073.2,86.78846048,0.858182315,0.120827853,7.102520632,1.23e-12,2.52e-11
SymbC1.scaffold2074.1,128.1892386,0.301994798,0.07253994,4.163152014,3.14e-5,1.79e-4
SymbC1.scaffold2074.4,16.43059863,-1.038309436,0.202898207,-5.117390897,3.1e-7,2.71e-6
SymbC1.scaffold2075.4,15.90362054,0.668692825,0.167691747,3.987631101,6.67e-5,3.54e-4
SymbC1.scaffold2075.6,35.09278143,0.425080696,0.125216648,3.394761837,6.87e-4,0.002778663
SymbC1.scaffold2076.1,4.828338301,2.506443375,0.399760461,6.269863135,3.61e-10,5.12e-9
SymbC1.scaffold2076.3,5.133761893,-0.970784714,0.367650499,-2.640509714,0.008278142,0.024156804
SymbC1.scaffold2076.6,27.54607624,2.396908492,0.224038765,10.69863287,1.03e-26,9.4e-25
SymbC1.scaffold20782.1,34.45879093,1.661700421,0.178094835,9.330424532,1.05e-20,5.48e-19
SymbC1.scaffold2079.3,14.31052011,-0.839017746,0.178053065,-4.712178053,2.45e-6,1.77e-5
SymbC1.scaffold2079.5,18.88331989,0.755887,0.183676573,4.115315253,3.87e-5,2.16e-4
SymbC1.scaffold2079.7,1.72125258,1.585885432,0.65345469,2.42692486,0.015227409,0.040411733
SymbC1.scaffold208.4,2.456934593,1.233192889,0.448317094,2.750715743,0.005946522,0.018107469
SymbC1.scaffold208.7,5.510199131,0.800187099,0.326259829,2.45260687,0.014182524,0.038063448
SymbC1.scaffold208.10,47.57319261,-0.741581339,0.141530611,-5.239723999,1.61e-7,1.48e-6
SymbC1.scaffold2080.2,61.93865892,-6.737679407,0.541253778,-12.44828153,1.43e-35,2.63e-33
SymbC1.scaffold2081.1,9.559227426,-1.085738971,0.242148949,-4.483764959,7.33e-6,4.84e-5
SymbC1.scaffold2083.2,111.7693862,-0.665331653,0.092269531,-7.210740579,5.56e-13,1.2e-11
SymbC1.scaffold2083.6,30.87592955,0.615985204,0.141371694,4.357203231,1.32e-5,8.22e-5
SymbC1.scaffold2084.2,4.911814612,1.187465591,0.369145596,3.216794681,0.001296313,0.00485127
SymbC1.scaffold2084.3,1.735494119,1.714965312,0.526104664,3.259741701,0.001115137,0.004244564
SymbC1.scaffold2085.1,81.40805278,-0.41422706,0.114252172,-3.62555084,2.88e-4,0.0013035500000000001
SymbC1.scaffold2085.3,226.7092718,-0.229518949,0.091624436,-2.504997112,0.012245239,0.033650666
SymbC1.scaffold2087.1,52.36358939,-0.308862588,0.12981003,-2.379343009,0.017343529,0.045071204
SymbC1.scaffold2087.3,39.09543969,-0.393991767,0.131997604,-2.984840299,0.002837264,0.009584322
SymbC1.scaffold2088.1,91.40532059,-0.507348539,0.088891466,-5.707505598,1.15e-8,1.28e-7
SymbC1.scaffold209.2,84.24562387,-0.394026834,0.110506786,-3.565634729,3.63e-4,0.001594997
SymbC1.scaffold209.5,61.35937942,-0.245771677,0.101100516,-2.430963635,0.015058726,0.040032211
SymbC1.scaffold2090.1,6.84267791,-0.996779076,0.265017287,-3.761185117,1.69e-4,8.09e-4
SymbC1.scaffold2091.1,14.70043845,-0.628444545,0.217578326,-2.888360049,0.003872563,0.012545369
SymbC1.scaffold2091.2,6.972252388,-2.93769932,0.444037759,-6.615877273,3.69e-11,6.17e-10
SymbC1.scaffold2091.4,82.62224179,-0.293611288,0.097080713,-3.024403893,0.002491236,0.008566394
SymbC1.scaffold2091.5,35.45042742,-0.508774554,0.118301686,-4.300653464,1.7e-5,1.03e-4
SymbC1.scaffold2092.2,57.6644701,0.986957039,0.117087132,8.429252861,3.48e-17,1.24e-15
SymbC1.scaffold2094.3,78.33681389,0.347587153,0.105867422,3.283230536,0.001026247,0.003942151
SymbC1.scaffold20947.1,5.827125691,-0.977237828,0.294375614,-3.319696954,9.01e-4,0.003521194
SymbC1.scaffold2096.2,20.6106293,-0.775558317,0.200347968,-3.871056568,1.08e-4,5.43e-4
SymbC1.scaffold2096.5,12.70596965,-0.526797412,0.214107929,-2.460429258,0.013877093,0.037388212999999997
SymbC1.scaffold2096.7,15.31636647,-0.761970974,0.211408956,-3.604251149,3.13e-4,0.001399023
SymbC1.scaffold20960.1,6.242466164,-1.411927102,0.374830464,-3.766841916,1.65e-4,7.92e-4
SymbC1.scaffold2098.3,15.81578373,-1.711766077,0.210461843,-8.133379684,4.17e-16,1.33e-14
SymbC1.scaffold21.228,3.012101796,1.753233338,0.556692929,3.149372384,0.001636216,0.00593801
SymbC1.scaffold210.1,5.8091544,-1.002034183,0.289176589,-3.465128997,5.3e-4,0.002223546
SymbC1.scaffold210.2,70.5532133,-0.416482593,0.106107132,-3.92511404,8.6700000000000007e-05,4.45e-4
SymbC1.scaffold210.3,78.90090439,-0.373365229,0.12983673,-2.875651824,0.004031942,0.012989529
SymbC1.scaffold210.4,10.24724257,-1.686663585,0.23547764,-7.162733505,7.91e-13,1.67e-11
SymbC1.scaffold210.6,180.9967503,0.366759568,0.11397037,3.218025602,0.001290763,0.004837665
SymbC1.scaffold210.8,22.2741713,0.405963783,0.162326132,2.500914533,0.012387307,0.033969226
SymbC1.scaffold210.11,37.27295644,-0.337514406,0.12450443,-2.710862628,0.006710842,0.020105016
SymbC1.scaffold210.12,62.79337889,-0.512475617,0.10253174,-4.998214397,5.79e-7,4.81e-6
SymbC1.scaffold2101.2,252.6646483,0.318436387,0.128303086,2.48190746,0.013068121,0.035526651
SymbC1.scaffold21016.1,0.762149786,2.527604813,0.886286521,2.851904832,0.004345811,0.013844317
SymbC1.scaffold2106.1,13.75925867,-0.534411252,0.197241795,-2.70942197,0.006740056,0.020182195
SymbC1.scaffold2106.4,20.02708778,-0.416665635,0.161160366,-2.585410077,0.009726324,0.027651327
SymbC1.scaffold2106.8,70.18037974,0.508498267,0.117947037,4.311242404,1.62e-5,9.9e-5
SymbC1.scaffold2106.11,122.390331,-0.288088694,0.070012942,-4.114791991,3.88e-5,2.17e-4
SymbC1.scaffold2107.1,5.125658792,1.878616801,0.751362379,2.500280628,0.012409496,0.034017111
SymbC1.scaffold2107.2,6.23062773,3.070701124,0.73867998,4.157011438,3.22e-5,1.83e-4
SymbC1.scaffold2107.5,71.34662633,0.222183234,0.089522199,2.481878656,0.013069177,0.035526651
SymbC1.scaffold2107.7,44.57487608,0.505268931,0.123220924,4.100512448,4.12e-5,2.29e-4
SymbC1.scaffold2108.3,193.9217867,-0.35826413,0.098461687,-3.638614591,2.74e-4,0.001244719
SymbC1.scaffold2108.4,16.86036274,-0.531566516,0.204217959,-2.602937168,0.009242889,0.026495775
SymbC1.scaffold2109.2,9.32002232,2.501152388,0.345563831,7.237888229,4.56e-13,9.98e-12
SymbC1.scaffold211.2,12.71432077,0.546685152,0.212136084,2.577049319,0.009964773,0.028229701
SymbC1.scaffold211.4,19.33403496,0.552211218,0.180705999,3.055854382,0.002244202,0.007808795
SymbC1.scaffold211.10,39.23860285,-0.293346923,0.120390147,-2.436635651,0.014824608,0.039518867
SymbC1.scaffold2110.3,12.20191317,-0.915461442,0.214069244,-4.276473467,1.9e-5,1.14e-4
SymbC1.scaffold2110.4,1.62928067,-1.471481615,0.613102784,-2.400056979,0.01639252,0.04299153
SymbC1.scaffold2110.10,112.6334904,-0.931157629,0.136124563,-6.840482046,7.89e-12,1.44e-10
SymbC1.scaffold2111.1,12.45517957,0.610524827,0.200653245,3.042686041,0.002344768,0.008108051
SymbC1.scaffold2112.1,4.530307238,-0.98826812,0.333272364,-2.965346741,0.003023419,0.010132801
SymbC1.scaffold2113.3,73.02141168,0.765242259,0.196334948,3.897636489,9.71e-5,4.92e-4
SymbC1.scaffold2113.7,17.00286372,-0.711144485,0.172245783,-4.128661226,3.65e-5,2.05e-4
SymbC1.scaffold2114.3,229.0543948,-0.208258783,0.073221809,-2.844217924,0.004452059,0.014132733
SymbC1.scaffold2114.4,28.41148161,-0.49620987,0.172081026,-2.883582708,0.003931794,0.012705393
SymbC1.scaffold2114.5,3.483471545,0.881572983,0.35363204,2.492910375,0.012670082,0.034626919
SymbC1.scaffold2115.4,6.250574168,-1.196631305,0.303853531,-3.938184633,8.21e-5,4.24e-4
SymbC1.scaffold2117.6,68.84204074,0.731764003,0.09440749,7.751122302,9.11e-15,2.48e-13
SymbC1.scaffold21178.1,4.432781916,1.140515398,0.343973812,3.315704156,9.14e-4,0.003564739
SymbC1.scaffold2118.1,19.28277832,-0.653877445,0.160946412,-4.062702841,4.85e-5,2.65e-4
SymbC1.scaffold2119.2,34.23552143,0.517736017,0.14801094,3.497957774,4.69e-4,0.001995665
SymbC1.scaffold212.1,0.604642068,2.757057743,1.003984412,2.746116084,0.006030542,0.018316725
SymbC1.scaffold212.3,30.0837894,-0.741836661,0.152197709,-4.874164442,1.09e-6,8.57e-6
SymbC1.scaffold2123.4,20.2706586,0.396277406,0.156375183,2.534145117,0.011272204,0.031386089
SymbC1.scaffold2124.2,6.558511739,-0.70427576,0.290051754,-2.428103781,0.015177999,0.040308051
SymbC1.scaffold2125.1,2.499874257,-2.120643072,0.621196525,-3.413803821,6.41e-4,0.002617805
SymbC1.scaffold2128.1,2.131357905,2.510957264,0.614199223,4.088180463,4.35e-5,2.4e-4
SymbC1.scaffold2129.1,8.842316067,3.00143774,0.312626486,9.600714836,7.94e-22,4.74e-20
SymbC1.scaffold213.3,97.02945517,-0.299233331,0.081831483,-3.656701805,2.55e-4,0.001166703
SymbC1.scaffold213.9,51.77329265,0.767047881,0.101724306,7.540458203,4.68e-14,1.17e-12
SymbC1.scaffold213.10,113.9757042,0.420257491,0.118126034,3.557704216,3.74e-4,0.001636234
SymbC1.scaffold213.15,86.53965507,-0.30534705,0.088982793,-3.431529177,6e-4,0.00247505
SymbC1.scaffold213.18,18.22538103,0.721427098,0.167287707,4.312493193,1.61e-5,9.84e-5
SymbC1.scaffold2130.2,9.94455965,-0.85647119,0.271844509,-3.1505922,0.001629398,0.005918365
SymbC1.scaffold2131.1,6.16519243,-1.120752372,0.289886717,-3.866173593,1.11e-4,5.53e-4
SymbC1.scaffold2131.3,7.162586708,-0.732086505,0.28750908,-2.546307422,0.010886926,0.030432902
SymbC1.scaffold2132.9,34.94346737,-0.497705227,0.178166015,-2.793491373,0.005214242,0.016189626
SymbC1.scaffold2134.1,23.33032036,0.369556064,0.148581785,2.487223217,0.012874459,0.035087065
SymbC1.scaffold2135.1,5.261468638,-1.999054465,0.370936033,-5.389216161,7.08e-8,6.97e-7
SymbC1.scaffold2136.3,18.44032139,0.741942863,0.269060019,2.757536648,0.005823868,0.017801201
SymbC1.scaffold21361.1,29.12910412,0.385796671,0.137694014,2.801840537,0.005081198,0.015835408
